,0
0,2.0068359375e-09
1,0.0
2,1.46484375e-11
3,4.2773437499999996e-09
4,1.318359375e-08
5,5.859375e-11
6,0.0
7,3.9404296875e-09
8,2.40234375e-09
9,1.10302734375e-08
10,8.4521484375e-09
11,1.18212890625e-08
12,5.56640625e-09
13,1.51904296875e-08
14,1.31103515625e-08
15,9.31640625e-09
16,1.69921875e-08
17,1.716796875e-08
18,1.6875e-08
19,1.60400390625e-08
20,1.728515625e-08
21,1.82958984375e-08
22,1.857421875e-08
23,1.8076171875e-08
24,1.9306640625e-08
25,1.88671875e-08
26,1.81640625e-08
27,1.79443359375e-08
28,1.88232421875e-08
29,1.8310546875e-08
30,1.8515625e-08
31,1.7080078125e-08
32,1.93359375e-08
33,1.9248046875e-08
34,1.904296875e-08
35,1.587890625e-08
36,1.81494140625e-08
37,1.80322265625e-08
38,1.88818359375e-08
39,1.95703125e-08
40,1.880859375e-08
41,1.85888671875e-08
42,1.083984375e-08
43,1.8779296875e-08
44,1.7578125e-08
45,1.9072265625e-08
46,1.892578125e-08
47,1.775390625e-08
48,1.9130859375e-08
49,1.916015625e-08
50,1.76220703125e-08
51,1.93798828125e-08
52,1.94384765625e-08
53,1.88525390625e-08
