,train_x,train_y
0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.8, 7.5, 0.0]",0.20796966989199944
1,"[-0.005045780143689945, -0.002902114202752711, -0.0014974808198789252, 0.006579395796363264, 0.0032204183121051417, 0.0035859581471689565, 3.1917680506063997, 10.759692731351848, 0.0]",0.0
2,"[-0.0028218833516439616, 0.0021899808181794064, -0.003156061345987773, -0.0035146770243869594, -0.00578015142059736, 0.003037802921943964, 2.803389648387789, 6.9948596848987465, 0.0]",0.0
3,"[-0.009144420399860308, 0.001569899256393228, -0.004370131535245384, 0.0030211163349869214, 0.005262347609614307, 0.008055765355376292, 0.1659234621081449, 10.614267134291094, 0.09805484833802787]",0.0
4,"[0.0075518582834022754, 0.0009091849066893972, 0.007042011179864308, 0.003398484301767165, 0.0017420764864347427, 0.0037070915571820744, 16.90605905108878, 6.896053285519539, 1.921791493457673]",0.0
5,"[-0.002085550958003137, -0.0002566546439641204, -0.00040112212645872697, -0.0001940004371506803, -0.0010276014212346211, 0.0019207210635858827, 0.0, 19.504360285452332, 9.226043243098086]",1.5214655756520165e-42
6,"[0.0011560416638042067, 0.00021271892232551366, -0.003372614726553003, -0.001674029546918922, 0.000821754008586851, -0.0009270419921924789, 16.078634295730705, 0.0, 7.254942200226985]",0.0
7,"[-0.0003163051306529601, -0.004906720557685621, 0.004993916916549789, 0.005130604883301068, 0.0023217279527512936, 0.0032279870205479968, 8.925648579431272, 6.439554099465335, 0.0]",5.7722286366844e-311
8,"[0.003293238950388527, -0.004204334922182905, -0.002101985823165751, -0.00352988449465639, 0.002501668122888991, 0.00011482747840418037, 15.312788049726194, 12.978351663855321, 0.0]",2.81174127566681e-57
9,"[-0.007737417976565041, 0.005556046551714248, 0.0014026571704912698, 0.00466861288628991, -0.006750507133436134, -0.0010288558840645815, 0.8191173095966322, 16.25213686909955, 0.0]",0.0
10,"[-0.0028545925006990595, -0.0010990848258013292, 0.0052733489348528485, -0.0035017146583812453, 0.002394884795753575, 0.0032456149969420354, 6.1734804221441895, 11.29441752603535, 0.0]",4.322040078987436e-09
11,"[-0.0011719142685419656, 0.0013555389310350885, -0.004751149809369155, -0.0009625846362941911, 0.0022238914008873723, 0.005791542763548304, 5.958619025464997, 9.486199826486676, 0.9169196451603683]",1.0642710372447863e-259
