,HEBT2:XCB2:CUR,HEBT2:YCB2:CUR,HEBT2:XCB4:CUR,HEBT2:YCB4:CUR,HEBT2:Q5:CUR,HEBT2:Q6:CUR,HEBT2:XCB6:CUR,HEBT2:YCB6:CUR,HEBT2:Q7:CUR
0,0.2954527763971743,0.35404747843935747,0.34879273527199006,0.25879813947116054,0.3521185753857087,0.3379914563010029,0.2965158953776636,0.30382282684796225,0.33447555841010823
1,0.30198050234924034,0.34688616723552096,0.3455853691184073,0.2632948614877774,0.3425230256941685,0.3371902679300917,0.30137428812278233,0.3095100553569102,0.3344419674676597
2,0.29588223949718584,0.34653371140828065,0.3455680520991471,0.24829242463504717,0.34084834245932316,0.33593621904665666,0.30862932052173464,0.30974547995554397,0.3344416111329783
3,0.2959857060944446,0.34544083463250747,0.34493662957685317,0.2457016731398759,0.3389867438453796,0.33557474460530184,0.3085755665328295,0.3096713360082047,0.34043074131069245
4,0.29595466877496546,0.344152668782029,0.3446718114890806,0.24663366631730543,0.33717495095210825,0.3318908290193083,0.3091654698900653,0.30967030511733923,0.3407625844422863
5,0.28878692023073044,0.34375600577983534,0.34450494486776834,0.2487334096720291,0.3360698940570586,0.3325174887914507,0.30877791145987854,0.30758727929671287,0.3413239855428642
6,0.2895048677865599,0.3399637776785889,0.3444079490650939,0.2482670083981303,0.33492443725660687,0.33310729183694693,0.3095319844204937,0.30426737405591353,0.34179557756707185
7,0.28938948409868526,0.3353868562970709,0.33953583889286393,0.2494060426483358,0.334005188415441,0.33395191243982136,0.31184779976968363,0.3053459582611078,0.34238231693971416
8,0.28951991999670085,0.3331205501889423,0.3473517988215652,0.24944688902424966,0.3325528231432815,0.3326915484099314,0.3062404309324544,0.30479039027089627,0.3486042688097067
9,0.28591208074891206,0.3328145792998347,0.3435722554424404,0.24796966814447519,0.33217510429198255,0.3335043746488337,0.30738292628785263,0.3048813407944971,0.3489400117005624
10,0.2863217058634251,0.33250556436669726,0.34319844674167355,0.24758402801266535,0.3312236312936939,0.3335504048856393,0.3077566066400125,0.3035430502237512,0.3485922704065501
11,0.2848139819773552,0.33136026017437165,0.34302562360573635,0.24761090306279065,0.33048573378590673,0.3337050694000779,0.30869487245075317,0.30395937928923766,0.3477205217749399
12,0.2854700331014741,0.3308112183436524,0.34327036833055136,0.24689927659417094,0.32950243575275645,0.3345551357153367,0.3080093676916729,0.3040928689082472,0.3474666676023343
13,0.2840759579539099,0.32883089694710876,0.3438359924878675,0.24665731206561686,0.32926178734382877,0.33525387137598683,0.31007122684519234,0.3031088280999287,0.34718247734252156
14,0.2840930510077133,0.32871843795134253,0.34320667890772627,0.24562898200281458,0.32861243073587,0.33536910257137675,0.31047935752848616,0.302641816875184,0.3472269025349695
15,0.2839435351252333,0.32847938103665386,0.34314594837894125,0.24491484944500636,0.32802475718415286,0.33453660068275093,0.31124193899087654,0.3027401500588905,0.34697814839687646
16,0.2835583230988544,0.3282964004201676,0.342918950119236,0.24331542409417356,0.3276722377201388,0.33498557378113336,0.3110759938388813,0.3026588397892228,0.3474176755958468
17,0.2814867373556051,0.3283458627755834,0.3426013288340586,0.2432094803528551,0.32740282709709934,0.33537077109450086,0.31154390141713795,0.3016794806526548,0.3480274240906509
18,0.2841862018996472,0.3284579557233298,0.34529924333373424,0.2508986168300326,0.3274977844847944,0.3317294937378114,0.30200452897185115,0.30356011346632206,0.34927147530240577
19,0.2785781006936946,0.3281963444892227,0.3458251853384003,0.25007272895017385,0.32708159130933634,0.3322433103316368,0.3029204119809267,0.3030212442334883,0.3499534682851855
20,0.27881735280191366,0.3278689455799087,0.3456456589766245,0.24972976578594341,0.32645417376094954,0.3321121554871562,0.3027948567894787,0.30321265410110376,0.3498891606363808
21,0.2796073803974101,0.32819570319909397,0.3456855883075673,0.2502809335294954,0.3260897600301318,0.33267301543929906,0.3039138101884273,0.3028179478849585,0.34462301544384555
22,0.2796013878485236,0.3281836345463275,0.34545308427560245,0.2500119470467694,0.3255221120554188,0.3324968427114069,0.3040085511381088,0.30375224070980444,0.3444242668876181
23,0.2796866083279639,0.3281090774610166,0.3453067062144239,0.24969830270027926,0.3251559932441924,0.3324575366772896,0.30401998770147426,0.30387084874693865,0.3444395201787067
24,0.2799154412344267,0.327429914119531,0.3457956082573284,0.24998183393796372,0.32216329899534946,0.3327730538469946,0.3037775537227541,0.3043701136172896,0.34530130762334615
25,0.27808026250203005,0.3264622750800857,0.34704144090811806,0.24989910324361367,0.32197876052817914,0.3334668652237437,0.30047099182147213,0.3034357317954143,0.3470942465583856
26,0.2781967182626983,0.326702316286548,0.3469775700641893,0.24881066698437693,0.321907719129611,0.33083555164657497,0.3012145148310957,0.30346019437005645,0.3474272965756364
27,0.27786263280360274,0.3263617760513179,0.3454065614406317,0.24806872012589337,0.32182280804434815,0.3313322510472845,0.30259040861752184,0.3033685559200053,0.3474985800777657
28,0.2775914147450099,0.3261747131429012,0.34570681299074574,0.24746548615387673,0.32157427772361546,0.33145559372368005,0.3028973563163596,0.3030900422504519,0.3473348870912561
29,0.27710139599380584,0.32638307909614817,0.3459936051890812,0.24687864615787775,0.3204911201832114,0.3317116819713728,0.30366538920079145,0.30285787400253783,0.34779534399617057
30,0.2765733867117829,0.32625395418858305,0.3460855952979772,0.24620568916377983,0.32020280819849517,0.3317540372726141,0.30402606407667276,0.30280004123060605,0.3479583766597163
31,0.2757263021810348,0.3254615987220486,0.34597872387659795,0.24603365249493364,0.32011123118395185,0.33203120171045136,0.3051848179082538,0.30180224585994714,0.34854406517868297
32,0.27567171854501804,0.32483750947485435,0.3456457563682714,0.24554393400461355,0.31987496664113235,0.3321131130149111,0.3055883770299592,0.3015660189280588,0.3488235369689711
33,0.2707647744627184,0.32542291888316044,0.346604091012838,0.2445025623039805,0.3200991945712376,0.33261682871669224,0.30663386498397666,0.30105428690654246,0.3502710378922195
34,0.26830885035565477,0.32542617863859297,0.347109682254838,0.2442910031923361,0.3200580350541744,0.3328763998488663,0.30702475756281594,0.30116415772363964,0.35119272029270465
35,0.26839448093048845,0.3253249872767053,0.34640966830508224,0.24385279261064993,0.3195863478676431,0.33409592086800266,0.30640078084999994,0.3019869323673814,0.3505319415283406
36,0.268659650356304,0.32456909303961057,0.3465218304004708,0.24348469180586724,0.3190893407727331,0.3353439742873729,0.30580979111526374,0.3023872543646164,0.3496806769747307
37,0.2657824695278412,0.32556727644512057,0.34747663979195414,0.24207725398311192,0.31933022945370304,0.33621558826097586,0.3077841881164498,0.30267238308479255,0.3493143991754453
38,0.26670196206958086,0.32509264681177236,0.34673486238463996,0.24178403279867383,0.3194873526481038,0.33648835487007384,0.30693483193705184,0.3032502392293029,0.3484846756871107
39,0.264903137707743,0.3257348265561305,0.3482765923791523,0.24125730715799062,0.3196709790063393,0.336052997536828,0.30699679087785414,0.30312565684947984,0.3501770086799017
40,0.2643833446644545,0.32646087312337174,0.34822680605061074,0.23999024983643774,0.31810714610434143,0.33625516591929605,0.3084083649405686,0.3014310145597915,0.35086331618330946
41,0.2630644590539825,0.32660207678119113,0.3484682549790528,0.23967828970462451,0.3180070535644674,0.3363654587339515,0.3089543867030688,0.30098508508768024,0.3512314314532972
42,0.26298690295168525,0.3264219782190321,0.34843112064425746,0.2391537147903261,0.3178308462755332,0.33657043265496966,0.30896376967724015,0.30072825388435626,0.3509064085119627
43,0.2630633864997663,0.32626854621467355,0.34824168200538985,0.23872027966648446,0.3175557037371554,0.3365940477219719,0.30898206550736096,0.3006307989092582,0.3508615169747123
44,0.2614600867232222,0.326274179251911,0.3492713417921456,0.23734960175719452,0.3178073609857536,0.33683688393418204,0.3106438755175647,0.29902729764915903,0.35191802288971863
45,0.2617300027428887,0.32626747659469985,0.34912591140243543,0.2371262519677019,0.31749903892717574,0.336647420633739,0.31041691150848305,0.2990300606450609,0.3518247243209883
46,0.26075694228970736,0.32554260939704155,0.3493439004529597,0.23509651298444786,0.31774212753540587,0.33678608360742956,0.31176976806798395,0.29894722225037584,0.35309956861532776
47,0.261005188989775,0.3251633154534822,0.3492706290111378,0.23502055653454879,0.3181035751937961,0.33646751107592177,0.3111945318784346,0.299431470913995,0.35291696232300446
48,0.26051738124007157,0.3254388232500566,0.3495969380659739,0.23384469739003072,0.3180839928250918,0.33679338832171823,0.31180297211693714,0.29831938150756254,0.3530088109641307
49,0.2696990986169154,0.3255107465465167,0.3418478940129757,0.24584122106684697,0.3230760310323966,0.3394171673098383,0.2983434277542514,0.3011658342145526,0.344971473065564
50,0.26380395453568256,0.32434512950901423,0.345957183668265,0.24181308933771842,0.3263199210776934,0.34463786152527065,0.294848053880944,0.2984651022907906,0.34542224082929107
51,0.2495723476342953,0.32159931139029385,0.35943562613061975,0.2311647022708859,0.32656045756905694,0.3466363005558395,0.28535585343763603,0.3157135060415581,0.3463187101550161
52,0.2514277596641635,0.32118717336299024,0.35976884698308387,0.22938806791552904,0.3284887469578261,0.3468723063538415,0.28428326844027135,0.3152339532898727,0.3459833273522376
53,0.21967945270737854,0.31824767199477993,0.37495144744892767,0.22767377428692903,0.3367035812639445,0.36547558802447594,0.26656633947653874,0.3373984383515992,0.34964373276420824
54,0.19903475536170534,0.32184295148892733,0.36696219446500505,0.21318248675108972,0.3382524315509821,0.3645727049283781,0.28415109230724667,0.33580794246880386,0.35091550319287773
55,0.21260555187163024,0.3215991370583454,0.3620435149046019,0.2165249130021124,0.3363092745299578,0.36213595545829014,0.27393155681395737,0.3351480855116892,0.3493015908876805
56,0.23072546119457116,0.32227651900248044,0.3614499241030749,0.22522622894652267,0.332432574808701,0.35480574691157224,0.25627225560681055,0.3293028432084927,0.34796201706177826
