,0
0,2.9296875000000004e-11
1,0.0
2,2.4414062500000002e-11
3,4.8828125e-12
4,4.8828125e-12
5,4.8828125e-12
6,4.8828125e-12
7,1.953125e-11
8,9.765625e-12
9,1.953125e-11
10,0.0
11,1.4648437500000002e-11
12,0.0
13,9.765625e-12
14,0.0
15,4.8828125e-12
16,4.8828125e-12
17,0.0
18,4.8828125000000004e-11
19,4.8828125e-12
20,4.8828125e-12
21,1.4648437500000002e-11
22,9.765625e-12
23,4.8828125e-12
24,1.4648437500000002e-11
25,4.8828125e-12
26,0.0
27,0.0
28,3.90625e-11
29,9.765625e-12
30,4.3945312500000006e-11
31,1.4648437500000002e-11
32,4.3945312500000006e-11
33,2.9296875000000004e-11
34,6.8359375e-11
35,2.9296875000000004e-11
36,2.4414062500000002e-11
37,9.765625e-12
38,3.90625e-11
39,4.8828125e-12
40,1.4648437500000002e-11
41,1.953125e-11
42,5.37109375e-11
43,3.41796875e-11
44,3.41796875e-11
45,3.41796875e-11
46,5.37109375e-11
47,5.37109375e-11
48,6.34765625e-11
49,6.8359375e-11
50,4.8828125000000004e-11
51,3.41796875e-11
52,0.0
53,1.5625e-10
54,2.4414062500000002e-11
55,3.90625e-11
56,3.90625e-11
57,8.789062500000001e-11
58,4.8828125000000004e-11
59,5.37109375e-11
60,4.8828125000000004e-11
61,6.34765625e-11
62,7.8125e-11
63,2.587890625e-10
64,2.5390625e-10
65,1.318359375e-10
66,3.271484375e-10
67,7.324218750000001e-11
68,1.85546875e-10
69,2.05078125e-10
70,2.0019531250000002e-10
71,2.587890625e-10
72,2.8320312500000003e-10
73,2.1972656250000002e-10
74,7.8125e-11
75,1.07421875e-10
76,2.0019531250000002e-10
77,1.806640625e-10
78,2.05078125e-10
79,2.3925781250000004e-10
80,2.3437500000000003e-10
81,7.8125e-11
82,7.324218750000001e-11
83,1.025390625e-10
84,3.5156250000000005e-10
85,1.26953125e-10
86,2.3925781250000004e-10
87,1.6601562500000001e-10
88,8.300781250000001e-11
89,9.27734375e-11
90,5.859375000000001e-11
91,3.4179687500000004e-10
92,1.2207031250000002e-10
93,2.5390625e-10
94,2.734375e-10
95,1.85546875e-10
96,2.587890625e-10
97,2.1484375e-10
98,4.0527343750000005e-10
99,2.734375e-10
100,3.564453125e-10
101,4.19921875e-10
102,3.7109375e-10
103,3.5156250000000005e-10
104,3.02734375e-10
105,3.4179687500000004e-10
106,3.61328125e-10
107,3.173828125e-10
108,4.785156250000001e-10
109,4.5898437500000005e-10
110,4.0527343750000005e-10
111,4.4921875000000004e-10
112,4.638671875e-10
113,4.19921875e-10
114,5.17578125e-10
115,5.419921875000001e-10
116,3.80859375e-10
117,3.7109375e-10
118,5.46875e-10
119,4.833984375e-10
120,4.785156250000001e-10
121,3.61328125e-10
122,4.736328125e-10
123,4.4433593750000004e-10
124,6.982421875e-10
125,2.490234375e-10
126,8.935546875e-10
127,3.662109375e-10
128,6.298828125000001e-10
129,9.814453125000001e-10
130,9.033203125e-10
131,4.98046875e-10
132,1.1083984375000001e-09
133,5.419921875000001e-10
134,1.0253906250000001e-09
135,1.0888671875000001e-09
136,1.0693359375e-09
137,1.0839843750000002e-09
138,1.103515625e-09
139,6.835937500000001e-10
140,1.2744140625e-09
141,1.3476562500000001e-09
142,2.4414062500000004e-10
143,1.2841796875000001e-09
144,1.3671875000000001e-09
145,1.3037109375000001e-09
146,1.30859375e-09
147,1.1865234375e-09
148,1.376953125e-09
149,1.42578125e-09
150,1.3623046875e-09
151,1.396484375e-09
152,1.4111328125000001e-09
153,1.3427734375000002e-09
154,1.2451171875e-09
155,1.396484375e-09
156,1.2255859375e-09
157,1.3281250000000001e-09
158,1.3623046875e-09
159,1.3671875000000001e-09
160,1.3867187500000002e-09
161,1.416015625e-09
