,MEBT:YCB7A,MEBT:YCB7B,MEBT:XCB9,MEBT:YCB9,MEBT:YCB11,MEBT:XCB12,DTL:XCB2,DTL:YCB2,DTL:XCB5,DTL:YCB5,DTL:XCB8,DTL:YCB8,DTL:XCB11,DTL:YCB11,HEBT:XCB0,HEBT:YCB0,HEBT:XCB2,HEBT:YCB2
0,0.26002069470528894,0.21904863821219306,0.1348756468089622,0.17500654410345198,0.18343348779704452,0.28113642826302904,0.22737157528806093,0.15627745432402876,0.1861132657569494,0.2484447673520966,0.18507883341962048,0.18006435741384838,0.17257268846083867,0.20223706756963533,0.1774889060503826,0.17338707391702654,0.1926594313515986,0.18683270199425256
1,0.33665856335526295,0.3360419491641165,0.3347500685565204,0.3357630279544713,0.3358116136996186,0.33718200577521684,0.3361648659557396,0.3353825566974944,0.33577802329678796,0.33651414111654215,0.335714280095308,0.3355817808130239,0.335669195430515,0.33602460024233105,0.33557239664404104,0.33565126223443725,0.33576054504106534,0.33572123602769816
2,0.28155301228506324,0.2402587201290885,0.15408063461891863,0.19552371514914912,0.20401249032701202,0.3016464457376671,0.24872165753936434,0.17640783895748344,0.2064955548288258,0.26986352723145524,0.20541872677948897,0.19960356770216503,0.1926973760865373,0.22283237381548052,0.19813250674023888,0.19383129338930205,0.21341330565355768,0.20687594020458266
3,0.3288991954352651,0.34363451118159233,0.30404936211171874,0.33778070067805194,0.3417703110444539,0.317786942349308,0.34157586086902364,0.3259172270061345,0.34160953714213044,0.33419272373966397,0.34083782346645164,0.338879610332983,0.33614625835313466,0.3448621403775972,0.33860215411924877,0.3373203471926492,0.3435130958684255,0.34176899615961576
4,0.30146531846755276,0.2603231553475478,0.17239426538325603,0.2150574543031634,0.22367505177971755,0.321372549962955,0.26909074778743913,0.1960303204096606,0.22646859068021755,0.28925388306665906,0.224820432252998,0.21875049605772967,0.21175583135730144,0.24264340238320717,0.2174146888514639,0.21307807718819738,0.23358026257472575,0.22643516427046367
5,0.339507479607034,0.34045312419779233,0.32301986322936943,0.3355733071724647,0.33745569619376165,0.337976159284118,0.3403640537976753,0.33123375089523666,0.3371674762321666,0.3401482810872288,0.33662273360440215,0.3360781656340697,0.3349110623360869,0.33950558174573825,0.33601383718295197,0.3354645773767523,0.3383016769247449,0.33739399659413594
6,0.3363885200605378,0.3349756511223724,0.3358464697049152,0.3356794712327667,0.3353293843655599,0.33766998329196324,0.3351777557921842,0.33582475330967426,0.3352456193923071,0.3359019318102474,0.33522777182675567,0.33508352545316444,0.3356659134414735,0.3351743871386043,0.3351730289979578,0.3355381888882642,0.3349710450996632,0.3351101806955751
7,0.3343366239687843,0.33537737565239956,0.33590763144966124,0.3360574775731563,0.3359934876876739,0.33384590238538675,0.3351691390123234,0.3360902221303001,0.3358586922311499,0.3347413430789428,0.3358317225920609,0.3359370138380091,0.3360431224707641,0.33572635337118806,0.3359398017924202,0.3360491154120035,0.3357761860907504,0.33586214771191303
8,0.40295025612038743,0.3319820259947423,0.19978179390223763,0.2611878269095473,0.2735538943554999,0.43431478757845504,0.3463462182688698,0.23321588795015877,0.27861897428233495,0.3799069275224775,0.27600296971289795,0.26652205532780177,0.2545184372169826,0.3046621214517372,0.26434231068422054,0.2572582678522907,0.28882405886120144,0.2778169029333453
9,0.33953635883359556,0.3406889838071444,0.31710877284252864,0.3342298185869857,0.3361961589186741,0.3374293084142913,0.3408841379647636,0.32814719770088957,0.33661259012408873,0.3405212753298816,0.33628988236936147,0.33486664711349673,0.33297989084077506,0.33941885714611664,0.3344612564489782,0.33361401792522855,0.3379231896049651,0.3365723125692158
