,train_x,train_y
0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
1,"[0.002317703239448498, 0.0030902266161348516, -0.0008010999200061086, 0.0059220316146119355, 0.0026958698517953717, 0.006550577088238434, 0.005960066447784123, -0.00078310520767659, -0.00784576655929913, -0.0009072856784936115, 0.005509858459434744, -0.005843388299041715, 0.004536405821533712, 0.008694032856121116, 0.0013182543697678845, -0.004455873186711898, 0.0009671775932131119, 0.002328730581967567]",0.0
2,"[0.0006759958681189596, -0.002816935508123011, 0.004817509091932862, -0.0004178513424188357, -0.002968747301446379, -0.001953561108401721, -0.0010982147331470046, -0.003811943797921223, 0.00017828425550987535, -0.004585374545049943, 0.0019918529881295466, 0.0029411533549057677, -0.0017497355035479408, 0.0023878639231485065, 0.00015975456775788605, 0.0021049496732290724, -0.0025592258403728924, 0.001435348107068353]",0.0
3,"[-0.0036765442911519046, -0.0049397852788237466, -1.1124327354685675e-05, -0.0068941787296495785, -0.006653903592839376, 0.004860551544177462, 0.0011063554779767427, -0.0005195881721402182, -0.00023675366886473994, 0.007979131565630956, -0.005677875933454537, 0.0006681523155770634, -0.0062098889132544965, 0.003735232392820635, 0.005133500660795914, -0.0014534207262257876, 0.0018490709703725375, 0.0020273047972301245]",0.0
4,"[-0.005075532700952435, -0.003564067533393342, 0.00042732424694245013, 0.00031866103155182303, 0.003733505289212698, -0.005896416297391675, -0.004658696032347973, 0.005653708911842659, 0.004684791593599235, 0.005460736846019066, -0.0020268694110043054, -0.0003454709252955114, 0.003806516125425051, 0.001238837414730249, 0.003099114705762941, 0.0017592644909079052, 0.0040285231328304, -0.006354036248960004]",0.0
5,"[-0.007705898316105351, 0.0011471749239488989, 0.003125603640510756, -0.006687713807623854, 0.0031142685655608784, -0.0013860319908951518, -0.008519877179174136, -0.0041990079017000725, -0.004449139645076815, -0.005943304790574947, -0.0028364890954499576, -0.0032180069138664554, 0.004861271008568337, -0.0008444738073954473, 0.006124937188288861, -0.0020077465453156814, -0.0013912360119503187, 0.0017502352522206109]",0.0
6,"[0.004361056551220992, 0.006902765047073287, -6.018734635802226e-05, 0.0038313090703436807, 0.004999676641553019, -0.002479092981508946, -0.0010828401844938417, -0.00023890597324606932, 0.0045780275568338144, -0.001619537340268178, 0.001379202401443311, 0.004101115966341256, 0.0014888255938497138, -0.006271346168064097, 0.00048066061440723917, 0.004170522624753659, -0.0004978604708720399, -7.650856602493486e-05]",0.0
7,"[0.0031361130677555653, -0.00111761783693998, 0.0027410289762471, 0.0034440736611772173, -0.005665912896711676, -0.009002375734413511, 0.005021185634305924, 0.0008047493941570321, 0.007370742588484229, 0.005182192395084763, 0.0059644858816691295, -0.002865798590953454, -0.0036832849150141775, -0.006111079579187802, 0.0052386277332879694, -0.005632244319092194, 0.001392012772615319, 0.008090794065162664]",0.0
8,"[0.0018118980284091088, 0.002707254901025924, -0.0017083122190725808, 0.003055815444697669, 0.0006383820134603992, 0.003790085178694518, -0.004001555064780662, 0.0029733475954743845, 0.0003527924594617562, -0.0009830282631621808, -0.0011764712196110911, -0.0050267151697843794, 0.0037551393994711742, -0.0040471905392917085, 0.0039173149511797815, -0.0026939307852817864, -0.001984524939920335, -0.005941214886383894]",0.0
9,"[-0.010769614065589505, 0.003546037325063918, -0.002278480802565512, 0.0006975933710143853, -0.0017497139244013655, -0.0009510317665162385, -0.006843537307892363, 0.002746116152032259, 0.0031248299379611683, 0.004794626445273542, 0.011174128018741916, 0.001432818899595255, -0.004706078231383756, -0.004630349083164108, 0.00039470104713044447, 0.0029339251332804097, -0.0013665341003188578, 0.002334908503876175]",0.0
10,"[0.005879600396540052, 0.005914210147293387, -0.002269334198302936, 0.0025592839091517776, 3.41763874724859e-05, 0.007125933765620889, 0.004668294530610998, 0.0027887933772927148, -0.00043649467048863407, -0.007259131109479655, 0.0006297492913199343, -0.0006599209378714867, 0.0011703961626677688, 0.002074966297938416, 0.002432808324123869, 0.003367219271698393, -0.0024309492741332265, 0.00200386347717771]",0.0
11,"[0.00468186612268525, 0.0050431039323076575, 0.002063310685616054, -0.0005262811443830287, -0.005752311437016061, -0.00272712153815646, 0.004003162980038487, -0.0009066839886982812, 0.0005729883173582067, -0.001686771804950185, 0.0005337194152012483, 0.0004160248510631511, -8.233476886816262e-05, -0.0015728030516403127, 0.003173300659711303, -0.0012224101394029167, -0.0035926602378675908, 0.000552717912385701]",0.0
