,HEBT:XCB12:CUR,HEBT:YCB12:CUR,HEBT2:XCB2:CUR,HEBT2:YCB2:CUR
0,0.1799816628058334,0.41664387720966245,0.4011435829725979,0.3797084571087729
1,0.21003042258040655,0.5271347775665548,0.508431695339874,0.3262955603925026
2,0.2130479521707263,0.3223502472050637,0.4852687822912553,0.333140084889662
3,0.2211511661830554,0.18930509926916772,0.428193994734647,0.3668703720850258
4,0.2803692344436736,0.21617408194303633,0.1734553208895652,0.41874341584096625
5,0.2638379776182345,0.30067164176018085,0.34914724839848965,0.3678893337683671
6,0.2851723951404057,0.3112114885102951,0.3522393068851165,0.35726160366269055
7,0.28555594268357953,0.3125200277540169,0.3548849214296435,0.3451295599908023
8,0.18115096219055135,0.2677428503648493,0.3318976456035916,0.4043830902862384
9,0.20450176075967996,0.26571501054604274,0.33952926811345313,0.4000446658172271
10,0.07409710762235329,0.4584547628876039,0.15098612678042445,0.3155727494143284
11,0.07402227803975549,0.4520724814337076,0.141637107633678,0.3201779469825067
12,0.1684634564589379,0.05158945054542112,0.3200498492123467,0.5721251433804514
13,0.1625404453833995,0.0534623184194539,0.24855471223712255,0.5681860031105108
14,0.16478375507142873,0.055503091520852345,0.26021153881606124,0.6049935565796256
15,0.20839354421969716,0.13784309069215078,0.2684603666399912,0.4152007086855627
16,0.15086774689905727,0.05784870550765121,0.26474213006804637,0.6063643771399718
17,0.15799209512717888,0.06106678043134818,0.25206840323596635,0.6157966562967357
18,0.15850958480387145,0.05954507637703493,0.30428914761841475,0.5593579047584487
19,0.15629948755368483,0.058068085051203346,0.34252915987410937,0.6218097302404955
20,0.14994412878755498,0.055349184959107206,0.3542590067937918,0.7809848363471081
21,0.15709852166188515,0.05856835286811667,0.33362461891644696,0.7471505617639222
22,0.08935837328638278,0.06069044127344275,0.4065268149666775,0.7203866851091886
23,0.07387467100684865,0.06108955563898757,0.448127239365305,0.7361125446714182
24,0.06669333945371543,0.059373998907787925,0.5519558282844143,0.7024313843423908
25,0.06600836030432618,0.057889719396623525,0.6123604278662584,0.7401943768092868
26,0.06699383455665119,0.061399825449245216,0.5030723503251157,0.7539979573449217
27,0.06589781226438667,0.06172737708917002,0.5441337254526776,0.7799787085925558
