,MEBT:YCB7A:CUR,MEBT:YCB7B:CUR,MEBT:XCB9:CUR,MEBT:YCB9:CUR,MEBT:YCB11:CUR,MEBT:XCB12:CUR
0,0.15671057587728746,0.37080075032843596,0.46751042941574694,0.3731342593546997,0.41247031809642243,0.11888990792421501
1,0.13543223299396506,0.3252060923686883,0.43899236671258063,0.3252836565920829,0.38917050714297774,0.08559206730354307
2,0.13347053119972382,0.32988470005821907,0.47147806968606704,0.3804801900551388,0.42844102213403634,0.08240918966295445
3,0.13296694394130149,0.36286291889760647,0.46949074330957574,0.3738297371202264,0.42166458454139094,0.08101794528398176
4,0.13890791045272044,0.32308683473227306,0.3382153044408269,0.35692040633232575,0.16714862706420688,0.07983678767387263
5,0.1257844432978578,0.332067096084596,0.1760434605744269,0.32678886048665584,0.15077708411539864,0.08620045172875362
6,0.13013571976532867,0.09291744427034838,0.40624473586014304,0.3727546476464566,0.1903696798232063,0.13097416981884005
7,0.1303536620230934,0.21636938718410167,0.15931958415941216,0.35790113437056653,0.172238769529111,0.10073939321658418
8,0.13536125422382872,0.0828511979957248,0.43237173837900966,0.3247520269186772,0.2047509813296069,0.12837562320323517
9,0.14605562736642946,0.15666706364021957,0.4166591644604791,0.3270774789501998,0.28954840826957157,0.12969117174654693
10,0.14431468356728772,0.1636448292148584,0.37836076218037046,0.30644171599574854,0.27514619592065676,0.10677185489905074
11,0.10012351797263945,0.09594797136108342,0.3843564955402036,0.15901709220878094,0.19935987383934772,0.10870644802104781
12,0.1005427290175237,0.09499870948521037,0.4114214807730499,0.15779327438763038,0.2013301554840273,0.11073266154335448
13,0.10081908028976497,0.10215880600193875,0.41558022523810023,0.15795539090612776,0.21489991486246382,0.10905245589229379
14,0.1014849547281284,0.10125904825042058,0.4685573721697982,0.15865497521184538,0.21759049237289532,0.10826070549007663
15,0.10291348933436033,0.10170263171758644,0.5049924844943701,0.1574748212145047,0.21737110775783242,0.1073861437834944
16,0.10428660786468111,0.10117060228638691,0.4956516457659696,0.15718856749541968,0.22008843291732055,0.10652743389046831
17,0.11199160581111246,0.09674888053353634,0.5165911898575871,0.15593533381908467,0.26181714697294506,0.11841018423570802
18,0.11177664041594607,0.09677628770471289,0.5183941827876023,0.1557990732981698,0.2691320195111004,0.1179460434484406
19,0.11094185948817176,0.09634923457233521,0.5249480538925198,0.16277206745283995,0.2759865628483835,0.11473920314950696
20,0.11568383208324144,0.09612148764209275,0.523992289056901,0.16243367581179208,0.2815388040863768,0.11499059701615982
21,0.11688025524147751,0.09339940741093397,0.5136250356110883,0.1568884814850711,0.2998670092030563,0.1168092057860863
22,0.1209040118582418,0.10080478976049857,0.22346066329621497,0.1627411426796518,0.3000082716809,0.15449067339876743
23,0.12494776327507107,0.10027176405020827,0.22432540668511972,0.16207746464835118,0.3080228396845989,0.17613167647092653
24,0.12282355614143395,0.0987509850770686,0.22342111934578116,0.16196663018557061,0.3131647664761169,0.16867931493404212
25,0.12202885819886285,0.10204461330077495,0.2240525704601169,0.16247411618628668,0.30330905500459315,0.16991117633053793
26,0.18365348708925933,0.15570758042586097,0.2375711406093614,0.27475622838950575,0.3944585056543114,0.10118690256781891
27,0.1255839144818223,0.10065655233888746,0.23761611684101794,0.15345711665996323,0.30560048711279786,0.19453484180965774
28,0.12460035388645628,0.10069739980857499,0.23674478258372866,0.15306939269440586,0.3087616737229607,0.19704952898902348
29,0.12382527506588878,0.10042181402777069,0.23481396459395099,0.1526372338860215,0.3107413025325943,0.19814327719912275
30,0.12414535585156801,0.10028879260667245,0.2338692771594769,0.15032721746430175,0.30976882142345064,0.19910058819171272
31,0.12376083275895697,0.10050815728235195,0.22721226424349023,0.15259507191324634,0.3138244904752642,0.19158150601876173
32,0.12208372918756077,0.10389930595464648,0.21532377799130864,0.1517119177713809,0.3311933935055922,0.19656984236764835
33,0.12157943681610696,0.10340075901807919,0.21135206667805445,0.14979052235655468,0.33476114131227497,0.19802140102743918
34,0.12796026285030232,0.10433073386100507,0.23036218079314671,0.1569357718031182,0.34075358556439483,0.20253018293636818
35,0.12672604485244007,0.10559667853073397,0.2291447746836762,0.1572093403356705,0.3387680126079847,0.20172765908002313
36,0.12556978957957088,0.10229808977364016,0.24098449513174075,0.15743644367006362,0.35868255955578404,0.19791424202305108
37,0.1252832129847238,0.10135034354753686,0.23913568365185722,0.15645228902122604,0.3640376671075109,0.19987082601668393
38,0.129959623724275,0.10010388716494002,0.23447667572680508,0.1550401330809912,0.3826243037676192,0.19308786888784518
39,0.130402206510028,0.10057343456883194,0.2360148850950341,0.1554013170659928,0.3789290028595179,0.19345767064762398
