,MEBT:XCB5:CUR,MEBT:YCB5:CUR,MEBT:Q6:CUR,MEBT:Q7:CUR,MEBT:YCB7A:CUR,MEBT:YCB7B:CUR,MEBT:Q8:CUR,MEBT:Q9:CUR
0,0.4478489793468013,0.39309240722845984,0.36339105248186165,0.35632575823860513,0.0635442015035285,0.42550085444984315,0.44400513370114475,0.3918757047387026
1,0.407119396369265,0.3649566429822428,0.3748621987543707,0.32151825449739746,0.12317923333869793,0.36439664077751627,0.3817613751141886,0.3717155206185412
2,0.49134306143258233,0.44768674054966484,0.11114980000071085,0.29427246406249463,0.15693335268087139,0.43033942230047556,0.48077833236572126,0.4785144895069968
3,0.44412254073713003,0.4269999848773611,0.08375016867164793,0.3393525378220501,0.08789336840246899,0.4106373259420256,0.44783725795743695,0.44858761654697143
4,0.4062835042303038,0.3733931374137524,0.23664042631738846,0.2800565138813987,0.24815569566791873,0.3651332778837014,0.38651967443400104,0.3754481684116757
5,0.39031127769747836,0.3566699144647854,0.12941387715426045,0.300332051602056,0.21034810998896813,0.35251615092164396,0.3685951271881596,0.37248909992055784
6,0.400352439948695,0.3694133104079317,0.09641251676984053,0.3104006047117633,0.2157958579975717,0.363699118277466,0.3685384249324647,0.367256845685657
7,0.4072682631545844,0.37384382556105045,0.09290442493371016,0.30390310686906297,0.22684804572770942,0.3680652269669828,0.3701678595036737,0.3679871133556089
8,0.4027607863223147,0.3292079486864869,0.09897035603228681,0.3039142504649112,0.2226937522115411,0.35824771424131974,0.36927028698809006,0.36824409504265576
9,0.4257608798304364,0.07971547708327613,0.09245689319714877,0.20493914860097912,0.2857070877960151,0.4125464454157023,0.35724744105972345,0.3520925039284662
10,0.4234116796125635,0.05593088813665685,0.08393245069616895,0.13734985672238714,0.25007219485862353,0.3288788438918668,0.40031290757101234,0.3317579993465408
11,0.39194805810688427,0.07079065363166626,0.08896300219203565,0.15173533197489736,0.28395189572466495,0.3787474111629481,0.26763875995206193,0.3328481594563149
12,0.27636141268377773,0.08459776798957899,0.09383891755388925,0.2302310957296177,0.27032894182398315,0.38078170071200346,0.36915629327177324,0.34229490135104024
13,0.10364687897971156,0.06881914352590109,0.08574938527057537,0.11448236800190016,0.3372027891639619,0.3927147024285447,0.24375106824453663,0.3780211432598056
14,0.10135391481087763,0.06805900504690819,0.08510785624433327,0.11462412489013579,0.33220908231398694,0.44907966804364985,0.24337150791641346,0.4633653945804615
15,0.10035514620430085,0.06731281073551464,0.08456488032352691,0.1135591498227901,0.44390825049767,0.4464791107974817,0.25045470060715447,0.46167238490122176
