,0
0,1.46484375e-11
1,1.025390625e-10
2,1.46484375e-11
3,1.46484375e-11
4,1.46484375e-10
5,0.0
6,1.24951171875e-08
7,9.5947265625e-09
8,3.8085937499999997e-10
9,8.7890625e-11
10,7.763671875e-10
11,9.228515625e-10
12,0.0
13,1.3212890625e-08
14,1.12939453125e-08
15,1.236328125e-08
16,1.400390625e-08
17,1.46630859375e-08
18,1.4794921875e-08
19,1.48974609375e-08
20,1.4677734375e-08
21,1.40185546875e-08
22,1.51318359375e-08
23,1.47509765625e-08
24,1.53369140625e-08
25,1.50146484375e-08
26,1.51904296875e-08
27,1.5322265625e-08
28,1.6157226562499998e-08
29,1.693359375e-08
30,1.72705078125e-08
31,1.78564453125e-08
32,1.6845703125e-08
33,1.72705078125e-08
34,1.63330078125e-08
35,1.7490234375e-08
36,1.6875e-08
37,1.8134765625e-08
38,1.83984375e-08
39,1.9130859375e-08
40,1.93798828125e-08
41,1.8779296875e-08
42,1.88232421875e-08
43,1.8662109374999998e-08
44,1.8896484375e-08
45,1.85595703125e-08
46,1.87646484375e-08
47,1.87646484375e-08
48,1.8061523437499998e-08
49,1.88671875e-08
50,1.8486328125e-08
51,1.9453125e-08
52,1.880859375e-08
53,1.9423828125e-08
