,MEBT:XCB5:CUR,MEBT:YCB5:CUR,MEBT:Q6:CUR,MEBT:Q7:CUR,MEBT:YCB7A:CUR,MEBT:YCB7B:CUR,MEBT:Q8:CUR,MEBT:Q9:CUR,MEBT:XCB9:CUR,MEBT:YCB9:CUR,MEBT:Q10:CUR,MEBT:Q11:CUR,MEBT:YCB11:CUR,MEBT:Q12:CUR,MEBT:XCB12:CUR,MEBT:Q13:CUR
64,0.050093745245321106,0.1247742930899122,0.5133776102821731,0.12154673332780394,0.26615532807768566,0.5075631804083754,0.07992715691959876,0.36623378075763663,0.1524707833182639,0.30603866921171347,0.5328740230109738,0.049804578396914226,0.580831662742731,0.4731148359944089,0.16652071292368537,0.5261703035611914
65,0.049781134563055676,0.12861477085024364,0.5113555670039911,0.12124000924361153,0.25141667458402317,0.505611606259121,0.0792648780635975,0.3863642876775138,0.15072649983278558,0.30679834968110636,0.5488083641567318,0.05041039436997481,0.5814738463158757,0.4775524388223357,0.1650484221268486,0.5283140732520802
66,0.049325158011799944,0.12595138904284092,0.5071508561517716,0.11932552714696966,0.25226815120140605,0.5211936200310578,0.0784147341919138,0.3900865445729829,0.149035774113812,0.322182971392886,0.5502735069016893,0.04990929526962744,0.5877403058531083,0.46428373227831904,0.16204316307089964,0.5352794118461628
67,0.049180034653184636,0.12183227557786545,0.4979190706507077,0.12074099833385239,0.2524021484793693,0.5307375831435505,0.07847411988554207,0.33131064060772025,0.1478849273100686,0.3099627331971902,0.560724886120696,0.05144749299974824,0.576431091088584,0.4719031839377908,0.16540124759447464,0.5472050011226699
68,0.04909877620647648,0.12239727580223063,0.49429854594942146,0.12064545764111255,0.2440460715961726,0.5878380626855183,0.0779916544440616,0.33728324503881046,0.14110832273218823,0.31539663990336003,0.5566817088381854,0.0521192559167382,0.5806405362613892,0.4702156088528409,0.16768944530864208,0.5736586884348456
69,0.04889544614084942,0.12031759046364142,0.4851352607441199,0.12120545754635759,0.24590630992916473,0.5839256919352016,0.07647513021549993,0.3460702785359741,0.13616588535955024,0.3179734073431267,0.5528976086062602,0.053181208597513484,0.5936513297799936,0.4574334427200487,0.16939829271104534,0.6124324223978577
70,0.048822025206762446,0.1157288250348086,0.46904094574749383,0.12079936338872796,0.23623096905539148,0.5802509691233476,0.07519942188300825,0.31996353331244765,0.13691085015125126,0.32375534070091566,0.5591361194981372,0.05383558798978926,0.6076495854828348,0.4345920019127967,0.17002098869709775,0.6585257861537795
71,0.052157157114487075,0.12092747996415946,0.4388678754386978,0.12721960631614274,0.32901787532413357,0.5690900401146165,0.07692852083593801,0.321327902356378,0.13506608467797368,0.32875514586273635,0.5289279129309953,0.053809342051515455,0.5472802775804466,0.47917414073758247,0.197615569810021,0.4137621356057077
72,0.0520371159517592,0.13232616222676852,0.48398424958909697,0.12975829901059058,0.2814538555829475,0.5410951807520631,0.08274058001964515,0.3338357427159396,0.1569777530645922,0.29773408058403117,0.5628494363261731,0.04952546232176975,0.5361960271577432,0.5091571609060016,0.17810615415900796,0.4616220493025627
73,0.05246788379413384,0.129724741384644,0.4891521601576269,0.12766261089711703,0.2836848437970361,0.4658260642092001,0.08132156617254582,0.3637821700371933,0.15627561091370398,0.30681189793519337,0.5556295916994708,0.04980969662563567,0.5586347932833206,0.4975627024439799,0.1816192080387476,0.4631578155302426
74,0.0524775855117224,0.1325867315534667,0.4965809505990491,0.12987012987368235,0.27820142467937364,0.4703443188313354,0.08165141843381331,0.36952832903081284,0.15585705436625225,0.3005536680439873,0.5654485212547893,0.05002598706683083,0.5650284587910175,0.4993709850593691,0.1811038802458818,0.4638812938375727
75,0.052439502223302355,0.12985910624873603,0.49164873988574676,0.12809771930032252,0.2761436151479726,0.4755044245909021,0.08092436443237806,0.37334808187686275,0.15450735269587754,0.3102644004608226,0.5646164495689556,0.050592602570534294,0.5766360661471825,0.4906873608317949,0.18177126282186687,0.45658321556669207
76,0.05193429112975111,0.13118523617079078,0.4952598240859774,0.1269822023869949,0.2675803774805894,0.4736638255745534,0.08090935824822489,0.3719306909933734,0.15271778149380857,0.3078794672565035,0.5659834446927885,0.050181699849169155,0.5853904068196831,0.4925299063685104,0.18024534287481037,0.4555108434971485
77,0.0515888252548035,0.12869446956881414,0.4924536125874743,0.12503889395227208,0.2724803464668629,0.4772608547295334,0.08034168535113918,0.36428091825429465,0.15101045495375215,0.31342583624439463,0.5692186462967703,0.050765090716176686,0.5946834964450127,0.4895446152539227,0.17873465114438788,0.4512592419203828
78,0.052982180345797485,0.1295871021628876,0.5066952614306929,0.1334196359389244,0.27005197586013546,0.48976929677729325,0.0823063442835977,0.3266021589515723,0.1627701270117725,0.2827841869569769,0.563425856699808,0.049942966139885574,0.5508126525280145,0.501619502516901,0.1872930873562851,0.4711218420697602
79,0.05471736899236099,0.13518138032732807,0.5017462301456598,0.13701189043312964,0.2461390764955886,0.4728317822620076,0.08281785947975055,0.28106915550662137,0.13885894174116253,0.2793035036936854,0.5981786996828811,0.05105160996885408,0.3492758088270717,0.5025567908769241,0.24521788558582053,0.5068080848516273
