,0,1
0,1.007080078125e-12,9.529110715329587e-13
1,6.1004638671875e-11,2.9422174173658327e-12
2,-2.1972656250000003e-12,2.4414062499999996e-13
3,3.6621093750000005e-12,2.6855468750000006e-12
4,2.9296875000000004e-11,0.0
5,4.730224609375e-12,2.51783890775553e-12
6,1.40380859375e-12,7.091644310682526e-13
7,3.271484375e-11,4.882812499999979e-13
8,1.8310546875000002e-12,9.052976668817949e-13
9,1.7822265625e-11,6.459353786778791e-13
10,3.875732421875e-12,9.529110715329585e-13
11,1.617431640625e-12,3.148934971054658e-12
12,3.0822753906249997e-12,3.1489349710546583e-12
13,1.3427734375000001e-12,3.1714797501871536e-12
14,4.0405273437500005e-11,1.1385960758165064e-12
15,-1.89208984375e-12,7.091644310682526e-13
16,4.638671875e-12,7.324218750000001e-13
17,-1.89208984375e-12,2.263244167204487e-12
18,3.6285400390625e-11,4.128341448507295e-13
19,1.9531249999999997e-12,2.44140625e-12
20,-4.882812499999999e-13,2.44140625e-12
21,1.5258789062500001e-12,4.844515340084089e-13
22,-7.019042968749999e-13,1.1316220836022435e-12
23,5.096435546875e-12,1.1316220836022433e-12
24,1.46484375e-12,1.46484375e-12
25,3.4179687500000003e-12,1.9145980397165678e-12
26,3.4790039062499996e-12,1.357946500322692e-12
27,9.58251953125e-12,1.1819407184470872e-12
28,-2.74658203125e-12,7.091644310682526e-13
29,2.97882080078125e-10,2.2340451377186655e-12
30,6.50634765625e-11,9.6890306801682e-13
31,0.0,2.9296875e-12
32,3.936767578125e-12,4.3001639176885255e-12
33,4.730224609375e-12,2.4212962658882615e-12
34,3.5400390625e-12,2.3257518168039125e-12
35,2.5421142578125e-11,3.231838899808064e-12
36,-2.1362304687500002e-13,8.273585029129615e-13
37,4.2724609375e-12,1.4183288621365052e-12
38,1.03759765625e-12,1.4533546020252266e-12
39,3.4179687500000003e-12,2.9296875000000004e-12
40,9.765625e-13,0.0
41,2.01416015625e-12,1.3579465003226922e-12
42,4.8828125e-12,1.953125e-12
43,-1.129150390625e-12,1.7152399287593257e-12
44,-6.408691406250001e-13,2.2632441672044872e-13
45,2.62451171875e-12,4.5264883344089734e-13
46,6.7138671875e-12,2.3638814368941753e-12
47,9.5672607421875e-11,6.789732501613432e-13
48,7.080078125e-12,1.619445698415723e-12
49,-9.460449218750002e-13,1.5866205971137644e-12
50,9.6435546875e-12,1.4183288621365052e-12
51,9.765625e-13,1.6914558667664819e-12
52,3.4790039062500005e-12,1.6148384466946962e-13
53,3.8452148437500005e-12,2.3281532132276186e-12
54,4.39453125e-12,1.46484375e-12
55,2.4719238281250002e-11,3.1685418340862818e-12
56,-1.708984375e-12,1.637745100707854e-12
57,-2.7465820312500004e-13,2.4222576700420447e-13
58,-1.0986328125000001e-12,2.1143198334581018e-13
59,-1.8310546875000002e-12,1.057159916729051e-12
60,9.3994140625e-11,1.8105953337635938e-12
61,-1.953125e-12,0.0
62,1.5869140625e-12,8.18872550353927e-13
63,6.103515625e-13,1.9028878501122923e-12
64,-6.7138671875e-13,2.127493293204758e-12
65,8.819580078125e-12,6.789732501613462e-13
66,5.9814453125e-12,1.4800238834206716e-12
67,5.9173583984375e-11,4.147584752084341e-12
68,-4.577636718750001e-13,1.6955803690294313e-12
69,-4.272460937500001e-13,1.1819407184470876e-12
70,7.3577880859375e-11,1.2172650558581043e-12
71,-5.79833984375e-13,1.5842709170431409e-12
72,1.09375e-10,9.765625000000023e-13
73,1.6113281250000002e-11,9.765625000000007e-13
74,5.1574707031250005e-12,2.422257670042046e-13
75,4.364013671875e-12,1.6955803690294313e-12
76,-1.3427734375000001e-12,1.0571599167290512e-12
77,2.1972656250000003e-12,4.2286396669162047e-13
78,5.566406250000001e-11,1.8911051495153384e-12
79,2.9296875000000004e-12,1.2918707573557572e-12
80,2.1362304687499997e-12,7.091644310682525e-13
81,-6.103515625e-13,9.052976668817949e-13
82,4.8828125e-13,8.457279333832409e-13
83,2.09228515625e-10,1.2685919000748672e-12
84,7.3883056640625e-11,1.7325278231490802e-12
85,1.688232421875e-10,9.05297666881803e-13
86,1.9305419921875e-10,2.127493293204755e-12
