,0,1
0,1.2207031249999993e-13,9.052976668817949e-13
1,-2.13623046875e-12,7.091644310682526e-13
2,9.765625e-13,0.0
3,3.173828125e-12,2.8366577242730105e-12
4,3.6621093750000005e-12,3.173828125e-12
5,2.99072265625e-12,1.9058221430659175e-12
6,-2.13623046875e-12,4.5264883344089744e-13
7,-6.103515625e-13,1.4183288621365052e-12
8,0.0,9.765625e-13
9,1.129150390625e-12,7.266773010126134e-13
10,1.953125e-12,1.2918707573557572e-12
11,7.53173828125e-11,1.057159916729052e-12
12,6.40869140625e-13,7.266773010126134e-13
13,7.629394531250001e-13,2.4222576700420447e-13
14,6.713867187500001e-13,4.5264883344089744e-13
15,1.2817382812500002e-12,2.366244137570817e-12
16,5.0048828125e-12,2.715893000645385e-12
17,3.6621093750000005e-12,2.6855468750000006e-12
18,-1.953125e-12,0.0
19,3.967285156250001e-12,3.0730458679624283e-12
20,1.7089843750000002e-12,9.455525747576702e-13
21,5.6243896484375e-11,1.2111288350210203e-12
22,5.4931640625e-13,1.2433806632973244e-12
23,8.85009765625e-11,4.72776287378833e-13
24,4.6142578125e-11,1.1187928942763292e-12
25,4.9804687500000007e-11,8.457279333832428e-13
26,6.84814453125e-11,2.1143198334580932e-13
27,-4.8828125e-13,8.457279333832409e-13
28,4.3945312500000006e-12,1.891105149515341e-12
29,4.7332763671875e-11,9.529110715329595e-13
30,-1.40380859375e-12,1.4533546020252266e-12
31,2.3437500000000003e-11,3.41796875e-12
32,-8.544921875e-13,9.052976668817949e-13
33,1.220703125e-12,2.4414062499999996e-13
34,2.0965576171874998e-11,2.1800319030378404e-12
35,-4.2724609375e-13,1.1303869126862875e-12
36,1.7120361328125e-11,1.6955803690294303e-12
37,7.2631835937500004e-12,7.091644310682526e-13
38,4.7454833984375e-11,1.2111288350210236e-12
39,-3.6621093750000005e-13,2.1143198334581023e-13
40,4.718017578125e-11,3.811644286131844e-13
41,-1.5869140625e-12,1.2744514781384948e-12
42,-3.356933593749998e-13,3.6076630912893343e-12
43,3.5095214843750003e-12,1.2111288350210221e-12
44,5.908203125e-11,1.8911051495153384e-12
45,3.0670166015625004e-11,1.7282220623495818e-12
46,5.4412841796875004e-11,2.4222576700420664e-13
47,2.1362304687500004e-13,1.3589748582893261e-12
48,9.857177734375e-12,2.0369197504840384e-12
49,1.983642578125e-12,6.789732501613461e-13
50,3.5186767578125e-11,6.789732501613462e-13
51,2.398681640625e-11,2.363881436894173e-13
52,9.011840820312501e-11,1.0637466466023775e-12
53,7.592773437500002e-11,1.9378061360336358e-12
54,6.0791015625e-11,7.324218750000033e-13
55,2.4896240234375e-10,4.360063806075674e-12
56,1.4166259765625e-10,1.8742861978496215e-12
57,2.44140625e-12,2.640784625583977e-12
58,2.4169921875e-11,2.1972656250000003e-12
59,2.1697998046875002e-11,1.0496449903515527e-12
60,1.7089843750000002e-12,1.9378061360336358e-12
61,4.1229248046875e-11,1.1316220836022448e-12
62,1.0375976562500002e-12,3.073045867962428e-12
63,1.171875e-11,1.891105149515341e-12
64,1.1627197265625001e-11,1.5842709170431409e-12
65,2.62451171875e-12,1.4533546020252268e-12
66,4.6386718749999995e-12,1.600937139722168e-12
67,5.1879882812500004e-12,1.654717005825923e-12
68,3.90625e-12,2.9296875000000004e-12
69,4.72412109375e-11,2.3638814368941777e-12
70,1.5869140625e-12,9.689030680168179e-13
71,3.326416015625e-12,3.0110505249632863e-12
72,3.41796875e-12,1.6914558667664817e-12
73,-6.7138671875e-13,1.0624325674761481e-12
74,-2.44140625e-13,4.2286396669162047e-13
75,2.9754638671875e-11,1.6955803690294319e-12
76,2.40478515625e-11,4.727762873788362e-13
77,2.79541015625e-11,2.114319833458107e-13
78,4.45556640625e-12,2.7776026008258676e-12
79,3.759765625e-11,0.0
80,4.150390625e-12,2.4414062499999976e-13
81,6.295776367187501e-11,2.9422174173658327e-12
82,4.8828125e-13,0.0
83,2.9907226562500004e-11,1.4800238834206722e-12
84,-4.882812500000001e-13,1.2918707573557572e-12
85,2.4017333984375e-11,3.545822155341263e-13
86,1.2878417968750001e-11,2.127493293204758e-12
87,7.080078125e-12,9.4555257475767e-13
88,2.508544921875e-11,3.811644286131844e-13
89,3.662109375e-13,1.4800238834206716e-12
90,5.798339843750001e-13,1.2111288350210223e-12
91,-6.103515625e-13,1.0571599167290512e-12
92,1.13525390625e-11,1.9028878501122928e-12
93,7.952880859375e-11,1.401152378326293e-12
94,9.82666015625e-12,1.6148384466946947e-13
95,-1.3427734375000001e-12,1.5000251132134409e-12
