,MEBT:Q8:CUR,MEBT:Q9:CUR,MEBT:XCB9:CUR,MEBT:YCB9:CUR,MEBT:Q10:CUR,MEBT:Q11:CUR,MEBT:YCB11:CUR,MEBT:Q12:CUR,MEBT:XCB12:CUR,MEBT:Q13:CUR,HEBT:XCB0:CUR,HEBT:YCB0:CUR,HEBT:XCB2:CUR,HEBT:YCB2:CUR
55,0.013914620638865826,0.019860790203377016,0.3610873451783508,0.4563148893455745,0.4043278974261376,0.3909332077818006,0.39713032838328627,0.2930282027685465,0.452010672395722,0.4627847026294686,0.3848958794876096,0.4755795493391788,0.3649365407141769,0.038009871691805835
56,0.013885116002135602,0.019845198006477202,0.3698684814712327,0.45631037678753494,0.39444407228730605,0.3861988153577875,0.3867300546884973,0.2927387113399558,0.4562643462858047,0.45962619824696405,0.3760081977076776,0.47427918809743147,0.36989707262246063,0.03806171318054618
57,0.01375838257384226,0.01967681044531753,0.3696137290878493,0.4537822891089587,0.38664683454062715,0.3995102588737852,0.3834410171427249,0.28370393224737256,0.4533370667905289,0.4846559240798672,0.3752370910748603,0.48728249601098605,0.35417439335862155,0.037840415115008935
58,0.013580947635514385,0.01932640342623151,0.3589763139897014,0.4450026330888297,0.41919626699506674,0.40205422424253545,0.38195703861663377,0.29064855694600467,0.45690902468086436,0.4776989152952682,0.38106240450402457,0.4805546994091,0.3612923526004985,0.0375083398999273
59,0.013558662885660924,0.01933776173300783,0.3312564794278125,0.44357242632388416,0.41807306221275503,0.41515374529155724,0.4132495693942678,0.283033951235961,0.45095449404828936,0.4800400435630452,0.38748972131395953,0.4859470712730922,0.38311900295351,0.03741527302914696
60,0.013402004292594166,0.019032265179443567,0.36537353632668107,0.4400338021561813,0.4140902080506166,0.42575433358131237,0.37433627730243185,0.28917486415297394,0.46089318768457116,0.4935976968322643,0.3684734177064348,0.4897438674681496,0.35917050894512337,0.03720554429920252
61,0.013351104798594011,0.019119129546829282,0.3868150239981688,0.4422960862349216,0.40019345756021335,0.4173496592149399,0.34089696519478313,0.29190307128607895,0.44298089541103497,0.4977895409347773,0.38280573100148974,0.4834308421732909,0.3376940062980138,0.03729858094065412
62,0.01330560552844703,0.019068576381035172,0.3386801621651264,0.4268096117018639,0.416648110098516,0.42194875923530434,0.399814485370065,0.28664685798935685,0.45938672060578245,0.4857134946065569,0.371613246899983,0.4850309619664843,0.3434976524121427,0.037142063802882985
63,0.013407825250568954,0.01914089270418943,0.34825948854899935,0.4493666013346523,0.40820284379116134,0.4144406579002627,0.3780000990578983,0.2890267129519333,0.4585004685024975,0.4858584307192213,0.36797357779924367,0.4851117888513956,0.3539785843129691,0.03724823691074853
64,0.013522559505780024,0.01925237061723879,0.3662213282682288,0.4406182631838066,0.41432478750448487,0.4005382846215525,0.3789079181315377,0.2951674887079312,0.4507269036362638,0.485423674766955,0.3819261453683428,0.4853386180166074,0.3589097966368826,0.037407945115772334
65,0.01320859587236227,0.018846975517879637,0.33519371159367184,0.4356495664705685,0.4071245770731997,0.42438574384571837,0.3770816701866717,0.2861500051168895,0.4601914789717806,0.48890312956079307,0.3720356670857954,0.49470207445303693,0.35042411753553915,0.03707014493908046
66,0.012334363176690564,0.015940201969589382,0.4227836301837003,0.45011565059724046,0.4724334284722279,0.5329265706633394,0.4117315042553529,0.298029569537953,0.5125886358890155,0.5600675993968283,0.3314807177226641,0.5883521132141439,0.318491419359311,0.034624339091627494
67,0.013859283741230289,0.02074796589474908,0.46268352480449504,0.46969808935256574,0.38012467942219175,0.15874479795231294,0.4591513659856808,0.36811792061150383,0.4138843808736654,0.47526887030590786,0.2667278231385408,0.4520583853038449,0.28685111750062725,0.039001454010563846
68,0.01381513748652315,0.020694205180694796,0.4694806038781426,0.44829149064390317,0.3834283906944222,0.1607968299818461,0.46848190828741104,0.3515668440947881,0.411676918876466,0.4716496646422753,0.2869948572805294,0.44694411544612356,0.2838064251200292,0.03897697355604164
69,0.013845406247896184,0.02066563519683146,0.4512582264053251,0.447624263358602,0.3756982821729564,0.16048006875055956,0.471555267594729,0.3435301420289107,0.40980180916608194,0.4734179957585679,0.30600012463576187,0.4492433579414271,0.2942068895257053,0.038998468380860456
70,0.013827199946034834,0.02055840352239407,0.46528277525503836,0.44161175013768195,0.39818972562290317,0.15895077070250307,0.4557531203557251,0.35595549086148925,0.3979178965037139,0.47912498613180465,0.3001611027983067,0.4688044428530777,0.30929546999817864,0.03881414593898166
71,0.013857619340042678,0.020493685111121512,0.4540968726592438,0.453957724317923,0.4128445438595998,0.16052341308710433,0.4154166285643508,0.36063754878208154,0.4186097816594876,0.49446923067679194,0.2931275573535881,0.46154705001194585,0.30711313614996366,0.03868988951112669
72,0.013816462555225034,0.020430318662704228,0.4338760113647311,0.45054679196865266,0.3991042108742777,0.1601444415470051,0.42842797425118123,0.3604352775192808,0.42551982222401313,0.49097513369522583,0.3310377625518089,0.46621934488829414,0.2852742268804092,0.0386708732593908
73,0.013772772208150853,0.020365586430751544,0.4549447187980523,0.4403701994315042,0.391630747626927,0.159907710077679,0.41685048153382237,0.3593198970685324,0.4155190375545801,0.491469808643625,0.3223415644585367,0.46800852915767455,0.2972975186519922,0.038564485509390393
74,0.013674850551771662,0.020355777189414104,0.46081262768520276,0.4606806138088689,0.3920778185576418,0.1594967942441501,0.4289014807437958,0.35824954316503477,0.4294272982225534,0.48862200463836536,0.3385554923035418,0.4774338917171335,0.29093146323202085,0.03843911536672558
75,0.013713664211802225,0.020323054565392,0.45450968354115406,0.4436323432984798,0.40846795504503275,0.15931287758708465,0.44710671792041357,0.3619392605438905,0.4347923328905162,0.4970548017179143,0.3331850163671329,0.4671685182290257,0.31644818368542427,0.03854905576775392
76,0.013600943130557071,0.02019251053109094,0.4300228165380704,0.4480414105421307,0.4039495873349567,0.1571604648084781,0.45535232359760935,0.3735137888039999,0.44457296587353223,0.49176820997627557,0.34443296407902974,0.45696176678176803,0.32048577894114577,0.038397793636931715
77,0.013527404750238668,0.02001673731370529,0.4486950095978044,0.4413681437269021,0.40596360384534935,0.15623761857941135,0.4606682423805831,0.38541096534497504,0.44714472245439085,0.5151192328591521,0.3506433621595214,0.4749458365339694,0.3270712234094989,0.03827352886711344
78,0.013415282394284389,0.01995692204083846,0.45357624875382146,0.436431192249234,0.41564304017843134,0.15470478351240083,0.4530883751707322,0.37002056131375616,0.451065425469213,0.5021624444181638,0.3328548508627635,0.47288400746354775,0.31681024935462354,0.03794539203557893
79,0.013432379541950739,0.019859399199392908,0.4509255315508388,0.4253630065693547,0.42235775977277135,0.15488066639355824,0.4506337971254931,0.4007077474952686,0.4480012140592332,0.5187114468116498,0.29488375634526165,0.48326264982322414,0.32393607192564716,0.038030136750891855
