,IOS:XCB1:VOL,IOS:YCB1:VOL,IOS:YCB1A:VOL,IOS:Q1:POS:VOL,IOS:Q2:POS:VOL,IOS:Q3:POS:VOL,IOS:YCB3:VOL,IOS:YCB4:VOL,IOS:Q4:POS:VOL,IOS:Q5:POS:VOL,IOS:Q6:POS:VOL,IOS:YCB6:VOL
0,0.31507587216024824,0.3305834248152793,0.32828153120773107,0.2991469068243518,0.30020378813775694,0.3056868867261725,0.32864027765027604,0.3204760518119991,0.2995748504297375,0.3329478886997959,0.30489549216525313,0.33040945530714794
1,0.32510550808357674,0.3321687155638614,0.3307397677962565,0.31519873825130973,0.3174952963078282,0.31800161923214737,0.3314002763435814,0.3269808751065445,0.3163655758334181,0.33366476661557976,0.3185591471124129,0.3320406851243115
2,0.3282338051268824,0.33286846943251197,0.3317845878390205,0.32102689042234356,0.32292291732402273,0.32273504783535006,0.33242194603771585,0.32930482970733416,0.3219616194364597,0.3339307194671204,0.32351501284126183,0.33275517703550106
3,0.3300207617727992,0.33333164291193207,0.3324647527611847,0.32438193941845317,0.3259936938354761,0.3255122674119797,0.3330645076054293,0.33069624086219035,0.3251282625429055,0.3341648526349455,0.32636006593132255,0.33322709510918525
4,0.33112308746222163,0.33364117105961966,0.33290558996835695,0.32674437899365877,0.32802312472073086,0.3275008881447475,0.33343985387003544,0.3315984927113571,0.3273058264976146,0.33419610665071564,0.32836888942702525,0.33353489162057554
5,0.33196724386688853,0.3339082737460423,0.333277574146563,0.32846948847055296,0.3295494339033016,0.32895097970651727,0.3337617374495907,0.3322939992195616,0.3289118746341992,0.3343049117489249,0.32981486983973746,0.3337962473104005
6,0.3323196701402208,0.33398383768358997,0.3333824972202794,0.3293157890997066,0.3300630982531589,0.32958874934658117,0.33374750649503004,0.33220934503513594,0.3296313764527503,0.33429522562498043,0.33023156398309605,0.33275781610984817
7,0.3327094871510389,0.33389691841244357,0.3335807896565332,0.33024223570740074,0.33078682303578344,0.33044007410773507,0.33373282368753887,0.3322960922836645,0.33026639744412256,0.33433731598613514,0.33097454425510664,0.3321298404223285
8,0.3328677351137666,0.33301546527162695,0.3336103501008658,0.33094254732002437,0.33124194445340616,0.330968956532128,0.3332921691397733,0.33260804213714656,0.3307996023202555,0.3342273598876713,0.3315643292423436,0.3323697953859547
9,0.33300043760677156,0.332127668639631,0.33365076609150207,0.3312508052173528,0.33168010760486527,0.3313327555530191,0.3330964101530907,0.33282575104051754,0.3312100565695637,0.33390721115890487,0.3319623148667786,0.33234219111734015
10,0.33300837226402263,0.33232808000428804,0.3334436318410528,0.33162671656513815,0.33189389600811736,0.3316260389681297,0.33320253635875774,0.33302444765909395,0.3316199824240861,0.33278240536036036,0.33239321173406644,0.3325519968840321
11,0.33288489719610537,0.33255577315755736,0.3334488527414403,0.3320206022161967,0.33215287441915686,0.3319553656126723,0.33329823450295215,0.3331235439549738,0.33194426378947167,0.3315568101274006,0.33267048130181104,0.332599594861857
12,0.33305797617843497,0.33265046915976715,0.3331722064057041,0.3323321804944733,0.3323048415568204,0.3320828646714529,0.3333162326789359,0.3330433243233287,0.33201021660359614,0.33151074685425697,0.33294024359906527,0.3325344548183284
13,0.3331928623948036,0.33228105842536687,0.33302186148602564,0.3326670451772437,0.3324681156474272,0.3322834304024191,0.33270841118103184,0.33315625200413723,0.3321991828591165,0.3316951314205199,0.33310490404386706,0.33262851676666594
14,0.3332485489620658,0.3320465154712223,0.332842258161895,0.33287359970752767,0.3326156916094822,0.332477667815752,0.33214457042104795,0.33320588782107224,0.3322833452253513,0.33186317020206424,0.33332113762582943,0.33261979402108327
15,0.333364942551106,0.332161691195894,0.3324463698984844,0.33305680509168517,0.33278924216281586,0.3325977434090077,0.3320581807685051,0.33298316889475127,0.3325264125030733,0.3319237524915361,0.33346055140643927,0.33270014024237327
16,0.33333405201001165,0.33231126612144,0.33241468508931205,0.33331278165353606,0.33299498576466313,0.33280795856705914,0.3321134043565348,0.3324830054854923,0.332698904511198,0.33193309422586087,0.3335405529860962,0.33271364303465106
17,0.33323542506559667,0.33245136881576076,0.3323137500905526,0.33354931694845485,0.33270844109433517,0.3328539792661964,0.3322932911891724,0.3323717730148134,0.33260572461988785,0.3320127465693654,0.33372700336591904,0.3327879245656677
18,0.33307043026016236,0.33252849074976665,0.3322858620684992,0.33365515309770266,0.3320811716867249,0.3329218340898401,0.3323822415277375,0.3324249945375275,0.3327829341367571,0.33210271375536965,0.33385881164768394,0.3328518069844916
19,0.3329168961544292,0.33263860122967653,0.3323466891678497,0.33387623608725764,0.33220981790616794,0.33316176926410057,0.3325079297299549,0.33256337998959495,0.33278338662864987,0.3322214244627596,0.3336017508793484,0.33271987050217144
20,0.3324263181292648,0.3327497142663715,0.33252222245003105,0.3340304252152558,0.3324996577748734,0.33317046660155547,0.33264230364000785,0.3327067036989341,0.33297031468393573,0.3323200857136354,0.3336608901935652,0.33267502389280224
21,0.3321048808820011,0.332777530146345,0.33248385706935024,0.3339167433136835,0.33228838712863107,0.33318693399113725,0.33268483033372664,0.332577672963141,0.33286389528417776,0.3323500229843772,0.33362071783203856,0.3327060189302157
22,0.3321523373487053,0.3328723155799932,0.3326232930511844,0.33402433717094404,0.33242006519733064,0.3329956614426328,0.33277903401092856,0.3325596212441549,0.33303027948068653,0.33244198298794314,0.3338044224165377,0.3326405867215144
23,0.3323150503344737,0.3329738003031683,0.33265553326988945,0.334192302745426,0.3323730406134052,0.33311268770501967,0.3326956835963286,0.3325949150323627,0.3328337801498892,0.3325041139346882,0.3337560935652643,0.3325860441889884
24,0.3323922075172618,0.3330552694147859,0.33231114314377896,0.33426323883917275,0.3324087411209507,0.3331975024087513,0.332746710683373,0.33245543369485164,0.3327000726228102,0.3325879222160226,0.3338211145795808,0.3325464284548107
25,0.3324709633437191,0.33297804491027677,0.3323098309331085,0.3342087963918384,0.3324815174191529,0.33299567444111783,0.33276525283662,0.3325328394702393,0.332723556724168,0.33260684953223363,0.3337971804807872,0.33214425969666594
26,0.3324697472498091,0.3329816993686796,0.33233843997764756,0.3342167486679434,0.3324999342508451,0.33301164285570317,0.33279153085175533,0.332525096183964,0.33277123794399166,0.33261570229410553,0.3338244615032469,0.3321551085135666
27,0.3325145900931412,0.3328955545076944,0.3323193241934708,0.33426946229326027,0.3325631553942972,0.33305802477413415,0.33283466069222634,0.3325675966986468,0.3328590378624482,0.33264340596143677,0.33387999207026914,0.33204441152363956
28,0.3325452859048155,0.33269610208556943,0.3322378605462277,0.3343068340537416,0.3326121769231918,0.3330890273468966,0.33279868915603356,0.33260808994808627,0.3329229120847589,0.3325114040571116,0.33389837840411296,0.3321097301799706
29,0.3325092223491966,0.33274514023251167,0.3322867292945886,0.3343668017392667,0.33270769114367144,0.3331405549706682,0.3323900280524013,0.33262463377097345,0.33294415617207335,0.3324584989469062,0.3339807269427508,0.33200082864547453
30,0.33243508836685626,0.33281190201686994,0.33233023208909135,0.3343973951873358,0.3326984306281611,0.33317924229111906,0.3324067073986354,0.3324422852287975,0.3330344498841237,0.3323396395876336,0.33384212625011994,0.33206627313403514
31,0.3324600454139318,0.3328795945379422,0.3323870621743477,0.33445115017768307,0.3327583041132651,0.3330527012511648,0.3323705609881785,0.332489006829533,0.33311486203548757,0.3320447471011254,0.33389484371857403,0.3320729679187775
32,0.33245941779041444,0.33283041792041673,0.332376156170766,0.33452110100174237,0.3328366126865627,0.33286556841454834,0.33240142913772824,0.3325776546789684,0.33294646007817474,0.3320380330709671,0.3339194982584067,0.3320987539891566
33,0.33260103343027014,0.332884116537601,0.332022458525222,0.3345231189847367,0.33289316436215954,0.33294182381224635,0.3325204781962778,0.33254768346336183,0.33303588320503263,0.332121919630178,0.33395543243940856,0.33220187828770104
34,0.33270148163458024,0.3329421162747756,0.33207976971193937,0.33389303534806714,0.3329728262875444,0.33303210574217734,0.3324514393784122,0.3325854906362766,0.33316760715281596,0.3322114843068644,0.33405068925436676,0.3322590478669585
35,0.33276260745093744,0.33310216387567626,0.33225986110712985,0.3334991916000465,0.33320276861149517,0.3331975870403112,0.33258094372690006,0.3327636753068832,0.33336685794681686,0.3323520568214501,0.3340483059246876,0.33235992111901336
36,0.33276884061164425,0.3330954643727009,0.33223933060433075,0.33349395844199514,0.3329475504264301,0.33323091253429454,0.3324551913861537,0.33277558163536014,0.3332871406408678,0.3323154101298715,0.33389408569529344,0.33229180448531004
37,0.33275825961860744,0.3331570311220516,0.3322270242615953,0.3334876650539177,0.3331456208877348,0.3332192195150224,0.3326334201386167,0.33276412965141466,0.333272512389746,0.33230850341294693,0.3338772778627899,0.3322856873584344
38,0.3339223017426698,0.33412870403225275,0.33152463699440005,0.33214199294456215,0.3326937306708723,0.33426114725850725,0.33348707605190114,0.3328365762475817,0.33199729575758263,0.331410103754362,0.33300468951525186,0.33349332840255974
39,0.33380826826167725,0.3340246381155955,0.3315225276048358,0.3322481468603783,0.3326992511411649,0.3342052671970178,0.3333939916692008,0.3327989680136994,0.33207903144804196,0.3314013304645819,0.33305105621007736,0.333366973635273
40,0.3337455175962737,0.33397262081653656,0.331590310888224,0.33242290652942075,0.3327395879497092,0.33418358604680476,0.333338653016221,0.332812988838722,0.33220312713887323,0.3314655677300344,0.33314588976563403,0.33327791068800533
41,0.3337916520065408,0.33365835545360767,0.33149575998555225,0.332536680148588,0.33280686585256175,0.3339085645943637,0.3334088991923759,0.33277967069905023,0.3322503728696812,0.3314771955080493,0.33316145161419664,0.3333518478114814
42,0.3337215649630569,0.33375389781873466,0.33157020419229355,0.3327053616346931,0.33292943793170326,0.3341101920615093,0.3334091530938643,0.33289267423088725,0.33232365756020305,0.3315722726848679,0.33296283770757396,0.33319965224618986
43,0.3338568897077464,0.3337590704740354,0.3317011082221769,0.33286766139475193,0.3328241451211849,0.3341406717517011,0.33349794767221885,0.33302642077894773,0.3324521813409461,0.3310771548630444,0.33311622491825876,0.3332754846172328
44,0.33388759628951525,0.333684427217793,0.3316444268075688,0.33292306116328546,0.3328960400594758,0.33413601309701735,0.33345108047755506,0.33294465446566684,0.3325745591848915,0.3306480071218838,0.33318180293099764,0.33316564305300483
45,0.33385177323503035,0.3337433840620182,0.3317518434834958,0.3329826469053632,0.33299021910287324,0.3342421510399949,0.3335262598574744,0.3326252457698216,0.3323050450487345,0.3307439237631701,0.3332838890091624,0.333033045069016
46,0.33386669215418724,0.33370093401977236,0.3317425137862285,0.3329743125271214,0.3330023615206049,0.33409415756434857,0.33356526886007437,0.33254541950427285,0.3316563670701623,0.3307545602849648,0.33331167000539186,0.3330111499757529
47,0.33404756045533807,0.3338308677526707,0.3319386152204489,0.3331709735827841,0.3332388149883485,0.33435407473635514,0.33380537349535827,0.33243409867827306,0.33177236567919144,0.33103986881707825,0.3335900870332792,0.3333025456638762
48,0.3340061138462376,0.3334683472556884,0.33189583428394875,0.3330606997131401,0.3332488160646153,0.33440763601953694,0.33383143435555107,0.3323708636689659,0.3318089310318468,0.33091167778699143,0.3336329153171767,0.3332895274392484
49,0.3340799375683115,0.3333700448214895,0.3313545075750927,0.33312359131059244,0.3333627824071207,0.33446545561920293,0.33389938324109547,0.3324503458652948,0.3319107897434962,0.33092882360978804,0.3335266990484719,0.3333482301592578
50,0.33381637325583424,0.3334720823257311,0.33127485491019204,0.3333165564952436,0.3335042873107124,0.3345964299570742,0.33397507758396017,0.3324576583563914,0.3320425523414859,0.33104164587432444,0.3333514973911774,0.33342212068729454
51,0.33374645685722787,0.33354977144497017,0.3312602602652118,0.3333777085859909,0.3335097371457652,0.3345336101535536,0.3339171237969593,0.33241900469197944,0.33212735337032373,0.33112241270179144,0.3334277889724856,0.3330790732131995
52,0.33363234930722885,0.3335701233875319,0.3313129691842567,0.3333632729607869,0.33350526305246425,0.3343953425017663,0.33391922865944434,0.3324755376804348,0.33211759273809954,0.33113655499432415,0.333416676798903,0.33297432909257213
53,0.3335146734099646,0.3335632887776483,0.33141688422339866,0.3332766431520841,0.33360737486249836,0.3344786149005971,0.3339314591152157,0.33252353345764696,0.3322180816125404,0.3311622667239437,0.3331571693614187,0.3330330899831698
54,0.33350346590623325,0.33356436311290455,0.33123968563250294,0.33326712881965403,0.333443236423428,0.3345073933822999,0.33386940244996965,0.33251558809510534,0.33225271483030294,0.3311374575932614,0.3328968097136557,0.33298084019779994
55,0.33380048967738796,0.33379173370502396,0.331519955059724,0.333534126559792,0.3335874779906084,0.3347287189535567,0.33411371142627766,0.33279270112356196,0.3325388969423537,0.3313970557872826,0.33314166735478656,0.3332449004397102
56,0.33379103556781153,0.3338103187756941,0.3315193794316301,0.33352261743351586,0.333512911250954,0.33433027416021266,0.33412944690218094,0.3327982240471078,0.33256895221639543,0.3313969358729295,0.33319580498539114,0.33312240227079265
57,0.3336839773730552,0.3336876092837027,0.33138939684435353,0.3333586513039677,0.3333649458082745,0.3341696082396901,0.3340331985941638,0.332696620855264,0.33229982294351235,0.3312751146442145,0.3330858886532646,0.3330063725494491
58,0.33305580624838715,0.33574364685067215,0.33060378299794124,0.3328319555804984,0.3355194572992601,0.3344763169449303,0.3334418428341349,0.33189835744178264,0.33199755635325956,0.33068457599191636,0.3326081844647992,0.33336880727257584
59,0.3330876504266792,0.33558389084568124,0.3306355266600577,0.3328670578911814,0.33536621777239084,0.334446410375476,0.3334715981077928,0.33192337218728696,0.33200422221504294,0.3306990338174297,0.33262793819767444,0.3333163874920233
60,0.3331497226906436,0.3354342124477789,0.33071167938862034,0.3329461204236728,0.33522597844105456,0.33444945799541087,0.3335280302698678,0.3319862343833873,0.3320470663619446,0.33075758649923376,0.3326867600347058,0.33328795465007544
