,HEBT:XCB2:CUR,HEBT:YCB2:CUR,HEBT:XCB5:CUR,HEBT:YCB5:CUR,HEBT:XCB8:CUR,HEBT:YCB8:CUR
0,0.34332372208449935,0.33068643829008215,0.34261518121217716,0.3412417391340765,0.3316253873634162,0.34967577311003334
1,0.34076127614858454,0.3281613750930997,0.3402351479290227,0.33807053896618494,0.3298612941103907,0.3460284057934181
2,0.3393614160887145,0.32692287823933086,0.3387256651563991,0.33583539884494545,0.32842493945285617,0.34368786810525515
3,0.3385991884410732,0.3260051441611327,0.3364139539630705,0.33400637228767116,0.32726998870528345,0.3418946220989691
4,0.33875395012791465,0.3258585629849564,0.3353457449031419,0.3319653605381636,0.32675894768580777,0.3408713229480791
5,0.3384627676306154,0.3261626613840027,0.334784773268234,0.3308457385817763,0.32569223342958076,0.33927162408573114
6,0.33766327956401254,0.32539973106185266,0.33403626697581834,0.32989094937653496,0.32485643882693227,0.3387694750544514
7,0.33707379030384377,0.3253501408582452,0.33347986230793114,0.32922401792458095,0.3234362062886509,0.33769639895577797
8,0.3377367811750853,0.3259352826522929,0.3334165825952622,0.33036415563482907,0.3254046386374706,0.337705002102478
9,0.3398629748023173,0.3279794347940007,0.3341530831006738,0.33070829721329587,0.32714273983832387,0.33785510348442793
10,0.3390722523447106,0.32743207529971313,0.33364052503930197,0.32964467816620924,0.3265265500033635,0.33654459333456654
11,0.33999494194686397,0.32620991114194275,0.33284104014824417,0.33022358807822655,0.3275889942987424,0.33682509205406747
12,0.34060473336414127,0.32247438121334626,0.3340924784107627,0.3301964845584615,0.3282515578764307,0.33726968162944937
13,0.33997268055503893,0.3223004553299128,0.33338539541623463,0.3294893670062228,0.32783432921700595,0.3359101821461706
14,0.33009460011178066,0.3015479020169435,0.3224007669715224,0.3306024435228574,0.31369307275658287,0.32782157939066325
15,0.3335124126462082,0.30782544891523866,0.3260957230926467,0.3294463136203935,0.31828215718174596,0.330132870044066
