,HEBT:XCB0:CUR,HEBT:YCB0:CUR,HEBT:XCB2:CUR,HEBT:YCB2:CUR,HEBT:XCB5:CUR,HEBT:YCB5:CUR,HEBT:XCB8:CUR,HEBT:YCB8:CUR,HEBT:XCB10:CUR,HEBT:YCB10:CUR,HEBT:XCB12:CUR,HEBT:YCB12:CUR,HEBT2:XCB2:CUR,HEBT2:YCB2:CUR
23,0.32090318857071887,0.3251698631936119,0.3348179996888626,0.3282620679441099,0.3271759633848362,0.3229758330240391,0.3243167202460478,0.3196914210364262,0.3451630010008093,0.33782437340887345,0.3289080009717566,0.33725748229481,0.33767853692552463,0.33419990241240166
24,0.320034165998892,0.3251608312307795,0.33483322202579047,0.3282406573030785,0.3272628384383557,0.32286589657858517,0.32447120437500254,0.31951461123418773,0.3446571332849358,0.3381841559375557,0.3287636849082431,0.3361245614480526,0.33761319867891404,0.3351645952784402
25,0.32047737574216506,0.3254943634190497,0.3352419632707353,0.32636091101449494,0.32727576652129114,0.3224825524109567,0.32521357630027864,0.31897797616985823,0.3441476554915504,0.33841693346963975,0.3287733287210608,0.33614527846080644,0.33689000273394165,0.3365919608698186
26,0.3215284706693975,0.32592090543382185,0.335611321095566,0.3248095470950866,0.3275221665998355,0.3207080443192097,0.3257572452340023,0.3192090088951304,0.3450470057629387,0.3386656170604441,0.32883094034361277,0.3338390845179007,0.33624142337642815,0.33803031190248267
27,0.32231138853495495,0.32536572158215554,0.3360695576134387,0.3239381070868003,0.3274689121178215,0.32133083743008045,0.32631060558415054,0.319677387154675,0.3445202206631518,0.3377734671396076,0.3275393799183804,0.33420094019346835,0.3355642150877789,0.33938117854845024
28,0.32285890421996266,0.3249589275393853,0.33626352309957763,0.3229621314334672,0.32771380265996614,0.32158811458611236,0.326814551953068,0.3201433235644339,0.34462925139659606,0.3377422899384793,0.32615724207568764,0.334698573085788,0.3352483025232263,0.33900491286705936
29,0.3234651394860621,0.3243755798847523,0.33659202371599384,0.32335794544008417,0.3274934608537905,0.32177171361515194,0.3261140870654399,0.3205832864973136,0.34522742910655924,0.33833566585336694,0.3241852343452727,0.33373622596643676,0.33555267953724677,0.3398607049088096
30,0.32379514513990193,0.32419153832822684,0.33677652133486846,0.3235715807389655,0.327471752054094,0.3216975673123261,0.32582513810556096,0.32092751131547514,0.34544066593274386,0.3386675281777771,0.32295236412548484,0.3325255476422338,0.33541551587379637,0.3403339254361699
31,0.3228279997279222,0.32449232193370803,0.3367247060188704,0.32110131268023917,0.32598018887894464,0.3210096268392963,0.32440278419818347,0.32143357380761417,0.34223409014683526,0.3359460843743671,0.32058216666591227,0.33044443844795096,0.34917661118291343,0.3426311139577704
32,0.3229981760261368,0.3244898423880506,0.3366740284065197,0.3209716230487686,0.32586022692441813,0.32081431020603624,0.3242959531151281,0.3211030693864452,0.34250074239816136,0.3360066102895719,0.3203783436903531,0.33050723374583046,0.34989972998648494,0.34270537618756786
33,0.3227772260898303,0.3243133530776529,0.3366488755410647,0.3204087815435189,0.32550503687069016,0.32042330167420996,0.32392602061192205,0.3207894155450885,0.34241061396158873,0.33573366713031777,0.31976610906350494,0.33021079238626055,0.35181498459597776,0.3431710046688775
34,0.3222792179468106,0.3239810238090228,0.3366284270855625,0.3195971862772854,0.3250085115259445,0.3199107411316062,0.3234104158650202,0.3204717958484689,0.3420970497125692,0.3352489659978527,0.3189220018501159,0.3296794406935969,0.35413093790896155,0.34385468503041056
35,0.32179152270816935,0.3236190169037024,0.33659548852566945,0.3188374792064423,0.3245376683290173,0.3194036157027164,0.3229154551414706,0.32013559725688145,0.34185475139491234,0.334825053199566,0.31812955069456295,0.3291841674784094,0.3559848857140714,0.3444625564458379
36,0.32104100902683963,0.3230875008200189,0.3365746057101404,0.31783108037554636,0.3239517309539778,0.31878247819969163,0.3222638487685153,0.31982073111517484,0.34143721572288194,0.3342832832474244,0.31712956250186336,0.32849691314207075,0.35793054532899365,0.3451191658866961
37,0.32016100876647063,0.32245090004398935,0.3365089126615791,0.3167527209775325,0.3233506018535244,0.3180795912423871,0.32155944687357096,0.31944766199309027,0.3409254299682652,0.3336920290758292,0.3160679086288347,0.3277095376885671,0.3597890806912475,0.34590298443908973
38,0.3200659036282081,0.3222620569800523,0.3365147554867982,0.3163304176901349,0.323095772734071,0.31773856261336,0.3212857901943813,0.31910794504990114,0.34104883820276666,0.33359370098608654,0.31559444563862427,0.32753990008894396,0.3605884273255193,0.3462282311529433
39,0.32128066402078415,0.322812228268865,0.33265313688077514,0.31667433607478884,0.32334870974264707,0.31737717199440607,0.3217112643745107,0.3177443658973106,0.34179561265534364,0.33382387607506936,0.3159533145016393,0.32809526068382455,0.3610843556701169,0.34720852259995594
40,0.321837093445982,0.3234049580011181,0.32997091498898146,0.3171935998047585,0.32236832179281605,0.3180768840021253,0.3216828697305374,0.31811481677176173,0.3427902838836895,0.3341617458832458,0.31642438762619707,0.3288014852763152,0.36210361988417805,0.34568314967971786
41,0.32266894652900235,0.3225573109609155,0.3298229627181413,0.3170825148159574,0.3229122259122934,0.3170687928836384,0.3221974921229856,0.3183464548619932,0.34283298849157245,0.3342124227495939,0.316833105686117,0.3294312032781383,0.36150392111721585,0.3460858657346388
42,0.32337475629945694,0.3193596347031753,0.33032838333635683,0.31556409313853484,0.32326453047658277,0.3178102802470261,0.32250143639944995,0.31559096842135764,0.3432603020269931,0.33446685899386847,0.3167814513386628,0.3301145862862602,0.3629003581826866,0.3474078917069845
43,0.3238298259598124,0.32026639082610886,0.33085518317001694,0.3147465076432499,0.3238573857238201,0.31673718073311463,0.31855893074439673,0.31582153018992587,0.3439492027716339,0.3351042546241836,0.3157699223926618,0.33070210951548556,0.3639452910683588,0.34849644190299106
44,0.3246092523615066,0.32115504467849343,0.3315645358441068,0.31422935309344324,0.3244259081097015,0.3169014786888734,0.31621102559786085,0.31577192469822646,0.34480380638557817,0.3353716263773644,0.31377395865336366,0.3312955685395194,0.3641870335373324,0.34784928234508566
45,0.322078496869878,0.31783481560882654,0.3335591278758344,0.3147573572245488,0.3252608758434326,0.31939877384311255,0.3147283667842518,0.3225015236188183,0.33843093946968517,0.3376711747102282,0.3232467705618013,0.33410386325743513,0.3537946244166362,0.34302746592240313
