,train_x,train_y
0,"[-22.086602491325248, 25.897056092156937, 21.9400143262488, -39.814671428742955, 1.0279213315445495, -0.6122113700143561]",3603.5156250000005
1,"[-42.77897913849307, -22.004654926586447, -24.740157861454584, -36.4674131613934, -0.7295562639775861, -0.17144450280960344]",3725.5859375
2,"[25.337744934862513, -18.02851331072199, 16.100395663926502, -14.137330099809521, 0.09971102896832763, -1.0680526662942607]",175.78125000000003
3,"[-27.597215194225484, 16.54998992957004, -2.0700446734330997, 17.092772961437124, -0.138696110244142, 0.3775355632308299]",2172.8515625000005
4,"[-11.338135901495377, -25.670601803530268, 0.13580196033561825, -0.8717265058188437, -0.07716108625354212, -0.2648406824784152]",112.30468750000001
5,"[-27.522539426382025, -19.4783617753481, 2.961451037434346, 28.241287660603177, 0.2483851465677583, -0.12428423983193862]",19.53125
6,"[8.626673463846814, 16.640154532393638, -34.28899199846403, -2.3821157548886345, -0.012616718253278444, -0.7260096363816368]",2836.9140625
7,"[-15.084744556971287, -23.115963637681, -48.614410109615, -39.76827051892072, 0.7209549589273512, -0.11410492111986913]",961.9140625000001
8,"[0.9508948109790583, 15.863184560296455, -15.170556735169924, -13.644675867316822, -0.868140043162182, 0.5888193574215835]",3598.6328125000005
9,"[6.527128516749418, 24.154192536248832, 14.31704924397273, -4.177111951176372, -0.8524304596845452, 0.28319414666814435]",664.0625
10,"[-15.202703019754132, -6.8639582760924736, -12.817827871817858, 2.36387897122324, 0.5443446424389139, 0.8674879842365795]",102.5390625
11,"[19.46711234298785, 0.9477893590408062, 11.230037688281243, -4.348612868828014, 1.2626115529370094, -0.319770450108475]",63.4765625
12,"[-19.08739106698465, 20.56209935629682, 4.811095642768372, -23.001730078421883, -0.06006954172777851, 0.8708088192495189]",214.84375
13,"[-31.658691442095847, 16.51455735374546, -29.58732609011174, -5.292275500784715, -1.2704620133763431, 0.03574511105096647]",4018.5546875000005
14,"[-45.10341351622875, 46.76330835412106, 28.706330423129174, -57.296347362411076, 1.3141053781695544, -1.3603249254148275]",3803.7109375
15,"[-6.609055155499237, 0.9495715035626154, -28.834892489770425, -39.006231577797074, -1.3079565741738528, -0.23339574664209511]",4003.9062500000005
16,"[-40.45450896523687, 20.843116691854917, -21.314407067812095, -21.98313627368069, -0.9377370528415014, -0.6858055974066303]",3984.375
17,"[-20.10937880530339, -0.6831224165526151, -24.194806936700243, -6.780140536889084, -1.1198713410078949, -0.31232865440347884]",3876.953125
18,"[-28.90498676743195, 49.28510857790509, -21.66930988447561, 21.967684364183945, -0.8032613748900373, 0.1400717467513476]",4003.9062500000005
19,"[-23.583415411652343, 24.90323510273285, -27.441149678789973, -25.26957627284, -0.9137639053917579, 0.29322358060899295]",4072.265625
20,"[-60.223208171616314, -1.436742144972637, -26.043890465003035, -46.36789618129652, -1.486248382084297, 0.361854759697134]",4042.96875
21,"[-68.58124949054552, 26.993071652174237, -18.383775532678847, 8.94749064232915, -1.1132881165390214, 0.5409041673943061]",3828.1250000000005
22,"[-71.23199131702242, -1.8281352484412663, -33.71440373486008, -53.002519280466565, -1.2048308925161204, -0.7610341921393109]",3354.4921875
23,"[-15.952283352190012, 34.371962985901376, -22.168110562407747, -20.47220418996073, -1.5410741714694585, 0.3557024970166394]",3876.953125
24,"[-35.113989747520705, 3.2366316957385384, -25.142344931263104, -31.07082956713651, -1.2196381034642072, 0.41262933934906765]",4008.7890625000005
25,"[-34.958942346829204, 32.33443824005601, 36.387322154763176, -54.42323440105636, 1.2862872006375732, -0.20552884212998754]",625.0
26,"[-44.419257239824155, 46.4498731411638, 11.8535274924913, -44.408251763272496, 0.7993658759957413, -1.144106932023764]",3989.2578125
27,"[-34.914306631994656, 39.893316691306445, 20.136338045811442, -42.367982804439585, 1.0843352210510129, -1.1952358489829467]",3974.609375
28,"[-48.93846757718301, 23.395393291489597, -18.667292382199644, -33.740992041497506, -0.8901970620547093, -0.08628377337961918]",4067.3828125
29,"[-42.156681784192834, 35.28335600033258, 17.201561519803224, -88.35215418604155, 0.8759717076860135, -1.0610150656203188]",3105.46875
30,"[-65.30253368375033, 61.11168880575964, -4.711689740810374, 3.8388644097074893, -0.0928021447291787, -0.6601571739842811]",3979.4921875
31,"[-56.882542208789545, 55.4994878903582, 16.609228720451064, -12.82034052022946, 0.763212510320622, -0.8972807305008085]",4023.4375000000005
32,"[-32.57317266380287, 36.54197718520773, -17.458417762569393, -0.8819872603477772, -0.7528562979504039, -0.16622044212095696]",4018.5546875000005
33,"[-13.114679291409592, 64.99948297765556, 15.516415480414148, -30.70865720883739, 0.9155314623565526, -0.9559824511133963]",2963.8671875
34,"[-77.46757808582875, 34.34149778340376, 14.780225957258516, -19.534262964581814, 0.8014611622658406, -1.067747171134601]",3984.375
35,"[-44.23843826533054, 2.8506898411281862, -24.32107825232126, -41.404513647429376, -1.247813770098812, -0.10446080359009313]",4013.6718750000005
36,"[-95.45615478905144, 40.2835010642978, -16.35115124153371, -5.601178734852942, -0.3678337858751342, -0.5230508582038564]",3911.1328125000005
37,"[-54.30433431058063, 40.103721314977086, 20.26810941381661, -27.79859186564075, 0.5540607879926231, -1.1405583125926038]",3994.1406250000005
38,"[-77.16306501239957, 47.641316490163575, 2.365835362557646, -23.35082971795114, 0.33348485956604296, -0.7905073608421918]",4008.7890625000005
39,"[-54.843720521586064, 39.29266518572525, 16.682555106041193, -27.711089777128727, 1.0443149998711743, -0.9598114646886033]",4003.9062500000005
40,"[-95.9368093184723, 64.1115049266788, 8.244003901684307, -8.96785145452129, 0.4850708900480325, -1.4718392308108825]",3657.2265625
41,"[-89.87753709993719, 46.823732661203266, -4.681881434215622, 25.079823557324048, -0.7915528073904619, -0.5308045282985218]",3959.9609375
42,"[-74.1286208007373, 43.84959143345497, -5.626525333909783, -18.80173829339176, -0.601222207710534, -0.8977087077806438]",4013.6718750000005
43,"[-64.33679017722109, 45.84810762935034, 7.715234097527664, 3.537392576163109, 0.2311321062663715, -0.9403221172978817]",4023.4375000000005
44,"[-34.78040971102884, -31.68761074073518, -31.613219461247017, -43.61504912041298, -2.009467757205811, 0.2520719944503702]",4028.3203125000005
45,"[18.342695945869515, -0.36711069191678647, -32.83767717354736, -14.162584064915723, -1.8816660541386852, 0.6731411159950784]",4023.4375000000005
46,"[-5.834800829026292, -11.322139437659445, -32.5413381887916, -67.89751558032688, -1.8678452192572748, 0.5286822917811304]",4062.5
47,"[-16.276793538586436, -10.866364770091629, -30.693295311640313, -35.82502762795463, -1.7138262875693413, 0.3509756847347244]",4062.5
48,"[16.72639328503144, 26.841577985158803, -27.545634340903423, 17.36486218765525, -1.255565175606182, 0.49224505455926104]",3984.375
49,"[-57.98416002761522, 40.2129431010421, 27.639808844154786, -16.254100937840505, 1.5032039761705964, -1.8976524615626227]",3920.8984375000005
50,"[-46.50221385579439, -16.170962358626987, -36.98254352615486, -41.032373702405664, -2.4636922505821572, 1.1819940614040745]",3588.8671875000005
51,"[-49.69993783437087, -28.646978505794063, -26.25639066027497, -96.70908445725065, -1.852194686767262, 0.19969404377573782]",4003.9062500000005
52,"[0.9755308763069515, -21.31239369729303, -25.331696893633946, -56.321910089590986, -2.5584773177997473, 0.528608527618485]",4033.2031250000005
53,"['MEBT:YCB7A:CUR', 'MEBT:YCB7B:CUR', 'MEBT:XCB9:CUR', 'MEBT:YCB9:CUR', 'MEBT:YCB11:CUR', 'MEBT:XCB12:CUR']",4033.2031250000005
