,IOS:XCB1:VOL,IOS:YCB1:VOL,IOS:YCB1A:VOL,IOS:YCB3:VOL,IOS:YCB4:VOL,IOS:YCB6:VOL
0,0.2518805378967887,0.29747648349096856,0.2536500471526609,0.11881981372662241,0.6410152945926659,0.33054595055502656
1,0.11421616506929613,0.622689363145012,1.0032527129204787,0.5383519283564231,0.6076352014840687,0.40755640036962637
2,1.7385754453052538,1.5899617669603203,1.8988481058146878,1.6586275723448531,0.09677494919586146,1.8377629431805076
3,1.8783904893928616,1.6360640778254467,1.945600306318544,1.7132354313621971,0.08113088051109861,1.9179513229891292
4,1.7754997864078033,1.5509182054315787,1.819400322265083,1.6144806165490029,0.06726556200047722,1.802021496353837
5,1.756739700709645,1.5345593849324142,1.7961440496281733,1.6023736352523468,0.06761036995664753,1.7814384267056365
6,0.6109336747659163,1.2211644303175133,1.6434868831288396,1.424268033561492,0.07151858768496035,1.6292315704405023
7,0.18885362187038496,1.0921627916834948,1.4388738494591267,1.1741588630110453,0.07522291274072784,1.3444539453097726
8,0.03479780090927674,1.3770779277530982,1.6109028185869307,1.3708132238152075,1.3266528671900633,1.5023134374141207
9,0.03486906685162055,1.0351915691744407,1.3849907238393655,0.5240602562795242,0.9650581221882601,1.210190373644237
10,0.033955706771061724,1.01833928992157,1.3225141460181822,0.38960861893964843,0.969609463362598,1.160685218628757
11,0.03394424765241685,1.0176224114116446,1.3172845372466617,0.38341891051558374,0.9686543153475413,1.1577222106441694
12,0.03393013603685137,0.8439980816860737,1.292494273884867,0.39813607491980085,0.9253239169493602,1.1256201334620783
13,0.03371373278875168,0.6831259537132137,1.2799562628087975,0.4213254517226947,0.9032873067504874,1.115560179557411
14,0.03919004013198794,0.689726467228847,1.156401353118192,0.4017637075763036,0.9967080798931991,0.5859906376214208
15,0.03724877908177595,0.633695156715741,1.0952467526805798,0.3620202854728771,0.9667058477206172,0.5035271815850609
16,0.04047766528383723,0.6410191513484433,1.0409936067563403,0.39557655033072914,0.9230417868200196,0.6305531359884388
17,0.04248042572573605,0.5658051306258116,0.9107787955534027,0.4054390256326097,0.9588143293582146,0.8423191671497751
18,0.040618419846315236,0.5676174446619273,0.4202375832563694,0.41464242702762544,0.8688105105162003,0.9663033097553915
19,0.040391820119102285,0.5837718703462627,0.4526723531379926,0.41430971401518474,0.8481707883052145,0.936836773331429
20,0.05350187599531963,0.5932159771295757,0.50530105549044,0.6233896295924395,0.7186574644215384,0.7211336164263511
21,0.04056161291355471,0.566738522294913,0.4430976775276512,0.4349054058926671,0.9453228675997112,0.9603458196554586
22,0.040704844438580655,0.5614180935654622,0.4393923446781026,0.4319067907220613,0.9467007882544046,0.9852990335297171
23,0.04071101486641762,0.5587054155115421,0.4373339269926884,0.43009982361880494,0.9557656348249965,0.9867724521808905
24,0.04107720830289925,0.6009881143020548,0.4412333427753946,0.44000851399090407,0.9560393615162233,0.9941566290678876
25,0.0411967497916258,0.5945353357703143,0.46784580273236764,0.46813282601996065,0.9714637608743628,0.9942446739409889
26,0.041118237833518444,0.5912707526068378,0.4653633062634596,0.4696878061889895,0.9933231281748962,1.0266376725721047
27,0.0409812024700628,0.5949560919025133,0.4530041980057982,0.4600331018271435,0.9880048599677228,0.9251757118927568
28,0.04092388421157286,0.5931240983279183,0.45157452613781784,0.45829409635931306,0.9970436591527829,0.9261444400320543
29,0.0411326566851373,0.5816062783013796,0.4399580775381973,0.459144722783627,0.974445270160181,0.8945776162748869
30,0.04085780518421041,0.567670130474893,0.42601616697630246,0.4490510211978177,0.9450429140571799,0.8724811647849442
31,0.040683301678120246,0.557573443166097,0.4099091151291945,0.4365550509824145,0.9422483889847206,0.8604581500464631
32,0.04053002764989723,0.5537011091208954,0.397651301793764,0.4266353412294108,0.9360570833174775,0.8578846124094095
33,0.04045331143647703,0.5501434726511001,0.38753285070626253,0.4198273657910904,0.9221044662532285,0.8591355307127654
34,0.04086737559499366,0.5641285459241091,0.3770401796580234,0.4266735119526281,0.9166476705244608,0.8755546532596259
35,0.04206346834720063,0.5905213995174048,0.36789649583305317,0.4364172041017352,0.9542815740592945,0.9039671726292771
36,0.04202120373777224,0.5862792079546305,0.36448270632689295,0.43337246688771414,0.9532256192694482,0.9037883711696436
37,0.04274502370202147,0.5838070285034619,0.36158456129878686,0.43498082639525054,0.9595580035574506,0.8922940839613293
38,0.04357355571663414,0.5785876939002114,0.3619462615927058,0.43755082779351073,0.9955831512868774,0.8926344631917229
39,0.04475844157878057,0.5789803011204598,0.3673632128738612,0.44222326860635935,1.0568482345093675,0.8966064222757347
40,0.0455637492666315,0.5893087666045362,0.37102802272670277,0.44282937304370407,1.035260677450603,0.9211724458712363
41,0.04571011515428762,0.5883708143793385,0.3659228924190127,0.4395012284886493,1.0289505531233138,0.9323446680581025
42,0.04627926096211876,0.5819383723481433,0.3671413096888014,0.4406526733098093,1.027888977991485,0.9248757767107509
43,0.04672660990438089,0.5748423563626494,0.36403506095864524,0.4420205157302779,1.0445132226701177,0.9219338525126212
44,0.04686395225782981,0.5735570165233095,0.3630149822697907,0.4485147487694223,1.0458035325454456,0.9160503051469969
45,0.046922208245682245,0.5733985517143376,0.3628202215451173,0.4484024845217053,1.0497592726240133,0.9207850302455692
46,0.04696208720507763,0.5675462624543689,0.36321181173899353,0.44548166082786494,1.034177236003708,0.9260104836035351
47,0.046740098336599,0.5615183722418812,0.36090878336832777,0.44181045227059346,1.0179352988205608,0.920764248655634
48,0.047113096493639844,0.5607935195964895,0.3672356693200731,0.44637969877298744,1.024976493356098,0.9282881367158099
49,0.04706823414312931,0.5613429863856969,0.3651332740113293,0.44529637113222775,1.0388223886930863,0.9165963883128432
50,0.046920734416740564,0.5603248187898205,0.3623167558123102,0.4403950477034346,1.023103938368593,0.9186788271393163
51,0.047215775574948465,0.556846038987866,0.36374656907348146,0.4420418714673315,1.0428389121114583,0.9144379381695119
52,0.04735503159961442,0.5530057747134558,0.3647246427154038,0.44019502229240975,1.012732526864297,0.9398817070436971
53,0.04705454875184655,0.5466332056537384,0.3598217704049713,0.4363504540777224,1.044041824612763,0.9339707925338949
54,0.047153375250875304,0.5508581868657746,0.3578533974854291,0.43461365420520925,1.0182141268889124,0.9339238566149264
55,0.04731608947079924,0.5452721383280636,0.3574884838508111,0.4299787077578104,1.0040676130203408,0.9399243821738775
56,0.04791266264473238,0.5487744596629114,0.35687259434012664,0.4304667278268233,1.0160826203334896,0.936176633718524
57,0.04828074231817965,0.5544048160576878,0.3572833730222869,0.44209730271051084,1.057654162870425,0.9215750781960291
58,0.048887398787462656,0.5575854066293884,0.3601498176314406,0.43297129465134,1.0460181728643927,0.9155823373914185
59,0.04877979269498423,0.5537718594816803,0.36388508125106256,0.42712077038593455,1.0226554194916744,0.92549653779613
60,0.048888142139617057,0.5512965106825373,0.3609315999376925,0.4216865852721371,1.0215491739804667,0.92822497352015
61,0.04884682038121578,0.5570621640391954,0.35882441278798316,0.42361116849392705,1.0193990180439505,0.9241846210033768
62,0.04902648264323163,0.5578002989738932,0.35996657279442507,0.42590306017776836,1.0507210590313898,0.93246058117305
63,0.049216380901143254,0.5551342354352853,0.3548673760827082,0.4285130531461391,1.0506641624099804,0.911637584074082
64,0.04919318127917922,0.5469221086724995,0.35236830576285744,0.4216081073182496,1.010032577411007,0.9242052341603242
65,0.04914033321371533,0.5380362270432235,0.3484065087108737,0.4141384775548004,0.9877726532489982,0.930086335380412
