,IOS:XCB1:VOL,IOS:YCB1:VOL,IOS:YCB1A:VOL,IOS:YCB3:VOL,IOS:YCB4:VOL,IOS:YCB6:VOL
0,0.3004735069258334,0.34493333463343967,0.35512171874141746,0.336031369097341,0.3540361990728263,0.33122064563918746
1,0.46957523283686875,0.2678605026933921,0.41857648561803495,0.3594351624159573,0.4780779367494621,0.2543414700119155
2,0.5141306198634714,0.3858663795575245,0.4398995694864405,0.44195253265864465,0.5268051727170994,0.35868347598860273
3,0.5190282664427412,0.42562884614373087,0.4835610929314783,0.462692582551067,0.5434769921875711,0.40285025409157643
4,0.5240503691628603,0.42839953579487094,0.5158500798267773,0.4723567070249832,0.5981421662949057,0.3984018424554425
5,0.5610805811314848,0.43370958030471973,0.5111071088686383,0.5788614758189514,0.5984641186179405,0.3956912075492671
6,0.6308317793395559,0.4595555151918107,0.5163689490672076,0.5845555472503186,0.6608257848754606,0.3852878786548213
7,0.6246093458843649,0.4869359717858162,0.5130465027506519,0.588443441134035,0.666601551782725,0.45592417071041264
8,0.6066100731105408,0.48721903658267357,0.503661820204177,0.6007733354040647,0.6636103242277882,0.45659906476397927
9,0.6060693467293738,0.5466811884263094,0.4897138528120395,0.592537611007272,0.6744683033169905,0.47013451295851516
10,0.5936225328655286,0.6014639120574536,0.4917269056772934,0.583638831935245,0.6946617053718706,0.4772830989836197
11,0.6023240398632079,0.7002468200775432,0.4835157051974833,0.5801738396909236,0.6922038091785275,0.4835110406557872
12,0.5886561875819366,0.7331424920546668,0.47755663433095047,0.5661667065082392,0.7935673426814427,0.49036584593961374
13,0.5795742813764218,0.702797585745295,0.4847682749307709,0.5587821081516506,0.8912540380832168,0.5197627350465366
14,0.5773706775293443,0.6942453313043716,0.5257296602685484,0.4355201193643522,0.9119504467780626,0.5246344268815915
15,0.5709300365800665,0.7030961813514194,0.5247037272811823,0.43128062859384175,0.9341235456852706,0.5315844959126845
16,0.5565416785669427,0.7495629720967005,0.521857804323969,0.4249793630930695,0.9593944202078386,0.5256164448755105
17,0.5519314042356356,0.7662391299707063,0.5192960828527766,0.43043085947452436,0.9963392153701656,0.5164467494557564
18,0.5093504315340289,0.7660221164008578,0.5188987404815624,0.4213708833841563,1.017426321610583,0.5203891107951336
19,0.3402085001284049,0.748520539151623,0.4830143922856407,0.3950309293143373,0.9788462920195683,0.5806415293954186
20,0.33144306997565176,0.7496974265440646,0.5922587431055795,0.38564737853377923,0.9935226495274136,0.5568283166206268
21,0.32496401344707515,0.7608446019887467,0.6128424528723714,0.38181733465394885,1.0325452650342508,0.54132285792922
22,0.3411759241456809,0.7531336517248237,0.5864242008727223,0.3823471493743687,1.0216262698434315,0.5433252473804023
23,0.3201919607696628,0.7993826376003111,0.5795877879027833,0.39100723091315953,1.098659286251957,0.5495209921927748
24,0.3335930788001636,0.8161227087099173,0.6219894131440106,0.38756838793743453,1.0480973181837545,0.5625201225429304
25,0.2962493377104376,0.816969225316019,0.6087239983103794,0.38009712842159143,1.0274187733356612,0.7164722796218935
26,0.3044295837144085,0.790489993125802,0.6514352413628441,0.3783986234643412,1.0714339485598239,0.6892436218727332
27,0.30170894682206784,0.8285783177680935,0.609374323666391,0.38107615807553685,0.982236321473417,0.7225448247903474
28,0.29599765641886266,0.8326411646539178,0.608760553873859,0.38149009519515875,0.994557462534301,0.7284493953658662
29,0.287855551409427,0.8313141179081351,0.6045390585113768,0.38483922688600514,1.012461147944858,0.7572433591468594
30,0.2825343565836277,0.833776556798279,0.6080843473179918,0.3865283483708044,1.0285710420492586,0.7834620502571936
31,0.2806374430021837,0.8310936692770929,0.6082604988591533,0.3906776779510682,1.0482039566415473,0.7481595162053226
32,0.2853121626202373,0.8311431251610109,0.6348931990893388,0.39848898378800823,1.0532665672251278,0.7365188474997649
33,0.2849487569266324,0.8346720435616046,0.6543781034960048,0.40187428563728955,1.0704735779811623,0.6996666996214244
34,0.2895118212035534,0.831292076467629,0.6509738948904169,0.4023851495495705,1.1178853543150398,0.6249373731643488
35,0.2943364416379195,0.8467625609045599,0.6402862831273705,0.40595706442739865,1.1890594660245057,0.5234361616577261
36,0.29280081617436765,0.8234633304684731,0.6474850794992713,0.41041682240379934,1.16093029961011,0.5199086815808176
37,0.30233081290423836,0.7728029314325373,0.6617078903536522,0.40864233116732585,1.0205923934696488,0.49561473863871264
38,0.29977692691469743,0.7806670056768046,0.6662422989569586,0.40916579085421806,1.0412280798728266,0.5067826136963335
39,0.2983623376579565,0.7638374666674412,0.6694150158599832,0.40584149607810494,1.0044621525853998,0.5139620293020513
40,0.30242272635969125,0.7685361442252115,0.6630741743361179,0.4046407246615658,1.0078616833428722,0.5046568019401906
41,0.298710418731965,0.7670430838723137,0.6693798443269564,0.4070676455604052,1.01317435776894,0.5095440644196376
42,0.29787014026251957,0.770221437795793,0.6750073880174969,0.4063866448922,1.0186526721787117,0.5130060221739092
43,0.30112695800552713,0.7673784047904751,0.6745309299883204,0.4079803012206967,1.0033436646589233,0.5122909749391107
44,0.3016495181307588,0.7683139101189037,0.6753177120749065,0.40678278422190844,1.0014198954099287,0.5119978521192776
