,0
0,1.46484375e-11
1,0.0
2,0.0
3,0.0
4,0.0
5,1.46484375e-11
6,1.46484375e-11
7,1.46484375e-11
8,1.46484375e-11
9,1.46484375e-11
10,1.46484375e-11
11,1.46484375e-11
12,1.46484375e-11
13,1.46484375e-11
14,0.0
15,0.0
16,0.0
17,1.46484375e-11
18,1.46484375e-11
19,1.46484375e-11
20,1.46484375e-11
21,1.46484375e-11
22,0.0
23,1.46484375e-11
24,1.46484375e-11
25,1.46484375e-11
26,0.0
27,1.46484375e-11
28,1.46484375e-11
29,1.46484375e-11
30,1.46484375e-11
31,0.0
32,0.0
33,0.0
34,1.46484375e-11
35,1.46484375e-11
36,1.46484375e-11
37,1.46484375e-11
38,0.0
39,1.46484375e-11
40,1.46484375e-11
41,1.46484375e-11
42,1.46484375e-11
43,0.0
44,0.0
45,1.46484375e-11
46,1.46484375e-11
47,1.46484375e-11
48,1.46484375e-11
49,0.0
50,0.0
51,0.0
52,1.46484375e-11
53,0.0
54,1.46484375e-11
55,1.46484375e-11
56,1.46484375e-11
57,0.0
58,0.0
59,1.46484375e-11
60,1.46484375e-11
61,1.46484375e-11
62,1.46484375e-11
63,1.46484375e-11
64,1.46484375e-11
65,0.0
66,0.0
67,0.0
68,0.0
69,1.46484375e-11
70,1.46484375e-11
71,1.46484375e-11
72,1.46484375e-11
73,1.46484375e-11
74,1.46484375e-11
75,1.46484375e-11
76,1.46484375e-11
77,1.46484375e-11
78,0.0
79,0.0
80,0.0
81,1.46484375e-11
82,0.0
83,0.0
84,1.46484375e-11
85,1.46484375e-11
86,1.46484375e-11
87,1.46484375e-11
88,0.0
89,1.46484375e-11
90,1.46484375e-11
91,0.0
92,1.46484375e-11
93,1.46484375e-11
94,0.0
95,1.46484375e-11
96,1.46484375e-11
97,0.0
98,1.46484375e-11
99,1.46484375e-11
100,1.46484375e-11
101,1.46484375e-11
102,1.46484375e-11
103,0.0
104,1.46484375e-11
105,0.0
106,0.0
107,1.46484375e-11
108,1.46484375e-11
109,1.46484375e-11
110,0.0
111,1.46484375e-11
112,1.46484375e-11
113,0.0
114,1.46484375e-11
115,1.46484375e-11
116,1.46484375e-11
117,1.46484375e-11
118,1.46484375e-11
119,1.46484375e-11
120,1.46484375e-11
121,1.46484375e-11
122,1.46484375e-11
123,1.46484375e-11
124,1.46484375e-11
125,0.0
126,1.46484375e-11
127,0.0
128,0.0
129,1.46484375e-11
130,1.46484375e-11
131,0.0
132,1.46484375e-11
133,1.46484375e-11
134,1.46484375e-11
135,1.46484375e-11
136,0.0
137,1.46484375e-11
138,1.46484375e-11
139,0.0
140,1.46484375e-11
141,0.0
142,0.0
143,1.46484375e-11
144,1.46484375e-11
145,0.0
146,1.46484375e-11
147,1.46484375e-11
148,1.46484375e-11
149,0.0
150,0.0
151,1.46484375e-11
152,1.46484375e-11
153,1.46484375e-11
154,1.46484375e-11
155,0.0
156,1.46484375e-11
157,2.9296875e-11
158,2.9296875e-11
159,0.0
160,2.9296875e-11
161,0.0
162,2.9296875e-11
163,1.46484375e-11
164,1.46484375e-11
165,1.46484375e-11
166,1.46484375e-11
167,1.46484375e-11
168,1.46484375e-11
169,1.46484375e-11
170,1.46484375e-11
171,1.46484375e-11
172,1.46484375e-11
173,1.46484375e-11
174,1.46484375e-11
175,2.9296875e-11
176,1.46484375e-11
177,1.46484375e-11
178,0.0
