,IOS:XCB1:VOL,IOS:YCB1:VOL,IOS:YCB1A:VOL,IOS:Q2:POS:VOL,IOS:YCB3:VOL,IOS:YCB4:VOL,IOS:Q5:POS:VOL,IOS:YCB6:VOL
47,0.18950733189433344,0.18256964477978943,0.12832232962305168,0.1379198038098346,0.7413542277506553,0.047018474408449626,0.24987880008564642,0.5444125410609272
48,0.19228933278964924,0.16590231114604365,0.13228562250215511,0.13284287840718773,0.7161917571237851,0.04843786784387811,0.29510404469432955,0.5463411817502513
49,0.19240572431554478,0.1706518257201922,0.14056701035686253,0.13493004214800852,0.6820274077370542,0.05069268187605273,0.3506290764788174,0.5523748867871048
50,0.19383204233833418,0.18161609726277145,0.14215095436783437,0.13360230200960707,0.7508443768801134,0.05037675039799128,0.3495495193351799,0.5403222751845516
51,0.19200640868460436,0.18329852519251325,0.14407347481647914,0.13318169523199713,0.7684803022403464,0.05052015484256975,0.34382786532679666,0.5629674066973782
52,0.19164710991952338,0.19279435928748162,0.14898893779868363,0.1328108177917311,0.7510580370933512,0.05070942527364193,0.3573808418623099,0.5626443362954751
53,0.19290313611872234,0.19987876916938774,0.14896705213217873,0.1320024283019171,0.7543472329606628,0.051154470204006756,0.37495689831823514,0.6293769231443069
54,0.1905764161322789,0.21724364833345605,0.14249904249717976,0.131966088882637,0.7278347232361521,0.050989683859377175,0.4190706758733622,0.6427754208834647
55,0.1980521875509755,0.253312841180813,0.1455707982984457,0.13416267454664826,0.7465991190531902,0.05285604769265808,0.43193408593943755,0.6317982906709773
56,0.21064946498058426,0.29121092504785184,0.14260038899936303,0.14209504344225748,0.7962139291039466,0.05327365079263856,0.2611215556890538,0.6309005403403607
57,0.21877674223940782,0.3420262609245904,0.14326130632527034,0.14449872273719833,0.7216867687583339,0.05668705843152115,0.3352344705746553,0.6654843303257343
58,0.23160962181564937,0.3644011866121855,0.14342022991898415,0.16372556403097854,0.7096894202788564,0.058694100915208894,0.5073892774046873,0.7118602517926061
59,0.2359152659059542,0.4119312630999285,0.14659697932578658,0.1684541090812171,0.737874174187601,0.05904134126737954,0.44900515369094024,0.7422595861187221
60,0.2515808747532639,0.47395453966222745,0.15910760099278848,0.18128824868553553,0.7948742803424721,0.06909660298931439,0.4915088244670154,0.7435985230995684
61,0.2711527639711897,0.5289640725532747,0.17505121537699767,0.19249548949012352,0.7851633603772075,0.07431682776576203,0.520019295386074,0.8641496011517374
62,0.2854297499044106,0.5772573062606088,0.187109062581839,0.20389025470553962,0.8103155541657668,0.08020690496071842,0.5206059029850758,0.9261104206884788
63,0.2830786048795808,0.5777496247382107,0.18571816914322864,0.2054448431174585,0.8867531189421161,0.08041325728341653,0.5869014239492845,1.0100223279136107
64,0.2937447832361389,0.5958229415212797,0.18834074365505707,0.20764494128017094,0.8480325362491336,0.08246603466945611,0.6306143835880698,0.9735367565005599
65,0.295450544381029,0.599606934239599,0.1941980953420156,0.21503587646169714,0.8677631886621961,0.08333217622294758,0.6424633477842591,0.9473824343702456
66,0.29333069455058414,0.6117437677925769,0.19058958528513978,0.21166236542547734,0.8515806662618554,0.0829347323846685,0.6394588982240775,0.9664208142001577
67,0.2948647511972357,0.6709315479010503,0.19849781299495337,0.2242440205456847,0.9051304193802072,0.08979230797603988,0.621696175722045,1.0151120571679104
68,0.2930347707343009,0.6414839679732558,0.20735788864433338,0.22785031600087194,0.9285129585905121,0.09458277357250774,0.6553930904471575,1.1001029065646
69,0.2964203661785403,0.6557153837313017,0.20933396303205518,0.2282483143955037,0.9092579198322023,0.09190614092206437,0.645220282239211,1.0670805941206383
