,0,1
0,2.471923828125e-12,1.695580369029431e-12
1,-1.0375976562499998e-12,2.263244167204487e-12
2,2.3803710937500003e-12,2.2829106700762995e-12
3,2.0751953125e-12,2.4566176510617808e-12
4,-1.52587890625e-12,1.3579465003226922e-12
5,1.708984375e-12,4.150390625e-12
6,9.70458984375e-12,2.263244167204487e-12
7,3.90625e-12,1.7435127999372198e-12
8,4.760742187500001e-12,2.8757858860814816e-12
9,2.197265625e-12,2.1143198334581024e-12
10,2.6855468750000002e-12,2.1972656250000003e-12
11,2.4414062500000007e-13,1.9378061360336354e-12
12,4.150390625e-12,1.5246577144527339e-12
13,1.77001953125e-12,1.503745726898794e-12
14,6.713867187500001e-13,4.5264883344089744e-13
15,-2.227783203125e-12,2.489568583924936e-12
16,2.8076171875e-12,2.9067092040504536e-12
17,3.1127929687499996e-12,1.4533546020252266e-12
18,-1.708984375e-12,1.2685919000748613e-12
19,2.0751953125e-12,4.727762873788351e-13
