,HEBT2:XCB2:CUR,HEBT2:YCB2:CUR,HEBT2:XCB4:CUR,HEBT2:YCB4:CUR,HEBT2:Q5:CUR,HEBT2:Q6:CUR,HEBT2:XCB6:CUR,HEBT2:YCB6:CUR,HEBT2:Q7:CUR
0,0.1312177879663129,0.4083949700823831,0.2782420673551773,0.4081106118333679,0.4470117172560455,0.4041730759279182,0.40357928718852487,0.3106442555760114,0.315190481745791
1,0.23463924812568643,0.35059490726691495,0.2850809476324406,0.37102735849389346,0.35113060992115874,0.35055772612607833,0.32168907753805775,0.33712336572135876,0.3264673783985417
2,0.1436145755547406,0.35326638470813276,0.27369224171673334,0.3724197382736913,0.3745114785992867,0.34966295067656855,0.33478522519597875,0.33445152346706064,0.32642193781689127
3,0.15411593102233287,0.2982912227179131,0.2757126707927997,0.3735676745149452,0.3745060021615095,0.34711826332038787,0.3332718908481196,0.330671227943984,0.32698896005649825
4,0.16872106293443176,0.2558899824218424,0.2703824214897392,0.3722070498166337,0.3726605199568891,0.34569921866161435,0.32371451697380815,0.3318880103763527,0.329058980175971
5,0.16983710230545102,0.2570250602066588,0.27437949491418556,0.367878054448495,0.36947406378181413,0.34413713776937266,0.31702068242422027,0.3234863036897815,0.3291156455421295
6,0.1746726269898484,0.26588929409294937,0.26129638386027965,0.36984965347641496,0.3702594385197725,0.342900560570337,0.3113693673534534,0.29491353776734597,0.32917157882671355
7,0.17493881725239166,0.266849689731977,0.2616471503054526,0.3699059363837953,0.36983128384993835,0.3423306636735788,0.285958689286463,0.295581926957992,0.3292303582077352
8,0.17292323431719364,0.2671217744006903,0.2648254724209536,0.35367506762791706,0.3731935823149752,0.34106588965063,0.2871276871735363,0.29311098650167255,0.3291790007607554
9,0.16985295607558293,0.26577926584080375,0.2647337231374105,0.35462146443325726,0.3747475967557782,0.3405156306471491,0.28723419191755034,0.29167286091877326,0.3259796302493341
10,0.16745335651771115,0.26268520521275096,0.265719595043565,0.3430827333784881,0.3831119033138522,0.3398775692656208,0.30369114076763637,0.25393308215146526,0.32951006676746863
11,0.42853491885134626,0.5403252161943548,0.42231726377296586,0.5450582442527143,0.6046640852897334,0.10960467429567368,0.5684435068321406,0.5199371532588274,0.4509605440874746
12,0.3489393244495898,0.35382971575010996,0.33732289742211957,0.38340795074619316,0.3671100377314581,0.19697634758080076,0.37619719439624766,0.379677719577699,0.3533995743084964
13,0.33622139476794516,0.3335086442924983,0.3028640933710041,0.30682059240378706,0.35155654145635373,0.2445788869291879,0.3463118485139464,0.33401787996619403,0.3446949155998823
14,0.32376961050174624,0.3262964354082316,0.3107709049292595,0.2866248251647138,0.32822245559758784,0.260189616383081,0.3418803172022262,0.2988368971481879,0.3416151253161112
15,0.29092106338269114,0.32264969031630764,0.302093684435917,0.29150838976233595,0.31309452886416533,0.27533061850180934,0.33934071542616884,0.29743286788804524,0.3395623022932027
16,0.27600933926906335,0.3164169676018462,0.3030663523958803,0.2919181935107205,0.30112495658603516,0.2872708979362506,0.3320598558252307,0.29441106516330906,0.33834330261130563
17,0.274682859323563,0.31573062991959727,0.3021602080557567,0.2910539478349696,0.30000383904973893,0.2869551296707777,0.33104837618727756,0.29378802574671126,0.33796102861859745
18,0.2644614224302802,0.3150971193474893,0.30427379636386753,0.2910101398289171,0.30584947837290155,0.29270281932394143,0.3286878835706603,0.26888456808481903,0.33750402855857864
19,0.26621540777625685,0.31054126978329594,0.3058118305147121,0.2914185028047773,0.3065234556077716,0.29881832121677726,0.3151161243125829,0.2732705693005306,0.3248451888411114
20,0.2677380071898873,0.29726101872789185,0.29924979424098447,0.29139407496390224,0.3030973570639226,0.30306555558759296,0.31340256033800445,0.27579697906898626,0.3253452549460249
21,0.26771430798705964,0.2905122731837195,0.30093944452903854,0.29329264392628024,0.30483066401776987,0.3091836634316931,0.30410902245189186,0.27354428288516375,0.3186667106810691
22,0.2679007873592169,0.28802704601901763,0.2895030550598102,0.28692644529909095,0.30139096950793537,0.3140272665355554,0.30518919848949205,0.27625369107462094,0.31922732863820386
23,0.2606594758914547,0.2844110633649082,0.28590000027375984,0.2869669732765094,0.29852215539077925,0.3185095764814588,0.30514789813824283,0.27617072904829637,0.3188850933804862
24,0.2534772656248419,0.28087225503050567,0.2857919605245245,0.28562210463781307,0.29867316186271253,0.3214001077303451,0.3041854097815327,0.27567420005373505,0.31872991543428986
