,HEBT2:XCB2,HEBT2:YCB2,HEBT2:XCB4,HEBT2:YCB4,HEBT2:XCB6,HEBT2:YCB6,HEBT2:Q5:CUR,HEBT2:Q6:CUR,HEBT2:Q7:CUR
0,0.3821466683370716,0.3647114777357155,0.43691866602316365,0.4011377536604357,0.3826781496738193,0.346421561625125,0.07772836506194465,0.13243620242925175,0.09202394104510199
1,0.45988780259091094,0.47450801484346233,0.4763700641708059,0.47267548270476833,0.45123866748563746,0.4927223428963145,0.18423609730744608,0.3860185759129037,0.27158417491348164
2,0.5035245442820928,0.4778493337585871,0.4327701001535432,0.5056257817655591,0.5227105636302294,0.5201889862612111,0.20258794791251547,0.4147979102356979,0.3089779008562316
3,0.5669598007764016,0.4824952367967454,0.4552216796399777,0.5236586962052157,0.5464282804881765,0.5258416888574281,0.18710393367811626,0.4136864430278134,0.32989677857367605
4,0.6338986271126513,0.4661617833039848,0.588982468750242,0.4878910840983919,0.49250147748656414,0.450849226116562,0.1920308002597457,0.4062727042786471,0.2926561458666927
5,0.638053304902731,0.43264567351050226,0.5955941506534714,0.5376485585066275,0.48609336339269826,0.49124165727998065,0.19144857324510628,0.41499702112844583,0.28730332872151504
6,0.6528564209845631,0.37103148378616596,0.578072233368247,0.4653340256744175,0.4975919203082861,0.5185743605545701,0.2445095314323005,0.2697684468044192,0.2899302043285216
7,0.6038038566358344,0.30009374958772167,0.5427974125776669,0.3180560021559365,0.4934047722851278,0.4585965000507042,0.24365278793551134,0.44951400667276686,0.29764069071908505
8,0.6176277260321138,0.30016548662193543,0.5897547369866492,0.3097848218355414,0.584177009685285,0.48995973903153356,0.24062731771443588,0.44379597060714937,0.2918311818710606
9,0.60640084915553,0.30278522173994166,0.5793639088876482,0.32061657846510244,0.5560396130603801,0.4993565396129441,0.24845901149706037,0.46220820153465775,0.32803000486397715
10,0.5645051097936048,0.2917653018714339,0.5569630536719583,0.3356145846002549,0.5484689496273257,0.48290188200046197,0.25417216876660026,0.4411435174305311,0.3454386496682679
11,0.591696094862675,0.2637402556951149,0.5751609696753731,0.3663233440193597,0.5568618840785923,0.551759924056514,0.2670699611151679,0.44098479669410895,0.3864097670988266
12,0.593044347687484,0.2560505950665252,0.584640770326788,0.3641639409476069,0.5566050628741434,0.5552584185824316,0.26364952030624783,0.43174232665314477,0.38554449216443687
13,0.5938817478000562,0.2645837868491259,0.594845955931526,0.3508440159057093,0.5778381426011994,0.5307002150806995,0.25048575649055393,0.4560461653791893,0.42366793286954785
14,0.594165712944942,0.257682343926978,0.6017034081439213,0.34857444424924816,0.5781124267175786,0.535073864730993,0.24645131765758171,0.4500230419536455,0.42273963636955564
15,0.5958872431936467,0.22581557121406057,0.6168490227618125,0.40335519383408297,0.5314822794499798,0.5965244737139997,0.29295893126075495,0.3644685771852557,0.4683746999005496
16,0.5953367352697141,0.24576132353276212,0.6173727948996598,0.3479367857127026,0.5779540104222495,0.5474916511663819,0.23907376533902752,0.4353620462363429,0.42265655679806863
17,0.5966572155697328,0.23871004387084063,0.6241089318876276,0.3468608244278452,0.5782460300557031,0.5534143203923062,0.2353318456946529,0.42863065729410565,0.4219729390834129
18,0.5976926411002299,0.23223897390050754,0.6312987914382212,0.3466048692572558,0.5780431688452035,0.5623882318994158,0.2320979625158938,0.4211103314236543,0.4220608959165655
19,0.6009612207434791,0.22578238599326944,0.6370156085420986,0.3464260141892891,0.5782987268480687,0.56979722983491,0.22874172812934832,0.41346286843136254,0.42288669712105437
20,0.5805878546035816,0.2514143894212689,0.6419218377072281,0.3511616704891682,0.6200992000404918,0.5925770299012311,0.22448186600272405,0.42689891089949933,0.4147088440695453
21,0.5835796830356356,0.24424675427375023,0.6477506508166796,0.35126870827175066,0.6194884281988119,0.6016565498914934,0.22142746356422618,0.4193878721415547,0.41486114833118176
22,0.5837771891327419,0.24028292256968486,0.6534229044902706,0.35014856538699823,0.6210348834971666,0.6055734249916646,0.21766435758681604,0.41540281379561256,0.4145336431573453
23,0.5845067564954315,0.23630849297769338,0.6595320523719773,0.3496380089524387,0.6218262440449638,0.6114502429620087,0.21386238776093597,0.4113235377726438,0.41459835592591154
24,0.5854070357026,0.2325828416967884,0.664709335861163,0.3492008858231347,0.6236105019421998,0.6169361224416359,0.20993573510514504,0.4070841905489431,0.4152818229992216
25,0.5864573695235752,0.22895467524320554,0.6707648720647541,0.34874971952478595,0.6242106182864053,0.6221980562138637,0.20617929728296175,0.4030575942575889,0.4150581267917334
26,0.6735527860881935,0.18783475369629665,0.7140417565971662,0.44538282307409194,0.6562010471654263,0.7269353164579451,0.09362178048819864,0.4175280974384087,0.5445252031994314
27,0.6590710512443547,0.194564094472694,0.6090965487567555,0.3732453322717979,0.5601411520491254,0.6489229909267638,0.22884063352908487,0.35663144564348015,0.46503566173140803
28,0.6626761775364908,0.19171909669884665,0.613714963880282,0.37160232816907723,0.5614727097456618,0.653859773991966,0.2265673799833026,0.35225916827748643,0.4664926643277886
29,0.6676396838336214,0.1888007338620177,0.6192411539377579,0.3716884183063622,0.5605665491095816,0.6610669490697751,0.2248593748299074,0.3469018142489306,0.4686055741781741
30,0.6707355218577907,0.18692632472800466,0.6224841694880202,0.3692423542005964,0.5644667953720955,0.6638125785952076,0.22242532721620595,0.34359438333356945,0.46892630087951004
31,0.6738783597093578,0.1846937415974816,0.6269451992926715,0.366027230428393,0.56782872022918,0.6676283012116285,0.22006412099640607,0.341620812348247,0.46970755092416305
32,0.6753007109929829,0.18335990017131887,0.6304317094669574,0.3632838801217259,0.5709142949031646,0.6697553047468906,0.21763382942191808,0.3401402051450014,0.47007836467627306
33,0.6782042884553687,0.18148182052636289,0.6344143105782827,0.36136187052531443,0.5727401485096107,0.673517167631072,0.21538505053183288,0.33769556999272354,0.470524312686619
34,0.6799217687895053,0.1799665278127643,0.6377693520992654,0.3578858198239873,0.5777009011058546,0.67531389265589,0.2130277718135872,0.33677273256626683,0.46993027567486534
35,0.6843624294851229,0.17802022023960304,0.6414318974943306,0.35796775514758356,0.5771236886702343,0.6807677583859439,0.21123176297375457,0.3327884383857351,0.47207255619522837
36,0.5998922560200333,0.22496741374905732,0.6100286973287772,0.34115443062775286,0.5738642360689545,0.6248469072677345,0.19709676760955383,0.3946512017317838,0.4619292359769742
37,0.6039979542308287,0.2213009311358656,0.6133104208338624,0.3419516247261267,0.5717331424088786,0.6309871519409603,0.19547209193229342,0.38794691718243524,0.4622671279620255
38,0.6068727132276234,0.21887686167039538,0.6155839903995459,0.34084516745601834,0.5757344574490219,0.6350304985654602,0.19335398595056624,0.3842544565171072,0.46304700308967983
39,0.7182615286098996,0.2459561014311825,0.6494658637368043,0.5002950313437551,0.5918779791951281,0.6872531450524785,0.22482337401385813,0.38486163614986657,0.5237378820673744
40,0.6397343778145891,0.2119826974179714,0.6585057263063623,0.5386809734241941,0.4258953503259183,0.7600159477100603,0.19423210959158016,0.2927055482957173,0.4906437989669108
41,0.5981844485516409,0.20190231040373097,0.6967097451297856,0.49785299646674985,0.34225251834047893,0.6224689534651495,0.2497518953029831,0.46864168910857573,0.43974305903616034
42,0.5993165365642109,0.20039230447625206,0.7006315774336505,0.49912303104183137,0.33998407710896755,0.6259087359751266,0.24786756414583785,0.46598963505383273,0.44040768546635917
43,0.5998223581026266,0.1998037535028165,0.7015244989087271,0.5006361553504945,0.338938657398785,0.6281418504117662,0.24737041999730208,0.46411938686228515,0.44053443043352614
44,0.5997121261470113,0.19827137301885053,0.7047151219394919,0.5022538425236882,0.33576435924590076,0.6318261606693862,0.24465838318004393,0.46213497698030986,0.44142562923677925
45,0.6023486655589665,0.19633899159520432,0.7082738696367373,0.50523774457801,0.3330009645523297,0.6353360939347472,0.24258306852975525,0.4570294546243251,0.44375133819294454
46,0.6468184443032462,0.4345661532207561,0.762227435208208,0.2609935009593152,0.6506036392993461,0.2841031955495059,0.19840940274260266,0.5209939128959609,0.5199438121332141
47,0.6548220077688547,0.4347720139028692,0.7612640346287254,0.259504097649996,0.6511054881342798,0.28140825085637555,0.19644135700249643,0.5200530194783215,0.5212236705758367
48,0.6557929198713729,0.4360524707764927,0.7649781735249844,0.25736980004538673,0.6532039426724602,0.27999936271726145,0.19482515662344957,0.5201890192160156,0.5219412334529283
49,0.5648194493440456,0.2713818584146394,0.8365361748143196,0.3198971187389853,0.5474333435186323,0.41159688494002256,0.21027149122328148,0.557977536617583,0.49183575740581653
50,0.564369722668242,0.27046597789393717,0.8398374478523726,0.3187708782922148,0.5473707125770775,0.41125666157838925,0.20866162365025698,0.5580308241574472,0.49238992574457324
51,0.5636561664613569,0.26977622023341785,0.8444255171002398,0.3172827089148353,0.5502567362919297,0.40996106775896596,0.20705826357978666,0.5566567984837794,0.4921806646920456
52,0.5634110511678506,0.26773845687582615,0.844923539969065,0.31684141296258295,0.5450595713105261,0.4110754803326272,0.20530985071907737,0.5596194744662614,0.49257708322796256
53,0.5627045421349854,0.2685530502746329,0.8472266193049831,0.3149878303829609,0.5495536508638962,0.408919728301257,0.2039339145588532,0.5580302949567814,0.4933796259158221
54,0.5620036606516914,0.26779871726058396,0.8504322525856366,0.31371281705371673,0.5508138787276862,0.40829501269181423,0.20229551014808314,0.5575333845318536,0.49402538681180064
55,0.5622023034849338,0.2667820312547512,0.8524956121250173,0.3129410713657609,0.5506875405463764,0.4079916582528984,0.2010130338522009,0.5577976330494533,0.49424789976963557
56,0.6495916056900602,0.34652303914709043,0.8697263516877864,0.27855486130481055,0.5716095610121803,0.3363270716585319,0.19484886665083967,0.5201855668089788,0.5678953443302883
57,0.5612081606615223,0.2662802418072769,0.8578074402057883,0.3101000459391828,0.553914276768628,0.40583001578388755,0.1979718605022638,0.558285267741099,0.49532617756850883
58,0.6142252737253289,0.32410476348219386,0.8244344440019732,0.3047453720778233,0.5218852075701828,0.3360308849353094,0.19958124780044825,0.5335310491536126,0.5529950148862735
59,0.5607446458421809,0.26445383300005604,0.8641163826552467,0.30820322693694496,0.5520283109865707,0.4049312648672093,0.19499322980953623,0.5597560081335742,0.49635447319867754
60,0.560408890309745,0.2641979326621536,0.8666569581217094,0.30662569351998953,0.5550231006247851,0.403763423877952,0.1930748096743048,0.5590589282583931,0.4972299953466139
61,0.560685124866099,0.2644540607457298,0.8692099002583699,0.30542885169589545,0.5569923964375166,0.4019803867641669,0.19215692312107524,0.5583225661908898,0.49830735856553005
62,0.5598603662121454,0.26412489825891045,0.8719625565064053,0.30419042633772153,0.5586956849186544,0.40109253930480193,0.1905388503366073,0.5599070651898104,0.49795896143240326
