,0
0,4.4921875000000004e-10
1,7.8125e-11
2,7.958984375e-10
3,6.15234375e-10
4,7.958984375e-10
5,4.687500000000001e-10
6,1.2548828125e-09
7,1.2060546875e-09
8,1.4501953125000002e-09
9,7.177734375000001e-10
10,9.082031250000001e-10
11,1.2939453125e-09
12,4.296875e-10
13,4.8828125000000004e-11
14,1.0791015625e-09
15,1.1083984375000001e-09
16,9.814453125000001e-10
17,1.3720703125e-09
18,8.154296875e-10
19,1.1669921875e-09
20,2.8320312500000003e-10
21,1.0888671875000001e-09
22,1.015625e-09
23,9.228515625000001e-10
24,9.912109375e-10
25,7.031250000000001e-10
26,1.2451171875e-09
27,1.3281250000000001e-09
28,1.416015625e-09
29,1.1718750000000002e-09
30,1.3427734375000002e-09
31,8.886718750000001e-10
32,1.3427734375000002e-09
33,1.337890625e-09
34,1.2841796875000001e-09
35,1.2792968750000002e-09
36,1.3330078125e-09
37,1.07421875e-09
38,1.2939453125e-09
39,1.4013671875e-09
40,1.42578125e-09
41,1.4501953125000002e-09
42,1.50390625e-09
43,1.4892578125e-09
44,1.2451171875e-09
45,1.3867187500000002e-09
46,1.2353515625000002e-09
47,1.4062500000000002e-09
48,1.2939453125e-09
49,1.3427734375000002e-09
50,1.376953125e-09
51,1.396484375e-09
52,1.3671875000000001e-09
53,1.3037109375000001e-09
54,1.2841796875000001e-09
55,1.4501953125000002e-09
56,1.4941406250000002e-09
57,1.337890625e-09
58,1.220703125e-09
59,1.42578125e-09
60,1.2548828125e-09
61,1.4208984375e-09
62,1.4697265625e-09
63,1.2792968750000002e-09
64,1.4990234375000001e-09
65,1.46484375e-09
66,1.4746093750000002e-09
67,1.4208984375e-09
68,1.4599609375e-09
69,1.5136718750000002e-09
70,1.3671875000000001e-09
71,1.2109375e-09
72,1.4306640625000002e-09
73,1.2792968750000002e-09
74,1.23046875e-09
75,1.2060546875e-09
76,1.3867187500000002e-09
77,1.484375e-09
78,1.4404296875e-09
79,1.337890625e-09
80,1.4013671875e-09
81,1.201171875e-09
82,1.4697265625e-09
83,1.4892578125e-09
84,1.357421875e-09
85,1.3476562500000001e-09
86,1.3476562500000001e-09
87,1.337890625e-09
88,1.25e-09
89,1.2792968750000002e-09
90,1.3330078125e-09
91,9.66796875e-10
92,1.181640625e-09
93,1.03515625e-09
94,1.123046875e-09
95,1.4501953125000002e-09
96,1.220703125e-09
97,1.4404296875e-09
98,1.4501953125000002e-09
99,1.4208984375e-09
100,1.2597656250000001e-09
101,1.3818359375e-09
102,1.2597656250000001e-09
103,1.1572265625e-09
104,1.2646484375e-09
105,1.3281250000000001e-09
106,1.162109375e-09
107,1.2451171875e-09
