,0
0,4.8828125e-12
1,1.7089843750000002e-10
2,1.2207031250000002e-10
3,3.4667968750000004e-10
4,1.953125e-11
5,0.0
6,2.4414062500000002e-11
7,1.4648437500000002e-11
8,1.953125e-11
9,1.953125e-11
10,4.8828125e-12
11,1.953125e-11
12,2.9296875000000004e-11
13,1.4648437500000002e-11
14,3.02734375e-10
15,1.4648437500000002e-11
16,0.0
17,1.4648437500000002e-11
18,4.8828125e-12
19,9.765625e-12
20,9.765625e-12
21,9.765625e-12
22,0.0
23,1.953125e-11
24,4.8828125e-12
25,9.765625e-12
26,9.765625e-12
27,4.8828125e-12
28,2.1972656250000002e-10
29,4.0527343750000005e-10
30,3.076171875e-10
31,0.0
32,2.1484375e-10
33,2.2460937500000002e-10
34,9.765625e-12
35,7.275390625000001e-10
36,6.54296875e-10
37,2.9296875000000004e-10
38,1.904296875e-10
39,4.833984375e-10
40,3.4179687500000004e-10
41,5.224609375000001e-10
42,2.490234375e-10
43,4.3945312500000003e-10
44,6.982421875e-10
45,7.51953125e-10
46,2.8320312500000003e-10
47,5.419921875000001e-10
48,4.687500000000001e-10
49,4.638671875e-10
50,2.9296875000000004e-10
51,7.51953125e-10
52,8.59375e-10
53,1.806640625e-10
54,6.933593750000001e-10
55,7.812500000000001e-10
56,4.5898437500000005e-10
57,7.470703125000001e-10
58,3.271484375e-10
59,6.884765625e-10
60,4.931640625e-10
61,5.517578125e-10
62,4.5410156250000005e-10
63,2.783203125e-10
64,5.126953125000001e-10
65,5.761718750000001e-10
66,2.4414062500000002e-11
67,4.19921875e-10
68,5.322265625000001e-10
69,5.56640625e-10
70,9.814453125000001e-10
71,7.2265625e-10
72,8.251953125000001e-10
73,3.02734375e-10
74,8.740234375e-10
75,1.0888671875000001e-09
76,7.470703125000001e-10
77,7.861328125e-10
78,5.615234375e-10
79,9.27734375e-10
80,5.2734375e-10
81,8.300781250000001e-11
82,1.2109375e-09
83,1.23046875e-09
84,1.3232421875000002e-09
85,1.3427734375000002e-09
86,1.2890625e-09
87,1.1962890625000001e-09
88,1.1181640625e-09
89,1.3232421875000002e-09
90,1.2841796875000001e-09
91,9.423828125e-10
92,1.2597656250000001e-09
93,1.123046875e-09
94,1.533203125e-09
95,1.4453125e-09
96,1.4111328125000001e-09
97,1.2158203125000001e-09
98,1.1962890625000001e-09
99,1.4208984375e-09
100,1.4404296875e-09
101,1.2451171875e-09
102,1.5429687500000001e-09
103,1.2939453125e-09
104,1.5283203125e-09
105,1.3427734375000002e-09
106,1.552734375e-09
107,1.5478515625e-09
108,1.4697265625e-09
109,1.5087890625e-09
110,1.5771484375e-09
111,1.46484375e-09
112,1.3476562500000001e-09
113,1.6210937500000002e-09
114,1.2451171875e-09
115,1.4062500000000002e-09
116,1.50390625e-09
117,1.552734375e-09
118,1.484375e-09
119,1.357421875e-09
120,1.5771484375e-09
121,1.50390625e-09
122,1.42578125e-09
123,1.50390625e-09
124,1.5380859375000002e-09
125,1.4501953125000002e-09
126,1.591796875e-09
127,1.484375e-09
128,1.0791015625e-09
