,HEBT2:XCB2:CUR,HEBT2:YCB2:CUR,HEBT2:XCB4:CUR,HEBT2:YCB4:CUR,HEBT2:Q5:CUR,HEBT2:Q6:CUR,HEBT2:XCB6:CUR,HEBT2:YCB6:CUR,HEBT2:Q7:CUR,HEBT2:Q8:CUR,DRA:Q1:CUR,DRA:Q2:CUR
0,0.4096757444487297,0.41478698535911945,0.4654002821529313,0.409587140283511,0.08841791692393985,0.32495825223557934,0.4189518112423151,0.493578303908602,0.3641595212129466,0.334400458043821,0.33440045804383256,0.3344004580438329
1,0.40527085155408676,0.41753270520444985,0.4607043299147878,0.41611276314973056,0.08936792145486824,0.331820276088365,0.41188569047524787,0.4999031063809133,0.3645590167378884,0.3344872200971897,0.3344872200972182,0.33448722009721704
2,0.3678510186360032,0.4119500572577078,0.4590980597551258,0.4321736731306335,0.0887081587087153,0.3775809994941431,0.39564491147826897,0.29376186140372046,0.3597711884943844,0.33445364387567167,0.33445364387566284,0.334453643875663
3,0.36532010709181006,0.442638092981208,0.37523627329705234,0.10912680581930881,0.2697934284870192,0.4607764897879153,0.42470049687449785,0.42865582807756886,0.35998527401940006,0.33442215052951313,0.33442215052951285,0.3344221505295131
4,0.3676788051527624,0.4158000488769655,0.3673585284618729,0.13958579909939653,0.3556135190488441,0.39863304275668915,0.4006023434279691,0.3792167399918268,0.36596151477129324,0.33439619783781965,0.3321816087721925,0.33439619783782093
5,0.36826311914652604,0.13842899281859763,0.514597237223206,0.46812290065894735,0.6384674185825735,0.1270431431814416,0.4841614254135191,0.14031605909218386,0.4216050111193129,0.33367724397275816,0.33480335886598583,0.334222131764995
6,0.39616044088033936,0.17061735139763362,0.47423049403644657,0.4550600981682833,0.5913710383567139,0.13166290836301436,0.46446350735000874,0.18620255395271743,0.41041864054400934,0.3331521633826162,0.33491160024655464,0.33401769162895456
7,0.3685094461496766,0.11037010339940694,0.4405942053006657,0.3973713346412844,0.4712803140017481,0.3325956390897221,0.06840907456557634,0.14513268869775575,0.37036521653721055,0.32971125806613366,0.3347349993524583,0.3348594727839317
8,0.3575911787181652,0.3336640476308982,0.3309608145736234,0.27995558127233294,0.4384828145650178,0.23563253319212696,0.36907155164619343,0.3659616332450913,0.36142243414414926,0.3280488140295033,0.333876929973279,0.33380431101682256
9,0.5480557804525792,0.5488256682309194,0.5356267642533152,0.5386900755646389,0.6405707128080773,0.02009654353359785,0.1267858848269507,0.41052748287335,0.433483847253846,0.3213584894726371,0.3266304996614253,0.3292072591409394
10,0.3825975095669914,0.3662953960760585,0.26064931743455155,0.22359970132750848,0.4680775581936186,0.3047188091817575,0.39120728898860496,0.3800313914582395,0.36506617805560815,0.3293389268599824,0.333824185755903,0.33336840521345296
11,0.37505274999349075,0.3644836627708673,0.2980685579356654,0.22041466106009716,0.45563162000723667,0.30066873907600344,0.3804298113532669,0.377561819832059,0.36169799681281156,0.3283978425033882,0.3338883387761588,0.33398355877464103
12,0.3903229673612578,0.35782266352879644,0.22517177195394217,0.20953031730001231,0.47739813888876714,0.3242150648531585,0.4006651865684615,0.3730471617439029,0.3640591296254595,0.3272580163656702,0.3340406929440477,0.331170417073668
