,MEBT:YCB7A:CUR,MEBT:YCB7B:CUR,MEBT:XCB9:CUR,MEBT:YCB9:CUR,MEBT:YCB11:CUR,MEBT:XCB12:CUR
0,0.34352050549798974,0.353413186397877,0.3726764365094424,0.07514272021448984,0.25608988484014267,0.3680833139897734
1,0.3890510117183639,0.34965943676950384,0.40697692195368396,0.08149608148021487,0.31525123234164015,0.3844693519970644
2,0.47902295906541836,0.11800458556315348,0.32745119576236614,0.19426962603559328,0.5340831326167834,0.38132371060148595
3,0.49826847718886386,0.1109651030898365,0.34643101990208025,0.268354695952031,0.5668116100342331,0.38032069580233985
4,0.517732499697837,0.11137285440582949,0.3437937254228276,0.2824128300584143,0.5814232803542354,0.3948425376809405
5,0.5192211423996612,0.10998337054709753,0.3521043661954031,0.2731241266624314,0.5796272224752024,0.3950175492638278
6,0.5690705352650646,0.10512383849608395,0.4052726208189223,0.29114434723281507,0.5949375497769647,0.3765402224285227
7,0.6450749886055556,0.10537921736745931,0.4180275649651327,0.2852713571058221,0.6132958152469823,0.3806497620208435
8,0.6578278227686866,0.10788648401361522,0.4191927204562292,0.2861184845936057,0.6198783498670152,0.38248813489944805
9,0.6615217522143627,0.10154461834580435,0.4846847753383671,0.2802992903316216,0.624940133479825,0.3850689264306918
10,0.6645597913210615,0.11101027024292671,0.4478929824369682,0.27797440677193413,0.6126537596547494,0.39948334903505817
11,0.6490659539041631,0.11389832526406375,0.4335221099993,0.2802919694551634,0.6741950939273833,0.39676626331070536
12,0.6159904364229833,0.111737370477174,0.430348668843289,0.2721626114299625,0.6610370113674616,0.36794276476790483
13,0.6229626036054762,0.11152522846556907,0.4315330583873491,0.2722457483997266,0.664930284602825,0.3733556557875387
14,0.6157328127461336,0.11259577812212448,0.4146049547688115,0.30877304296872593,0.6453994156682319,0.37583917486975327
15,0.6262539346595061,0.11305765822252373,0.41125995687192296,0.32752703089977975,0.6346025309659978,0.3749216885722892
16,0.618906717775249,0.11433714942299855,0.4020955735996759,0.3300967152627983,0.6231645303129721,0.3729752131136649
17,0.6095513088507358,0.10097073723304231,0.40158671116582134,0.4180186724619743,0.6193575806548988,0.3539282124562113
18,0.6094832945856291,0.09453600230961999,0.3921661908190616,0.5005947142660068,0.6059416044019449,0.3414254103899202
19,0.6238896279145065,0.09695283379598041,0.39732363952104033,0.4612967311927316,0.6091571887436612,0.3487888612101024
20,0.6222880106882523,0.0960025374952014,0.40155213366062487,0.46796858337203634,0.6048940428304633,0.35033820270397653
