,train_x,train_y
0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.8, 7.5, 0.0]",0.20796966989199944
1,"[-0.005835771914556984, -1.2950019239474388e-05, -0.0014981015296663246, -0.006913033478858379, 0.002367091688823976, -7.546801310585949e-05, 13.980043868030833, 2.1668651359116087, 0.0]",0.0
2,"[0.0024293714035246374, 0.010343473505026398, -0.003897387529886697, -0.0002563424178504843, -0.0028582604168523964, -0.003838086092186026, 11.97909846319828, 7.2648009905600075, 8.861793200070883]",0.0
3,"[0.00048122630319125597, 0.005131156526941898, -0.004897634102554745, -0.0022841719029015064, 0.010690382047194042, 0.0028847237790448985, 0.0, 11.921850715094635, 3.5149514141367897]",0.0
4,"[-0.0026389055711439884, 0.009463788602693994, -0.0011457731409786182, -0.003516197631277725, 0.00042318055691928423, -0.0018256579617803215, 14.570739214304549, 9.1003732668396, 0.0]",0.0
5,"[0.0014272560045211567, -0.005580360636532335, -0.0018970312472396638, -0.004290473164956482, 0.0016998875645581847, -0.0036488280041135695, 3.7221786071665077, 6.64873497019045, 1.5510504555836606]",0.0
6,"[-0.0081955139481842, -0.003127299077834851, -0.00014990847012228708, -0.000630259083392531, -0.004926313511940263, -0.0005544820956561033, 9.533975136352487, 10.505729585672793, 0.0]",8.356530667375125e-07
7,"[0.0015031405364027196, 0.0012542647287120757, -0.0005118988366270641, -0.0027760416869837827, 0.0031240818209337467, -0.0009756556114734717, 10.212442582648082, 0.0, 0.0]",0.0
8,"[-0.0004966763997391828, -0.00833347735008424, 0.0034589614503086454, 0.0019027562097150951, 0.0030455365114345156, 0.0025097927748474118, 3.2617972378717637, 11.426807403114775, 0.0]",0.0
9,"[-0.00790329331198226, -0.0042277867742386505, 0.003818368196231918, 0.003763716454928733, 0.00614322970318068, -0.0016319710392697251, 5.5927430880683415, 0.0, 5.190009476640304]",0.0
10,"[0.007852416805480955, 0.008310167451204666, 0.0013172003896663985, 0.005300311024648728, -0.0038125472946657227, -7.936644975666129e-05, 22.350723787155275, 1.726977751594493, 0.0]",0.0
11,"[-0.001416047074100583, -0.0008026511802877793, -0.00032078069243907743, -0.005893408935121863, 0.00417541718308231, -0.0011184330823232147, 5.978948471812767, 2.189382079265126, 0.3584986754526349]",2.765775443105112e-87
12,"[-0.00032770391019911567, -0.0017818312402939592, 0.0032345114138354505, 0.0019231661787856612, 0.004230643391554517, -0.003209006748384879, 8.49702452497643, 8.712857738508136, 3.2176555036902]",4.299089603431401e-73
13,"[0.002249986820893421, -0.0026116955889953623, -0.0023845760343957694, -0.0026898923775468906, -0.0005883786936834586, -0.0031513928791470185, 7.839045014203969, 10.768794306429562, 0.0]",0.0
14,"[-0.00047601033178865023, -0.004131169761975817, -0.006397678863039894, -0.005284428184263725, 0.005091535056571846, 0.0006335496836443954, 3.404610712211018, 10.080363530459366, 0.0]",0.0
15,"[5.433637149823899e-05, 0.0005328337674543351, -0.011136440530827393, -0.004625753878870273, 0.0037618991510882617, 0.0027108912632936525, 3.677710820294971, 13.93651983008055, 0.0]",2.5973222313833696e-124
16,"[4.999073926563045e-06, -0.001408640411784353, 0.0005210807070793279, -0.0004581219980384257, 0.00664698834070507, 0.004163472170756799, 10.428355230735363, 15.9802057673344, 7.187660569676034]",3.369390599662972e-05
