,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,5.302734375e-10,5.302734375e-10,5.302734375e-10,5.302734375e-10,5.302734375e-10,5.302734375e-10,5.302734375e-10,5.302734375e-10,5.302734375e-10,5.302734375e-10,5.2587890625e-10,5.2587890625e-10,5.2587890625e-10,5.2587890625e-10,5.2587890625e-10,5.2587890625e-10,5.2587890625e-10,5.2587890625e-10,5.2587890625e-10,5.2587890625e-10
1,5.302734375e-10,5.302734375e-10,5.302734375e-10,5.302734375e-10,5.302734375e-10,5.302734375e-10,5.302734375e-10,5.302734375e-10,5.302734375e-10,5.3173828125e-10,5.3173828125e-10,5.3173828125e-10,5.3173828125e-10,5.3173828125e-10,5.3173828125e-10,5.3173828125e-10,5.3173828125e-10,5.3173828125e-10,5.3173828125e-10,5.3173828125e-10
2,4.697265625e-10,4.697265625e-10,4.697265625e-10,4.697265625e-10,4.697265625e-10,4.8779296875e-10,4.8779296875e-10,4.8779296875e-10,4.8779296875e-10,4.8779296875e-10,4.8779296875e-10,4.8779296875e-10,4.8779296875e-10,4.8779296875e-10,4.8779296875e-10,4.8779296875e-10,4.8779296875e-10,4.8779296875e-10,4.794921875e-10,4.794921875e-10
3,5.0244140625e-10,5.0244140625e-10,5.0244140625e-10,5.0244140625e-10,5.0244140625e-10,4.9658203125e-10,4.9658203125e-10,4.9658203125e-10,4.9658203125e-10,4.9658203125e-10,4.9658203125e-10,4.9658203125e-10,4.9658203125e-10,4.9658203125e-10,4.9658203125e-10,4.9658203125e-10,4.9658203125e-10,4.9658203125e-10,4.833984375e-10,4.833984375e-10
4,1.46484375e-12,1.46484375e-12,1.46484375e-12,1.46484375e-12,1.46484375e-12,2.44140625e-12,2.44140625e-12,2.44140625e-12,2.44140625e-12,2.44140625e-12,2.44140625e-12,2.44140625e-12,2.44140625e-12,2.44140625e-12,2.44140625e-12,2.44140625e-12,2.44140625e-12,2.44140625e-12,1.46484375e-12,1.46484375e-12
5,1.46484375e-12,1.46484375e-12,1.46484375e-12,1.46484375e-12,1.46484375e-12,1.46484375e-12,1.46484375e-12,1.46484375e-12,1.46484375e-12,1.46484375e-12,1.46484375e-12,1.46484375e-12,1.46484375e-12,1.46484375e-12,1.46484375e-12,1.46484375e-12,1.46484375e-12,1.46484375e-12,1.46484375e-12,9.765625e-13
6,4.052734375e-10,4.052734375e-10,4.052734375e-10,4.052734375e-10,4.052734375e-10,4.0429687500000003e-10,4.0429687500000003e-10,4.0429687500000003e-10,4.0429687500000003e-10,4.0429687500000003e-10,4.0429687500000003e-10,4.0429687500000003e-10,4.0429687500000003e-10,4.0429687500000003e-10,4.0429687500000003e-10,4.0429687500000003e-10,4.0429687500000003e-10,4.0429687500000003e-10,4.0429687500000003e-10,4.0966796875e-10
7,4.345703125e-11,4.345703125e-11,4.345703125e-11,4.345703125e-11,4.345703125e-11,4.345703125e-11,4.39453125e-11,4.39453125e-11,4.39453125e-11,4.39453125e-11,4.39453125e-11,4.39453125e-11,4.39453125e-11,4.39453125e-11,4.39453125e-11,4.39453125e-11,4.39453125e-11,4.39453125e-11,4.39453125e-11,4.39453125e-11
8,4.5849609375e-10,4.5849609375e-10,4.5849609375e-10,4.5849609375e-10,4.5849609375e-10,4.5849609375e-10,4.5849609375e-10,4.6923828125e-10,4.6923828125e-10,4.6923828125e-10,4.6923828125e-10,4.6923828125e-10,4.6923828125e-10,4.6923828125e-10,4.6923828125e-10,4.6923828125e-10,4.6923828125e-10,4.6923828125e-10,4.6923828125e-10,4.6630859375e-10
9,5.0146484375e-10,5.0146484375e-10,5.0146484375e-10,5.0146484375e-10,5.0146484375e-10,5.0146484375e-10,5.0146484375e-10,5.0146484375e-10,5.0146484375e-10,5.0146484375e-10,5.0146484375e-10,5.0146484375e-10,5.09765625e-10,5.09765625e-10,5.09765625e-10,5.09765625e-10,5.09765625e-10,5.09765625e-10,5.09765625e-10,5.09765625e-10
10,5.615234375e-10,5.615234375e-10,5.615234375e-10,5.615234375e-10,5.615234375e-10,5.615234375e-10,5.615234375e-10,5.615234375e-10,5.615234375e-10,5.615234375e-10,5.615234375e-10,5.5078125e-10,5.5078125e-10,5.5078125e-10,5.5078125e-10,5.5078125e-10,5.5078125e-10,5.5078125e-10,5.5078125e-10,5.5078125e-10
11,4.1259765625000003e-10,4.0478515625e-10,4.0478515625e-10,4.0478515625e-10,4.0478515625e-10,4.0478515625e-10,4.0478515625e-10,4.0478515625e-10,4.0478515625e-10,4.0478515625e-10,4.0478515625e-10,4.0478515625e-10,4.0478515625e-10,4.0478515625e-10,4.0478515625e-10,4.033203125e-10,4.033203125e-10,4.033203125e-10,4.033203125e-10,4.033203125e-10
12,5.6201171875e-10,5.6201171875e-10,5.6201171875e-10,5.6201171875e-10,5.6201171875e-10,5.6201171875e-10,5.6201171875e-10,5.6201171875e-10,5.6201171875e-10,5.498046875e-10,5.498046875e-10,5.498046875e-10,5.498046875e-10,5.498046875e-10,5.498046875e-10,5.498046875e-10,5.498046875e-10,5.498046875e-10,5.498046875e-10,5.498046875e-10
