,HEBT:XCB8:CUR,HEBT:YCB8:CUR,HEBT:XCB10:CUR,HEBT:YCB10:CUR,HEBT:XCB12:CUR,HEBT:YCB12:CUR
0,0.5124151630464999,0.30610246046175094,0.5250950014736869,0.07306581756859064,0.30243527993604874,0.504588030688963
1,0.2937917412780645,0.32230627055732675,0.33613562400889696,0.26335332136561285,0.35294452614544536,0.3770659502374475
2,0.2976120063483435,0.3229573282250042,0.3264578711427234,0.27292262900124165,0.3517764098145747,0.37620387441125747
3,0.2788732799214066,0.31682018928910965,0.3600135402559508,0.26788906092528386,0.331676548293664,0.3726519957285253
4,0.29039075091008737,0.31339075401230587,0.35732558688040855,0.27392966362514565,0.3207478650257787,0.3651405631894545
5,0.2885271392129161,0.3103629557854935,0.3569922027050517,0.27161947860127483,0.31795078694948015,0.36492247645991843
6,0.6539683579030082,0.48424373851264446,0.22966893803715713,0.505284988535599,0.5835064487055845,0.20548943210261808
7,0.3726591110005319,0.3469584732495503,0.2681488306435156,0.33970387044161676,0.3265055054747049,0.2726010756004973
8,0.6603031570775905,0.449558304617501,0.2402039964785796,0.45553120150017556,0.13365435625226554,0.22423466332793965
9,0.6485279738734288,0.4399400044744939,0.22572365602154543,0.44174449512093206,0.12262594758146567,0.20551201703865457
10,0.5501711089770664,0.39791341427296845,0.3230158732723262,0.11216867022729778,0.13487960863193044,0.24149247503740473
11,0.39072058892465333,0.2877525095773287,0.3253045622613473,0.22367399414750336,0.2300399419974979,0.29985311319397745
12,0.46599528452728295,0.08066849354932666,0.31291030104405837,0.1417606888732771,0.12973482079637108,0.442373733429376
13,0.39379535449143255,0.3156509922256613,0.33544979543598386,0.24260394071752198,0.22675449349930227,0.31074573732849353
14,0.3272661691016167,0.3262228798879886,0.3126695459218181,0.24267018707686,0.27763912652693407,0.3008812639421002
15,0.308395746498541,0.33587452652334626,0.30398642932281883,0.28392231881526425,0.29904612708312095,0.3011433930071332
16,0.2821966258045072,0.32669436905862004,0.3073056792381083,0.3102936948697977,0.3194004218808079,0.3119204628608068
17,0.31253623823898424,0.290636963798649,0.306484278711984,0.3257539345367327,0.33214431322706833,0.3164829887816356
18,0.31691798310289554,0.2954292711775523,0.30357756566653293,0.3270581123015742,0.33417970020793797,0.29729657656817865
19,0.3131624604984251,0.03125056622677241,0.2817197378042049,0.37006745213694525,0.18811006257645954,0.4326398875629003
20,0.05049574842375688,0.07445605230154231,0.36311381000197096,0.13165646656408156,0.3287391861010583,0.30718305684261565
21,0.05111387197418842,0.07438740985839527,0.3758854700627036,0.13579602463984194,0.3172347129269255,0.30010806972483456
22,0.05019986155409283,0.07436736131858873,0.3793553898116514,0.1317805662845646,0.36315339907576394,0.28873546864286365
23,0.0507570457709785,0.07472641656371587,0.38645868747971734,0.13462994509692744,0.35378677151911175,0.2974151845076643
24,0.050387181896287235,0.07542847300235794,0.4686859164937305,0.13277735848169356,0.35406492744326046,0.2907256423866208
25,0.05044386503402814,0.07647326797960759,0.4829749799515898,0.13183111250652846,0.36349075681153786,0.3156788012085545
26,0.050857843846005724,0.0769874419740006,0.47762562406137477,0.1326981906821748,0.3665825997534811,0.35807314723059697
27,0.05166301079078562,0.07744754603228592,0.4832869043986075,0.1362825714619396,0.3343638753172403,0.3711844472948456
28,0.05025422665261872,0.08095868298866149,0.4854426086878764,0.12831391818320198,0.39573355374171293,0.40943613864355666
29,0.05094972211485961,0.08183538569730418,0.512663705506122,0.1297920798433196,0.41402222109926945,0.4118398181564192
30,0.05197382723441957,0.08167203153255778,0.5709320698602556,0.13138389164031686,0.38616013595939114,0.44763542885708546
31,0.05225162000921697,0.0824551983681313,0.5880818080116488,0.13246893337919055,0.3952509140126071,0.4539486672861901
32,0.05278451595252658,0.08268741211405463,0.5873734040292458,0.13514213041882223,0.40289697196802005,0.45707404882198943
33,0.052803583632920086,0.08262752458515434,0.6002175657836174,0.13619852905374327,0.4125460860438265,0.4190256506672769
34,0.05349310907353712,0.0844652822359751,0.6058695203530906,0.13716581752718307,0.41434350563917155,0.4211040568416151
35,0.05401715198509544,0.0856130015072964,0.6139807228687223,0.1391604494270002,0.42102792398974664,0.4251017367318484
36,0.05262459690344454,0.08521064370609009,0.676551351332793,0.13448110762676588,0.4718924990711467,0.41260419975335244
37,0.054635900703035846,0.08446401596075293,0.5821739795906299,0.1464903933440318,0.44443612822003276,0.41811663443744146
38,0.054612705054367536,0.08469835306067797,0.5560063206869705,0.14798631906673018,0.48875668940243117,0.4143710914395835
39,0.05437750675348276,0.08473231574017849,0.5825806523589582,0.14675182771044537,0.5108323342495643,0.41810853326256786
