,train_x,train_y
0,"[0.5016753145792107, -6.562765055396598, -10.665394884694381, -5.97308335984806, 0.25530719349813097, 0.26120142391666795]",380.859375
1,"[-8.490109119907197, -4.493496878440307, 18.388788818570475, -20.39170942293034, 0.07390256155018075, 0.2494515517532811]",1640.625
2,"[-2.9457156192221614, -27.53587338718131, -40.97786954079018, -14.365461747703892, -0.34424701209768055, -0.5928840689437568]",3588.8671875
3,"[-1.1992681092106423, -16.843859136098548, 17.244217973495264, -45.67841351022909, 1.278417122657117, 0.06448481279374295]",395.5078125
4,"[18.04907004788998, -19.9042313599897, -10.84802960964721, 7.8216027278675195, -0.5334457736748337, 0.025627187150725577]",73.2421875
5,"[-14.267445003475787, 15.336675059296835, -22.219111119676086, 1.0633954471610023, -0.6435840373942802, -0.596586774621845]",17167.96875
6,"[14.438189226309742, -19.007606233858404, 19.395879255635005, 1.9952803435438353, 1.0509594184524282, 0.6053942588385697]",14.648437499999998
7,"[36.85881377721727, 27.63959707249765, 6.6569960008075215, -17.576829601030667, 0.9595565864492621, 0.38975811504101865]",14.648437499999998
8,"[-2.807970244478301, 27.85951796555129, -10.030216731976921, -22.95605757923962, -0.9873398517092994, 0.6732428211668364]",29.296874999999996
9,"[18.406648915937346, -17.500876510643614, 16.11677129669266, -17.877262069710483, 1.0195016299217992, 0.08618383695629331]",14.648437499999998
10,"[18.733754598913826, 12.155588118047486, -11.482627136933486, 5.7426617038565055, 1.3465115519887885, 0.5018285217740264]",14.648437499999998
11,"[2.491799702952629, -27.926152507296, -19.28502214273698, -12.976401350108418, -0.7370027024910241, 0.1425860078398101]",512.6953125
12,"[20.607044897890923, 1.8823985303919324, 33.024001098991135, 0.9619721150930044, -0.08210315356491477, 0.14041547447163394]",73.2421875
13,"[-35.98473928409688, 35.55963707048274, -25.329644504677365, 9.866429959989452, -0.9916216174325019, -0.9903008904364732]",17050.78125
14,"[-1.378421240900144, 32.33700269535465, -43.28579410615148, -16.11534222424196, -1.2066684105618057, -0.9133253426028064]",1699.21875
15,"[-21.87928898321325, 2.012693845524781, -28.677371211174066, 23.609455954295807, -0.9582519599631262, -1.0045956829324652]",10825.1953125
16,"[-27.63333855408959, 3.3898328538130715, -2.3079225342462064, 1.0481567082976777, -0.8156768109538132, -1.0984020685513765]",17519.53125
17,"[-28.67210699967629, 16.36523839640752, -48.15058324314374, 2.7155035044673994, -0.763796770216977, -0.4754609759508204]",11074.21875
18,"[-43.20190181141882, 42.14545223880017, -3.134940641585768, 9.832977413282949, -0.38643889869191816, -0.610460165737149]",17021.484375
19,"[-24.566239425261855, 38.60535697029595, -11.232961901020426, 4.834401430961979, 0.18219981610173913, -0.933716837110537]",14121.09375
20,"[-30.263714493820196, 32.311426496911906, -4.417794622281477, 4.412995097759851, -1.2560269354739122, -0.6370553128595304]",15952.148437499998
21,"[-39.210004564247534, 17.637975747600166, -14.997641687099312, 0.8313201893538958, -0.5799293131725928, -0.8047594562298688]",19702.1484375
22,"[-31.017653682713913, 37.053928838728574, -10.697107971402797, 0.3750394064550403, -0.6283083394328212, -0.9390710914898875]",14458.0078125
23,"[-67.30785645619783, 16.695635307232802, -8.614939997351012, 11.278670436721658, -0.4985793373675939, -0.8019579049247504]",14780.2734375
24,"[-33.40397393856742, 16.33595685554135, -12.362611773660472, 9.41476673068201, -0.3731101681148977, -0.7178728460807445]",18457.03125
25,"[-36.578595391346006, 10.388970294327352, -17.86869447012799, 3.3203722444193824, -1.2931498423416725, -0.8748685517216183]",18925.78125
26,"[-35.23885318723823, 9.429288927645613, -20.373165072203292, 2.4973957666942623, -0.28966195822547036, -0.9973891982176991]",17167.96875
27,"[-39.42811035671886, 8.502736301383292, -8.992295661412559, -0.4139589028172396, -0.8771408530191938, -0.6605280932056548]",18383.7890625
28,"[-42.53623430734677, 23.264312727954618, -18.685029906766406, 7.354483491561165, -0.9327012973648421, -0.6198605282238845]",19555.6640625
29,"[-34.18952847804786, 18.428519282963222, -14.056051641173882, 6.582707192902449, -0.9965283788354364, -0.812272221128196]",19570.3125
30,"[-46.12061356421375, 37.745747074153215, -21.66578360055189, 16.83848018149434, -0.5932251918289273, -0.45730824510059304]",18691.40625
31,"[-48.33077473888376, 31.392083589632104, -20.091128981346152, 6.4209735996401704, -0.2581396010909508, -0.49078618847614947]",19277.34375
32,"[-66.23176825161461, 43.25554478132848, -22.267047316602333, 9.989162522788119, -0.8608840532574265, -0.5047110681403032]",19042.96875
33,"['MEBT:YCB7A:CUR', 'MEBT:YCB7B:CUR', 'MEBT:XCB9:CUR', 'MEBT:YCB9:CUR', 'MEBT:YCB11:CUR', 'MEBT:XCB12:CUR']",19042.96875
