,IOS:XCB1:VOL,IOS:YCB1:VOL,IOS:YCB1A:VOL,IOS:Q2:POS:VOL,IOS:YCB3:VOL,IOS:YCB4:VOL,IOS:Q5:POS:VOL,IOS:YCB6:VOL
0,0.3622993780091125,0.3482915139539403,0.35686093649313905,0.33880810605563544,0.3761016736051106,0.30839975857497914,0.3162487561797102,0.3916698594269353
1,0.35569835904061176,0.3447549474731715,0.35019507781526776,0.3399704537818137,0.3680268265253131,0.29815579559772254,0.30348283609496013,0.38766986073705617
2,0.35048105324923917,0.33598488227663126,0.34414778529563694,0.3430542037182598,0.3644335441987701,0.29812912686737264,0.30691903912106794,0.3727606222298862
3,0.3663613435156316,0.3420866187934701,0.3723942386653431,0.33931292873031205,0.38356832883400305,0.306874699476959,0.2967150916457635,0.4062039571734358
4,0.37108301163230556,0.3454054769113696,0.37664736792518233,0.3365154414692423,0.39169486709025914,0.3046745826547492,0.3041707132095392,0.41841430355410186
5,0.5296831402971465,0.4080516996159509,0.5510411556561927,0.3722708006771601,0.5072733148952129,0.32236034224454246,0.18428295906250428,0.413420993343844
6,0.5919483273685322,0.4412705642146793,0.5687861476119135,0.3682182738486478,0.5628849367540716,0.3370427709135414,0.15956372645548134,0.39068775622285545
7,0.6016281008624924,0.4491847572692119,0.587162084272432,0.36224360910090897,0.5678188833614428,0.3407821662305587,0.1590599466442361,0.3825072656145586
8,0.6073588513438934,0.44599996575256173,0.5878652635218388,0.35914636647392345,0.5741739936819859,0.3414726913697263,0.15758261051682565,0.38149496533081323
9,0.30174126583211547,0.42259926277834586,0.601912063505947,0.38993819290963977,0.47697792285677365,0.35316905039491503,0.17890303038593522,0.4079009416250607
10,0.30175617766998514,0.44054454785706465,0.6054628457671013,0.385887618554084,0.47364659264092474,0.35212748655399606,0.1772114836549922,0.40452605777604667
11,0.30696520876143213,0.37347238796406856,0.6036515582308103,0.39437469697258326,0.4794318437089834,0.356385237360098,0.18310999983030635,0.4163407718285031
12,0.2857351325812562,0.3716516901527635,0.6062805881850136,0.3933494779103883,0.5367760248013796,0.35219306719559484,0.17930037841044438,0.41178141352234143
13,0.25192632654538216,0.4707927767715162,0.5734282460299795,0.4506795899104309,0.5215041752563938,0.3623729676198221,0.20766613410840098,0.429803652374551
14,0.25177562209141385,0.5248431254730199,0.56775409971853,0.5207968450475213,0.5400113309785682,0.3749137435314744,0.22142941356118553,0.45393097899759727
15,0.26652760431425593,0.5540478055933867,0.577123407744686,0.5675317508607473,0.565659404274182,0.37000025473099835,0.22899599951387678,0.47701319188596925
16,0.2850519528141251,0.5640830978941519,0.5837642818295187,0.5952777197442497,0.5810580960877106,0.36920998867017335,0.23805451795979554,0.5101443199918642
17,0.30122700817191755,0.5686332790885047,0.5899845423082604,0.6187998815807472,0.5933462371472681,0.3689532182861804,0.2506682606826438,0.5215645422615354
18,0.3298125604110075,0.5580246551129779,0.5896285574311892,0.6605949189325743,0.6076337483975134,0.3727652856483899,0.2898797447101424,0.5450914805011284
19,0.33331144269083834,0.5567593154240962,0.5898334343311789,0.6687890267863765,0.6086015881627035,0.3714502577848037,0.30474332258313,0.5508970914386606
20,0.40600391589599666,0.5966373735970405,0.5939758579714319,0.7108610084429867,0.6209330371322412,0.38961846749633117,0.30301008928023493,0.5813570553912597
21,0.4832991465855804,0.5823211735749259,0.6182219302141166,0.7586495900583535,0.6670804647503367,0.4090405086732318,0.3025160689451614,0.6159966463374227
22,0.4662523583119418,0.5849401596008912,0.6147960158482246,0.7524220540429954,0.6618662366066073,0.40494105328353497,0.30238556156967156,0.6110838881598761
23,0.513067645601763,0.5529444428197177,0.6374837663015647,0.8009552476976569,0.6346192833251362,0.4282892404122313,0.3154154655990217,0.6171425946292866
24,0.5296457860071945,0.5323546572118465,0.6738773534838154,0.8588258723281273,0.6522514531742638,0.45711587053743885,0.33762271688403156,0.6396959580374011
25,0.555960422420712,0.5284695739227483,0.6751851751788109,0.8702385054268356,0.6448425518489792,0.4557436883653067,0.36194448942723995,0.646676255715377
26,0.6037509869584623,0.6251078734299249,0.653179314469832,0.8593546353355613,0.3693923268229522,0.4354267114043722,0.399359290683357,0.6095909788599774
