,0
0,4.8828125e-12
1,0.0
2,4.8828125e-12
3,9.765625e-12
4,3.41796875e-11
5,1.4648437500000002e-11
6,0.0
7,0.0
8,2.9296875000000004e-11
9,4.8828125e-12
10,1.4160156250000001e-10
11,1.953125e-11
12,0.0
13,0.0
14,9.765625e-12
15,0.0
16,1.953125e-11
17,1.953125e-11
18,1.4648437500000002e-11
19,0.0
20,4.8828125e-12
21,0.0
22,1.4648437500000002e-11
23,0.0
24,4.8828125e-12
25,9.765625e-12
26,4.8828125e-12
27,4.8828125e-12
28,2.4414062500000002e-11
29,9.765625e-12
30,0.0
31,0.0
32,4.8828125e-12
33,9.765625e-12
34,1.4648437500000002e-11
35,0.0
36,0.0
37,1.953125e-11
38,1.4648437500000002e-11
39,9.765625e-12
40,4.8828125e-12
41,7.324218750000001e-11
42,4.8828125e-12
43,1.953125e-11
44,1.4648437500000002e-11
45,4.8828125e-12
46,0.0
47,0.0
48,9.765625e-12
49,0.0
50,0.0
51,0.0
52,3.90625e-11
53,9.765625e-12
54,9.765625e-12
55,3.90625e-11
56,9.765625e-12
57,0.0
58,0.0
59,0.0
60,4.8828125e-12
61,2.4414062500000002e-11
62,3.90625e-11
63,1.7578125000000002e-10
64,2.3925781250000004e-10
65,2.8808593750000003e-10
66,2.734375e-10
67,4.0039062500000004e-10
68,3.02734375e-10
69,2.587890625e-10
70,1.1230468750000001e-10
71,4.8828125000000004e-11
72,2.685546875e-10
73,3.125e-10
74,6.884765625e-10
75,6.298828125000001e-10
76,6.835937500000001e-10
77,5.810546875e-10
78,5.517578125e-10
79,6.298828125000001e-10
80,8.984375000000001e-10
81,7.32421875e-10
82,5.615234375e-10
83,7.910156250000001e-10
84,9.912109375e-10
85,4.687500000000001e-10
86,9.570312500000001e-10
87,8.203125e-10
88,9.47265625e-10
89,9.228515625000001e-10
90,7.373046875000001e-10
91,9.082031250000001e-10
92,8.691406250000001e-10
93,8.544921875000001e-10
94,9.326171875e-10
95,1.0693359375e-09
96,6.835937500000001e-10
97,1.3427734375000002e-09
98,1.1669921875e-09
99,9.082031250000001e-10
100,5.2734375e-10
101,4.0039062500000004e-10
102,1.2451171875e-09
103,9.86328125e-10
104,9.326171875e-10
105,1.2744140625e-09
106,1.1083984375000001e-09
107,1.2646484375e-09
108,1.2353515625000002e-09
109,1.337890625e-09
110,1.2939453125e-09
111,1.3330078125e-09
112,1.4111328125000001e-09
113,1.3281250000000001e-09
114,1.337890625e-09
115,1.4404296875e-09
116,1.3867187500000002e-09
117,1.2939453125e-09
118,1.318359375e-09
119,1.2841796875000001e-09
120,1.396484375e-09
121,1.4355468750000001e-09
122,1.3232421875000002e-09
123,1.26953125e-09
124,1.4404296875e-09
125,1.4501953125000002e-09
126,1.484375e-09
127,1.4404296875e-09
128,1.4404296875e-09
129,1.2402343750000001e-09
130,1.416015625e-09
131,1.4501953125000002e-09
132,1.318359375e-09
133,1.3916015625000001e-09
134,1.42578125e-09
135,1.4404296875e-09
136,1.3916015625000001e-09
137,1.4355468750000001e-09
138,1.5429687500000001e-09
139,1.1376953125e-09
140,1.2988281250000002e-09
141,1.376953125e-09
142,1.3916015625000001e-09
143,1.3671875000000001e-09
144,1.3818359375e-09
145,1.2353515625000002e-09
146,1.1669921875e-09
147,1.005859375e-09
148,1.4208984375e-09
149,1.1865234375e-09
150,1.3427734375000002e-09
151,1.42578125e-09
152,1.416015625e-09
153,1.4404296875e-09
154,1.396484375e-09
155,1.2646484375e-09
156,9.716796875e-10
157,1.3427734375000002e-09
158,1.4746093750000002e-09
159,1.3818359375e-09
160,1.11328125e-09
161,1.396484375e-09
162,1.2548828125e-09
163,1.2548828125e-09
164,1.0009765625000001e-09
165,1.4208984375e-09
166,1.4306640625000002e-09
167,1.3916015625000001e-09
168,1.2841796875000001e-09
169,1.3818359375e-09
170,1.3330078125e-09
171,1.3623046875e-09
172,1.3720703125e-09
173,1.2792968750000002e-09
174,1.1523437500000001e-09
175,1.23046875e-09
176,1.181640625e-09
177,1.3916015625000001e-09
178,1.4355468750000001e-09
