,HEBT2:XCB2:CUR,HEBT2:YCB2:CUR,HEBT2:XCB4:CUR,HEBT2:YCB4:CUR,HEBT2:Q5:CUR,HEBT2:Q6:CUR,HEBT2:XCB6:CUR,HEBT2:YCB6:CUR,HEBT2:Q7:CUR,HEBT2:Q8:CUR
0,0.3226721008932715,0.32297458556424524,0.3503574659482269,0.32944899902013836,0.3342750291039867,0.24257128090324762,0.30257761381645587,0.3300466294091701,0.2673695320596322,0.35067845911980333
1,0.32711634755059366,0.3312322510209594,0.3449403356784205,0.33155445296043917,0.3332862309218449,0.2933393177014551,0.31904104647260745,0.33255522782198826,0.2899518144159535,0.34903579261189854
2,0.32353108936018227,0.3253146932014708,0.3476222147988249,0.32959334126973605,0.3322961710497403,0.26602319653114104,0.30899201529075815,0.33053723584712036,0.27519600783981785,0.3502637269250421
3,0.32433343462185577,0.32829763972945547,0.34683559098572797,0.32988200423690994,0.33238602161584224,0.27395610957968636,0.3121981202221311,0.33107472411915784,0.27820734707647743,0.35099570948783504
4,0.3246199931482938,0.32958295951686145,0.34683887184689605,0.3297256157219721,0.33254498972218827,0.27623027729465144,0.3132898271157504,0.3308731199230912,0.2795767506670651,0.3528639538420945
5,0.32268254742718283,0.32259886745139327,0.3432044515451562,0.3314648419120967,0.33004632446478466,0.29397497848744053,0.3160764432685443,0.33079926091538947,0.287703897497643,0.33843606689622313
6,0.3231018088712325,0.3015796072952011,0.3470948454108388,0.3339916855637981,0.32814784076556447,0.29300485134560755,0.31322736127680095,0.33491963401733593,0.28084643269782705,0.3197292631139208
7,0.321288762798718,0.2868528272651586,0.35190560450690844,0.33560422933876466,0.32904075080308764,0.29226265368469395,0.3106612090257472,0.3377417107285099,0.27380101821579295,0.31115543333087775
8,0.31766946842619653,0.26970181869751036,0.35485712544617487,0.33713249279438773,0.33210729389009885,0.29759592980346394,0.3107028369913898,0.3403415490237715,0.27013035284969056,0.30245956328591866
9,0.31642645403752934,0.26161222716335586,0.35813993898802354,0.338067324916146,0.33282940801110233,0.2977013788693728,0.30887533670219053,0.34259756986102724,0.265603548033864,0.2983245341258597
10,0.2942480248593012,0.29867277369785167,0.36116323359446834,0.3391261734628643,0.3288750305534386,0.29442673814017173,0.3126630426545992,0.338752493297263,0.2746640321367319,0.3178646249698537
11,0.28256229630674407,0.2923190233366197,0.36208667251204685,0.3398690928304364,0.33325756154010927,0.30111498813599336,0.31581415909838817,0.3337124885601004,0.2838899601755366,0.3172153662995166
12,0.2628805847953391,0.2878379714340597,0.3603727048694516,0.3401633209609365,0.3376197586110011,0.30456581560689244,0.31653091636204667,0.33207713680552503,0.2932154087286776,0.31758606092835734
13,0.23740045376435745,0.2843556073542334,0.3567836197504608,0.34011430863828696,0.3426359778570921,0.30764988690951334,0.3168941046344178,0.3331933297563602,0.3052923552203796,0.31832768713011667
14,0.22465419245256696,0.28171589132230257,0.3585660921328524,0.3395360475490845,0.34353744908481765,0.30512377260225465,0.31449856088475264,0.33297236524086293,0.305135480382051,0.31686258779053694
15,0.29601851764858755,0.2974921428850645,0.3589831807597178,0.32990844072023146,0.3254046838276635,0.30431645308689487,0.31342898929896246,0.3287073284708139,0.2895730824146612,0.3221710708962558
16,0.316827689606015,0.3056532308091227,0.3744705604661798,0.29646540737390564,0.3197281131264791,0.3045596377836866,0.30050114113216986,0.328434889550976,0.28066553036390307,0.32508511881783747
17,0.33245456123238637,0.3102889037615989,0.3719330040571599,0.300149967240115,0.32469629364401786,0.30770230168692464,0.30846478087368007,0.3139841205949718,0.28051062187098313,0.3276548897071293
18,0.3147994698205799,0.3077227329970271,0.3405558684578582,0.2940485845949782,0.3283713384278757,0.3184201565100141,0.31566960226019203,0.311443105784443,0.2992417161906978,0.3347978425519624
19,0.3293900855801787,0.3120553346727134,0.3533246231388848,0.3083233681249571,0.32745667863846284,0.3189882408312045,0.3197854385789821,0.31537774497094767,0.3018161176957968,0.32774617823449
20,0.3129522370613327,0.311084097208076,0.34035570983505226,0.3014800196616876,0.32764801548047306,0.3184676580893304,0.31872037810025466,0.2931051431326777,0.30334227273078457,0.33106213994885997
21,0.29940189323227956,0.3115504944800615,0.333602378846966,0.29895084290608004,0.3288671773117951,0.3166354817611537,0.31730763084094615,0.2690377468893748,0.30197945874557447,0.3326720580521176
22,0.3006798474058117,0.31049298632545735,0.33484413585524164,0.2979912635058155,0.3286869956041288,0.31585207013155414,0.3161475906484801,0.2729615479728545,0.3001813198586695,0.332492160059838
23,0.30199765369261017,0.30952256392825095,0.3359951090475125,0.2973702804695154,0.32874710500293036,0.3150693432393805,0.31508566144467504,0.27629385911333276,0.2982710329029241,0.33197239144953644
24,0.2905532410684303,0.3121577985454476,0.33551608806906225,0.2942668281299554,0.3345696650609855,0.31608513193433835,0.3166082091125143,0.2569576836188001,0.2954192170762401,0.3347638824919184
25,0.26940484130325176,0.31777094717805776,0.3285417207902228,0.29999899367070754,0.334232318592185,0.3171515791665275,0.33155512488574634,0.21926499230922117,0.29360704782490255,0.3387235625419748
26,0.28807378999992245,0.30610117104813783,0.33504781718578164,0.2977300009594649,0.33574525262702337,0.317627058183591,0.3231650568495774,0.2536194170989021,0.29472558323388043,0.33269885244322966
27,0.31321309148708887,0.2397653628360263,0.3437770108461491,0.3118208062499709,0.32625887458297115,0.3294912856430159,0.3224858048422337,0.30156031142160844,0.3064498498327141,0.3208630122388601
28,0.3246848786981115,0.23261412080303265,0.3405608901364336,0.3135228342913136,0.3186462274801362,0.3321359176424231,0.3261373610837828,0.3222779806528666,0.3071556773889724,0.3136736945243064
29,0.3346171894520895,0.2680787147692707,0.34376560149218266,0.31846261022337036,0.31234345740283914,0.3136583576862467,0.3239653007301655,0.3313012251347922,0.3039493648765303,0.30241046345379125
