,HEBT2:XCB2:CUR,HEBT2:YCB2:CUR,HEBT2:XCB4:CUR,HEBT2:YCB4:CUR,HEBT2:Q5:CUR,HEBT2:Q6:CUR,HEBT2:XCB6:CUR,HEBT2:YCB6:CUR,HEBT2:Q7:CUR,HEBT2:Q8:CUR
0,0.3763733574218841,0.34635476692271266,0.3729237133137626,0.3690534814135842,0.4378396474610418,0.030718655326888115,0.37917631420154946,0.3647294672211966,0.4602456446176352,0.4033209143631054
1,0.37942805116698214,0.3824864813808884,0.3756248585906528,0.3809298899930884,0.4262170725616761,0.03685238287191892,0.3894229373176804,0.35837906480156534,0.4589634272222432,0.4208492845802385
2,0.3556675906175109,0.3511346847256576,0.3725389196362713,0.3474606026273765,0.10111487743346327,0.07276426435592967,0.3406294275021294,0.29063253874334705,0.4007721461552458,0.4412610439434894
3,0.310971972665591,0.3121947288554934,0.3582175172580081,0.2612381353646257,0.31250109554043504,0.0423642879196845,0.3501584941985338,0.310118675977296,0.43445076730630555,0.4123655140966349
4,0.3550853435741799,0.04331012920575252,0.3695991431744891,0.3404311683794829,0.3950762283172957,0.0915608706235508,0.3266704255409036,0.33145939416173786,0.38759605737264313,0.4364979512176659
5,0.3838058997019446,0.032947469942563534,0.41203970926703243,0.3712522882535243,0.39143107286447776,0.0966402216980106,0.32838868794327697,0.34644191293885457,0.3790559267502541,0.4563973632955788
6,0.3808330640424052,0.059985720326887045,0.4146023406518461,0.3609408968613985,0.08224254055580622,0.1521754649343313,0.3429207701120849,0.3122002927679089,0.3992357515410737,0.3945421794608147
7,0.34713164635753924,0.05066248030209016,0.26918384908113274,0.3541870354360024,0.3535388076058038,0.05524270012492069,0.3328400984221214,0.32650443281111136,0.3937729795574474,0.40434639806284156
8,0.31309426699374376,0.25946116323350304,0.34366486694929294,0.31735547222561644,0.3421685724821716,0.11634976089964848,0.3201679705975964,0.32550736952045073,0.416126022552028,0.40283191492313836
9,0.30731804741112334,0.3160874207286267,0.33860152507729235,0.3305980961122325,0.3385730365368639,0.22158701776044623,0.06542532117860732,0.332004836722461,0.41274592315733344,0.4121127128417537
10,0.3051361871630489,0.31541364707992864,0.3382539140387323,0.3321084091119327,0.34075264044122633,0.21865374223766273,0.0638369993588891,0.33169281344709256,0.4155601921136952,0.41916377139758215
11,0.316753559442639,0.25504074669487037,0.3635321351397912,0.3143070585708373,0.3593218228132193,0.1417862289486098,0.2594613460226227,0.333444894637826,0.3977116180051606,0.3993275829386008
12,0.3155148632147007,0.2815736568568473,0.36101191543719285,0.31973054008087964,0.34446737416154194,0.1825029103965055,0.2617766349633074,0.33577881897196205,0.3755378181841954,0.39445515289339916
13,0.3212914501308316,0.29160994885785574,0.361642117315072,0.32483322110516705,0.35150017281868307,0.20579618474399985,0.2620195895070958,0.33767404560530717,0.356655432889491,0.3732300697703468
14,0.3254182930917975,0.2883818949839943,0.3563343553529364,0.32737162424016475,0.35005716425572314,0.2155275182062358,0.2701902011158901,0.3364683353042256,0.3318971009284127,0.36559064284453024
15,0.3225246981623838,0.29505131609525564,0.35707473934134204,0.32826058180695994,0.34613678334019626,0.2187463220564594,0.27428745820532796,0.32602027974737113,0.337147115914043,0.3707602364405602
16,0.31023809463600216,0.3021809246831777,0.357607606886424,0.33205651134159186,0.34587636716771336,0.2284359460277485,0.2827602036823934,0.2974456876036021,0.3427056215276746,0.36881047376611914
17,0.29595963180408286,0.3079730211471904,0.35594115867916976,0.3327660728807551,0.35171731876154516,0.23874942749077377,0.2857795846621095,0.29961796710269173,0.34284950090757543,0.36050010394970367
18,0.29472052149643796,0.3074103933076832,0.3565941158194324,0.3312695942466737,0.35297573661119347,0.2459954933155957,0.29219600746385205,0.2990206738929319,0.34459496269200984,0.3620509347171471
19,0.29589061171985614,0.30639746851532584,0.3574312649334505,0.31530247926894217,0.3556855513909951,0.2526529998189607,0.28683975455430344,0.29889150177932755,0.34780351633430373,0.3648492585346482
20,0.2945703004539704,0.30540385037969253,0.35820075470387663,0.31756923164804884,0.3563037600642378,0.2492241200642782,0.28595556789735277,0.29801887202621835,0.3482291094614206,0.36577107257926667
21,0.29255098422860165,0.30468309297232915,0.3637698040923944,0.31620393061811886,0.3565769652983149,0.24302003856692972,0.2874707387292711,0.29650393768909644,0.3481257418632028,0.36550849887093284
22,0.2964444885547862,0.3060654987228777,0.3616990461918479,0.3182797011575136,0.3449859246378042,0.255104293571167,0.29085662600828266,0.2989297604865768,0.34791842038937937,0.36400094303784813
23,0.2965800651970735,0.307646476911524,0.35548876812095237,0.3199203337406829,0.33928734808989125,0.2610212983666737,0.2936756366303298,0.3019649074815681,0.3485216920501652,0.36613740239353776
24,0.2936330725612456,0.3123944151855368,0.3735547651527625,0.3118128125790657,0.3363450056014956,0.2518748610896637,0.29093074360691523,0.3010862263032082,0.3440417199944095,0.3639169016272282
25,0.2897645293944502,0.3143440564638271,0.3826565475035395,0.3061396466005317,0.3359519566908574,0.2434529841808251,0.2872899075993205,0.2991874266830289,0.3424183901106946,0.36449868229844123
26,0.285128145499646,0.3145403750775839,0.38721503665022816,0.30131351814400786,0.33616655049541855,0.23585916478475938,0.282873254034039,0.2961944890058486,0.34173830014447815,0.36610115663003373
27,0.2822535784108706,0.31443335696841745,0.3900596535527368,0.29942973630946634,0.3365762056337672,0.2303192995918615,0.2795667029626634,0.2945487274209159,0.34142240906458243,0.3670531367964907
28,0.277880841804925,0.31347767985180935,0.3919231678056058,0.29711838843050836,0.3370017021943778,0.22369419859459388,0.2748695245809144,0.2917131776070537,0.34119914170337284,0.3685144724008764
29,0.2738261336028145,0.31255027513711425,0.393375821234652,0.29561165943883366,0.33735841350414836,0.21755247310763273,0.27044921634300384,0.2892382583462496,0.3410149677891319,0.36971180727382463
30,0.2703797297590633,0.3120386547507427,0.3942844436727173,0.2946812882266816,0.33780469142480934,0.2121246989217943,0.2674600328191974,0.2873148200058113,0.34102965249057726,0.37086114003050397
31,0.2813873119511136,0.32107059278860406,0.3841585871254118,0.3010690515090613,0.33705884605159503,0.2218942606326051,0.2780606166890353,0.2970150982572726,0.3404036952084296,0.3609494915268846
32,0.2876385377269583,0.3147178258215744,0.3924449548941705,0.30366970869072507,0.3383344023106119,0.23288833655040758,0.2656911390673755,0.3019125771374712,0.3407298071286942,0.3526120862296663
33,0.29290400943487765,0.3148727461761708,0.38544381206771355,0.30921111487171227,0.33965163312082497,0.2329481417390268,0.2735404053362254,0.30697733186945647,0.3424991826236302,0.3528208748029525
34,0.2939803081169275,0.3111206217202664,0.38896149508264777,0.3097755650485576,0.33888551013258184,0.23391018027709934,0.2760980508805785,0.3042500797741369,0.3422417075987289,0.34861067110883837
35,0.29239137118985753,0.3132071284655926,0.38688059329863356,0.3118661467848608,0.3376099152405311,0.22146383558807356,0.2808543830492276,0.2998104834254178,0.3393780314929449,0.3447032003507774
36,0.29160526502118406,0.3162424238165248,0.3838648194151502,0.31630484028445344,0.3367217722426506,0.20205278891911455,0.2862883880416713,0.2937554463946005,0.3365203753842911,0.3401891809424414
37,0.29117938542294564,0.3175029699699197,0.383977780001854,0.31919922937514916,0.3375668690256819,0.18639205513261373,0.28756691227074854,0.291011931346621,0.3362178790858334,0.33935820590158494
38,0.29067235415591,0.31740825474976386,0.3850326589321733,0.31917393117299353,0.3379242682510482,0.1863825147160735,0.2869149294086768,0.291170425589642,0.3366033645843115,0.33994107225542447
39,0.2939064072053842,0.3208175740762016,0.3880747746770497,0.31789225525641235,0.3379722870047173,0.21043268558474298,0.2788955713208873,0.2974233407952991,0.3384031900782619,0.34265049293505034
40,0.29434795491546273,0.32046260133057053,0.3896306718965416,0.314099526786201,0.33871621039853095,0.2089286103579119,0.28086227568014444,0.29874307374282605,0.3353699684122976,0.34344979851661517
41,0.2898517970399034,0.3213969613807111,0.3865743956749946,0.31150461898589843,0.3389854901737922,0.21717667963801354,0.2723253562400404,0.29601754008889436,0.3369445968681341,0.3434026956675867
42,0.2853361401323194,0.3231630379142861,0.3836887406484742,0.3098681487604439,0.34054335506860633,0.22250889883739897,0.26344307801663125,0.29281274948909786,0.3390078253793799,0.3439637480936858
43,0.2813916203045628,0.3246097143195836,0.3821560212638617,0.30869060424120226,0.3426803616544069,0.2242506928940063,0.2559657387513474,0.2897499561464188,0.3402619875096088,0.34442962423661855
44,0.27336876973789076,0.32358660847936593,0.37929504361297145,0.3105238647487288,0.3431428908565154,0.22399292910419444,0.23270714562805103,0.2892429808832226,0.3463467825427418,0.34946746914325577
45,0.03627133185550634,0.05146973675758702,0.06309186852190934,0.3566066933481299,0.39313887517216706,0.0509249674099012,0.04046490561582654,0.3264386222955712,0.3759782823342298,0.40894032261849855
46,0.03715136798827802,0.1645089140037758,0.1061528521487227,0.2435150768761079,0.2961107327667045,0.06838020327443338,0.038972249251318834,0.2532459847544368,0.23096000458463709,0.45604612451000703
47,0.03454840599071051,0.06417680388521793,0.057877232371801084,0.3581821933621324,0.3988017444485574,0.0560747052317657,0.03740222355646699,0.3339575911109803,0.3879316759051674,0.42180383806777955
48,0.034189215924458706,0.06455499360323869,0.05751326475241306,0.4068234411932771,0.4004642616987075,0.05602397055050552,0.03728108901811616,0.3991300565744279,0.40464802513671305,0.4284432651829548
49,0.03412617180970441,0.06707562898106041,0.05724077667257734,0.40848064313671434,0.4031747321134186,0.0549572552603574,0.03646763611420895,0.39978068113500764,0.40539107645814193,0.4277850138383652
50,0.03418841579204197,0.06611247668482181,0.057572182263391225,0.40871153028402685,0.401257086370154,0.05440482821888308,0.03702118500145479,0.4008818480132989,0.4079999408607141,0.42954256858488765
51,0.034702433156531994,0.061367337487602966,0.05969919395274724,0.4150835381158146,0.39838066374728537,0.05243340301072216,0.037697815275359765,0.40638027033786844,0.40769777395770795,0.4282591105029131
52,0.03455998547891882,0.06380127384613839,0.06230539286423288,0.41573962006321435,0.39460125171464,0.05202325230130394,0.03660518942546994,0.4011698052916755,0.39687092809532853,0.4231739368174483
53,0.03288092620216781,0.06373163367585175,0.06409809943833776,0.4006355674357252,0.37817864251530814,0.04807369547614325,0.04023361974252913,0.3919845135603756,0.3986397000433568,0.42246739924295573
54,0.034174681934371676,0.06163262371002587,0.06376812850190397,0.4096853924309657,0.3001541565253381,0.04860645688267291,0.04049166122789619,0.40584196967399566,0.39904637666980275,0.3902999016383692
55,0.03451440380526014,0.060045925540091506,0.0646800431711428,0.4528864387467733,0.3201632324038013,0.0472655501763618,0.04103611034168353,0.42918720731201443,0.4166139754604169,0.39753669628979493
56,0.03465706783720535,0.06029402177217572,0.06233614531970002,0.3743031772907456,0.26871956355541593,0.0522315984528156,0.04166214140148439,0.32460979088806696,0.33750048406320193,0.35469676920146714
