,train_x,train_y
0,"[-13.161055748571918, -44.865734579081064, -13.40713295756042, -43.1081569699482, 0.8540086064205068, -0.43947014967409254]",1757.8125
1,"[-21.265009497092265, -11.98858953879066, -22.53744371114552, -22.784665790515053, -0.3431866403395382, -0.783123692114717]",15864.257812500002
2,"[-1.4136396259499964, 1.4035119589649683, 6.113349313193356, 14.210095858009385, -1.40234066275198, -0.4655697435136578]",14531.25
3,"[-21.894722673877197, 27.872719753758574, -21.86746941522792, 42.474960841660305, -0.08732203632767802, 0.45421924389021845]",1201.171875
4,"[-1.3937918814739223, -0.3378123144470567, -12.545677989647803, -8.395517398875931, 0.051855620547513324, -0.047674258768872595]",9785.15625
5,"[7.88970209723021, 25.360775961731143, 10.214197227763204, 9.348205165345933, -0.05723395042547656, 0.352564113977767]",307.6171875
6,"[29.47921761211653, 2.2095214556069305, 16.94016485749145, 1.0691403117907199, -0.8405348262185557, 1.8449576325334487]",14.648437499999998
7,"[42.27986139672113, -1.3311787806407251, 22.225496061793997, 17.033893885905506, 0.8932257662915869, -0.7585548155848639]",131.8359375
8,"[18.706231487599094, 1.7980293823190199, 34.10382549025136, -42.537427361736775, 0.2782307945855122, 1.384188610012973]",14.648437499999998
9,"[-6.97792431469852, -25.394907892169773, -18.70051994958067, -19.57116211384925, 0.7398416067188993, 0.9679197819594939]",14.648437499999998
10,"[-17.06901848000663, 9.17069994483501, -42.67112780681684, -11.656934800890305, 0.6966918277824498, -0.9964476824527175]",12216.796875
11,"[-23.75770797731674, -38.421378772026976, 2.1040560409052738, 16.43075475218776, -0.7856157701346002, 0.5436670939790512]",14.648437499999998
12,"[18.97207614376662, -19.284894369395744, 8.199796229639652, 0.4858467937087207, 0.23781557128160663, 0.5210818788703993]",14.648437499999998
13,"[-18.65905673702538, -0.8594669847512764, -22.545160009028173, -15.240129940796443, -1.2399403321651004, -1.0656400843453235]",18706.0546875
14,"[-36.48804616560199, 0.1491365182398891, -0.36601845377782, -19.09196072132394, -1.2948817508666524, -1.3563021972308102]",16831.0546875
15,"[-21.68899890057629, -5.794449229413014, -41.742140569934065, 7.822317791712759, -1.3957308801140564, -1.3635024525269974]",5258.7890625
16,"[-10.824794509860453, 7.067170701444559, -12.058603971258641, -23.67536149513139, -1.2785248464078, -0.8848673092583738]",15585.9375
17,"[-26.999837571721354, -1.6083668165142495, -7.166765600313816, -8.658949464786536, -1.081694955985346, -0.8827382915525128]",17973.6328125
18,"[-20.167726356374324, -2.4518491853237427, -15.685845299452632, -16.06060936646407, -0.8208897334426482, -1.45394338607092]",15585.9375
19,"[-42.80617937841504, 4.485596043873419, -25.03414043256123, -16.730224887455183, -1.1147987454117219, -0.9596622173048154]",19643.5546875
20,"[-49.035265962545914, -20.439251942100736, -24.876807807761093, -16.73675559612496, -1.3968585673149412, -0.9232209615296799]",6474.609375
21,"[-38.11482379577774, -0.1296535815878171, -24.578173755118016, -25.095712204849566, -0.7970572557896294, -0.8756626163650971]",19013.671875
22,"[-35.16466479454184, 2.387547109613253, -20.506130685311486, -16.302723954790302, -0.8346552796171534, -0.9041142100932373]",18046.875
23,"[-44.3255535162085, 1.7383202074800772, -20.532575856686023, -21.959263730933326, -1.702631624400888, -0.7591905003035385]",19306.640625
24,"[-46.830130343380524, 4.245084493905706, -34.450093547766244, -31.137260466700877, -1.4191493866125342, -1.0433791536194932]",17592.7734375
25,"[-47.2174758331944, 5.0548963578993344, -9.060398938417586, -7.226508081526788, -1.974830499195553, -0.7349336078341879]",19541.015625
26,"[-40.066795952557364, 2.806733838795439, -15.858171284494532, -13.13250844062332, -1.737692783394833, -0.8182599528289274]",19189.453125
27,"[-73.36929955925184, 6.003385105160987, -12.52308034339204, -14.203202977387305, -1.5362517002209812, -0.76827422878911]",17724.609375
28,"[-34.1250035214146, 1.688214106166633, 5.9841282897220465, -5.314954369035595, -2.6175193684556866, -0.5767293694273138]",19116.2109375
29,"[-33.384714450218176, 3.9250149347417356, -14.735868893682749, -4.998295838874553, -2.4753296272455594, -0.4381762715694872]",19233.3984375
30,"[-35.39736220198239, 8.315527589788683, -0.6302398871025203, 1.4363830929689252, -2.866539295461639, -0.7154622288774398]",19335.9375
31,"[-31.855775331584624, 4.722311637794952, -9.29972609054901, -7.717094273538681, -2.6069558460368647, -0.7858703853770055]",19731.4453125
32,"[-50.05987537481704, 6.039505782684598, -10.416723725720702, -8.18224064271601, -3.0, -0.7108859238012231]",19555.6640625
33,"[-39.42052217610548, 4.51916713992737, -4.982904836176251, 0.49982173166847493, -2.8037705719699995, -0.7085707643577415]",19379.8828125
34,"['MEBT:YCB7A:CUR', 'MEBT:YCB7B:CUR', 'MEBT:XCB9:CUR', 'MEBT:YCB9:CUR', 'MEBT:YCB11:CUR', 'MEBT:XCB12:CUR']",19379.8828125
