,IOS:XCB1:VOL,IOS:YCB1:VOL,IOS:YCB1A:VOL,IOS:MCOL3A:MOTOR,IOS:YCB3:VOL,IOS:YCB4:VOL,IOS:MCOL3B:MOTOR,IOS:YCB6:VOL
0,0.3292906881338432,0.3334554229568055,0.32943916249006716,0.273125916552457,0.3200868862325016,0.33459552082615174,0.26876294821607805,0.3344777556596334
1,0.332735409265925,0.33432918787563404,0.332723486949708,0.3095616535391974,0.3266736227517179,0.33457569028077133,0.30598488192637263,0.33485483435915986
2,0.3339793320027383,0.33516575949783,0.3342193475922032,0.3191216872655175,0.329319824482164,0.33494456959382213,0.3168863356826917,0.33518546627621776
3,0.33431268752799237,0.3352795861170343,0.33459118661885356,0.3226285629256794,0.3298799639725609,0.33470204967683104,0.32128966676497595,0.3329680797887967
4,0.33445904474840904,0.33535820427207896,0.3347427929475525,0.3251463574907046,0.33070178774642034,0.3344204465059007,0.3242136561919529,0.33103417300294086
5,0.33366654991297384,0.33539618720629916,0.33333889416121076,0.3265849622172392,0.3308937099459159,0.33453208229433706,0.32429984269223305,0.3311298964608774
6,0.33245443244184286,0.33516504054582275,0.3331147671024086,0.3279122888681338,0.33132924303152766,0.3343845937419438,0.326156950082781,0.33172277158743146
7,0.33296119390967793,0.33495844876763636,0.33363229657319204,0.3291087606307458,0.33165564736111186,0.3330015189021568,0.32770944351404346,0.33216840692206756
8,0.33315224526748743,0.33389405879773615,0.3336651128634329,0.32973575852822035,0.3319559902828428,0.3324952084945759,0.3289881147918051,0.3324274520980572
9,0.33328343844028746,0.33343447230388473,0.3338055420627516,0.330265182273256,0.3307513989487866,0.33250248234259044,0.32942896495584206,0.33251016509482545
10,0.3339917833984566,0.3336371931435517,0.3344638580334686,0.33196808586838766,0.33047479947045816,0.3334374752057031,0.33126558604811684,0.33310960291834013
11,0.3336987276077533,0.33316565247488267,0.33434280406045735,0.33169213645318546,0.3303472693000422,0.3330985217881679,0.3312679765207908,0.33297598989175864
12,0.3337012499415782,0.33331907510843123,0.3332151102068471,0.3318855486628576,0.33066157522709266,0.3331608408099725,0.33156486300196747,0.333092295337239
13,0.33331045361735073,0.33342520638988016,0.3332303402823073,0.33219261848602577,0.33057920791168716,0.33274561404325587,0.3320392398151571,0.3330846879681282
14,0.3332951849251401,0.3334708353728032,0.3330117734191182,0.3323363893236286,0.33080513281233465,0.3323621932521861,0.3323004681120999,0.3326446801197813
15,0.33347108048896,0.3333380740255896,0.33320546961712405,0.3327030714686076,0.33089754543524524,0.33261212571576493,0.332639480644317,0.3315615307084042
16,0.3330508133030975,0.3335379647901841,0.33302315093184415,0.3328189836557936,0.33045360357825215,0.3327150162091709,0.33291145203744255,0.3317369300985186
17,0.33313994765261634,0.3337842174808533,0.333687162308595,0.3337398466960256,0.33108285240089214,0.33242065412718735,0.3334564364901582,0.3320359867894634
