,HEBT2:XCB2,HEBT2:YCB2,HEBT2:XCB4,HEBT2:YCB4,HEBT2:XCB6,HEBT2:YCB6,HEBT2:Q5:CUR,HEBT2:Q6:CUR,HEBT2:Q7:CUR
0,0.226013719230728,0.11968389202132447,0.12729745899128628,0.3058829492235505,0.192250081277343,0.29629691280820003,0.16592177575674225,0.27146583959523457,0.2984674452686381
1,0.3229375645871525,0.3227941264878604,0.3253864143262672,0.32490921763385555,0.3244680121716055,0.326156136591588,0.32523041332884034,0.3292608284937283,0.32562011705017674
2,0.325735455741019,0.32636393219124293,0.3290321799679355,0.32716314308323413,0.32792677417441496,0.3300905187320606,0.3283099874493467,0.33171415013450267,0.3281748250984532
3,0.3286448230617964,0.33009788735250384,0.33167314978639784,0.33008023797837593,0.33103898033232065,0.3328690407865531,0.32971746105521016,0.3331633784673041,0.33032930326539767
4,0.3275344533675679,0.33101330695869363,0.332493281291236,0.331350174253435,0.33163332945983476,0.33380871919289284,0.33007379274033605,0.3339579624856011,0.3307972560275904
5,0.3280994646231876,0.3320428372086957,0.33327429348879894,0.3314526439660606,0.33313322179738714,0.3342760471861152,0.330220172354266,0.33452091274489976,0.3324195795695739
6,0.3288948001520957,0.33153160244629454,0.3338521887174513,0.33201008775532853,0.33335239753952806,0.33507727504752105,0.3308200552432529,0.33403824521315556,0.33280033035669077
7,0.33000558372789424,0.33055874895616705,0.33378201863611906,0.3327153452251695,0.3338179010489236,0.33529577143489275,0.33156603031205945,0.3341672876697856,0.33330051096086105
8,0.3306642535405579,0.3310426841836092,0.3326030556103563,0.3328286350315779,0.33390932026133585,0.33571985538878457,0.3320479024809396,0.33407233863216407,0.33384609198394666
9,0.33128698034660226,0.3324500542226025,0.33289029320545993,0.3333837181944267,0.3349252100625917,0.3362300171673289,0.33310915700276916,0.33464846986518204,0.3343778434118708
10,0.3313443098794475,0.33244502588991576,0.33288783498503677,0.33319099850450556,0.3348046185776779,0.33588679471438315,0.33273797654397214,0.33424937935699917,0.33434392286692755
11,0.3315303754987981,0.3328965062607155,0.3331792382200168,0.3335760640052224,0.33349090333193254,0.3360640443474474,0.3333352435482827,0.33447130742430564,0.33485269535239875
12,0.3324906380282688,0.3337518010399347,0.3339487986439205,0.3346301604694393,0.33361624291071734,0.33555614764221015,0.3339190243389376,0.3350232109021218,0.3353468267592516
13,0.3323951088600563,0.3336831373033506,0.3339314865191737,0.3343811167875806,0.3335755778384944,0.33525087330314224,0.333810870171931,0.33488328586764443,0.3350613934239972
14,0.3325981050020007,0.3333824106858589,0.3339910392835199,0.3343100321916343,0.333488586653023,0.3350564500267349,0.3334410445679439,0.3348784516874802,0.3349614598635976
15,0.33261529850393873,0.3337875785753371,0.3340473922095624,0.334884064534301,0.3341334322936068,0.3351842464255844,0.33303497092715667,0.3349274929231972,0.33528656087251163
16,0.3325945858699962,0.33369206421203623,0.3337806956476781,0.3346516219386237,0.33371463052782113,0.3350014993289692,0.3329281797056321,0.3347365349137064,0.3352327888365424
17,0.3333572395386945,0.3342322780150759,0.3335217532412163,0.3349277237591038,0.3343823033046108,0.3357314222008104,0.33369773623032745,0.3351103078569879,0.33552649979386745
18,0.3331803271150559,0.3339285262413724,0.3334520647792697,0.33481576757709614,0.3344038036359594,0.33550752898934805,0.3337386416491641,0.3348897340609653,0.33568018413484446
19,0.3329326389175455,0.33386249745735985,0.33335784323997675,0.33481160363263057,0.33430632768756163,0.33543186282637916,0.3336216718811738,0.3347821918704122,0.3353806799144435
20,0.3327984557007223,0.3336714271611581,0.3335683412291484,0.3348107505491215,0.33425349405048244,0.33551731590855594,0.33375216282765163,0.3345228758478285,0.3354673122422303
21,0.3339172618655568,0.33459158677845763,0.33436136561866525,0.33548423930046645,0.33512192159350446,0.33607649780622895,0.3346191463019416,0.3351019822574454,0.33574400847852637
22,0.33356610711375256,0.3344820396152488,0.33420701664473,0.33517413077903696,0.3347802457081641,0.3358245758597685,0.33437356992919,0.33480960186799125,0.335666917696153
23,0.3337013942845414,0.3342864246129047,0.3342142345878919,0.33502859538093577,0.3347001595765967,0.3356925457448339,0.3342545656120198,0.3346416279454554,0.33547259549454933
24,0.33380283082475437,0.3342160498360098,0.33394714851999463,0.3350356185914287,0.33475109399257363,0.33533784577151166,0.33427103115453405,0.33461928467403285,0.3355174747400874
25,0.3338763206697454,0.33422463595183477,0.3339717720886083,0.33462822933958986,0.3346161081118166,0.33528156800394343,0.3342243718845543,0.33444879341615574,0.335448196128642
26,0.33321757624205117,0.33327323446708434,0.3329032719220726,0.3341020129476868,0.33366278291016255,0.3352077361485939,0.33369126386412046,0.33358525838960973,0.33509174831176874
27,0.33320368420355556,0.3335032901630401,0.3333325186885338,0.33444148030826776,0.3338769189077791,0.33509563085224964,0.3337700862692049,0.3336242685781216,0.33522502843632224
28,0.33402892703432396,0.3340364432427825,0.3340596561352575,0.33510723715150764,0.33459238643422984,0.3357704826530324,0.33440201115352625,0.333656631860134,0.33545356166660006
29,0.3340445168905991,0.33392075077060734,0.33400152952101236,0.33498117424135976,0.33455690900981827,0.3356580531400821,0.3343352779496772,0.3333720055710943,0.3353779924286101
30,0.33442525885353674,0.3342131934246855,0.3343852149768144,0.33483090436206675,0.3349203509350837,0.33557028976170855,0.3347010006346812,0.33373401914373146,0.33556582709488064
31,0.33429113259343235,0.33406234647445077,0.33420016541403885,0.33459471620222225,0.33471773032482616,0.33540537341362187,0.33457019732885956,0.3336270112043138,0.33537110818318716
32,0.3343693065528531,0.3340941963542809,0.33418342749024504,0.3346368351051447,0.3345284782529289,0.33519079298175286,0.3343629661709228,0.3336877441151135,0.3354174059186559
33,0.3345552663406156,0.33394134835994554,0.33425640376631094,0.33490481775404723,0.33437232020953866,0.3354302323084537,0.33452717356236406,0.33379955242712805,0.3353842333328048
34,0.3342525550464893,0.3340835050929341,0.3343591828996066,0.33505551705535086,0.33445169259019875,0.3352676039858646,0.3343897689760813,0.3338353587838786,0.335449023536438
35,0.33472665498519866,0.3345059916130494,0.33429493433143853,0.3355625177327816,0.334850997302616,0.33553282691216835,0.3347810970631717,0.334051496703694,0.3354102735137234
