,0
0,0.0
1,0.0
2,1.46484375e-11
3,1.46484375e-11
4,0.0
5,0.0
6,1.46484375e-11
7,1.46484375e-11
8,1.46484375e-11
9,0.0
10,0.0
11,1.46484375e-11
12,1.46484375e-11
13,1.46484375e-11
14,2.9296875e-11
15,1.46484375e-11
16,1.46484375e-11
17,1.46484375e-11
18,1.46484375e-11
19,1.46484375e-11
20,1.46484375e-11
21,1.46484375e-11
22,1.46484375e-11
23,0.0
24,0.0
25,1.46484375e-11
26,1.46484375e-11
27,1.46484375e-11
28,0.0
29,1.46484375e-11
30,1.46484375e-11
31,1.46484375e-11
32,1.46484375e-11
33,4.39453125e-11
34,1.46484375e-11
35,1.46484375e-11
36,1.46484375e-11
37,2.9296875e-11
38,5.859375e-11
39,1.46484375e-11
40,5.859375e-11
41,4.39453125e-11
42,4.39453125e-11
43,7.32421875e-11
44,1.46484375e-11
45,1.46484375e-11
46,2.9296875e-11
47,1.46484375e-11
48,2.9296875e-11
49,1.46484375e-11
50,1.46484375e-10
51,5.859375e-11
52,4.39453125e-11
53,5.859375e-11
54,5.859375e-11
55,5.859375e-11
56,1.46484375e-11
57,2.9296875e-11
58,2.9296875e-11
59,0.0
60,1.46484375e-11
61,1.46484375e-11
62,1.46484375e-11
63,1.46484375e-11
64,7.32421875e-11
65,2.9296875e-11
66,4.39453125e-11
67,4.39453125e-11
68,2.9296875e-11
69,0.0
70,1.46484375e-11
71,4.39453125e-11
72,2.9296875e-11
73,1.46484375e-11
74,7.32421875e-11
75,5.859375e-11
76,4.39453125e-11
77,4.39453125e-11
78,4.39453125e-11
79,1.318359375e-10
80,4.39453125e-11
81,4.39453125e-11
82,3.22265625e-10
83,2.783203125e-10
84,1.7578125e-10
85,8.7890625e-11
86,1.7578125e-10
87,2.34375e-10
88,0.0
89,2.783203125e-10
90,5.859375e-11
91,2.783203125e-10
92,3.076171875e-10
93,2.05078125e-10
94,2.63671875e-10
95,1.171875e-10
96,1.611328125e-10
97,2.490234375e-10
98,5.859375e-11
99,5.859375e-11
100,2.490234375e-10
101,1.9042968749999999e-10
102,3.076171875e-10
103,2.05078125e-10
104,2.197265625e-10
105,1.7578125e-10
106,2.34375e-10
107,3.22265625e-10
108,4.248046875e-10
109,2.783203125e-10
110,2.05078125e-10
111,1.9042968749999999e-10
112,1.611328125e-10
113,3.369140625e-10
114,2.9296875e-10
115,3.955078125e-10
116,3.22265625e-10
117,1.318359375e-10
118,4.39453125e-11
119,3.369140625e-10
120,2.9296875e-10
121,3.8085937499999997e-10
122,3.22265625e-10
123,3.076171875e-10
124,2.63671875e-10
125,4.248046875e-10
126,4.1015625e-10
127,4.1015625e-10
128,3.662109375e-10
129,3.22265625e-10
130,3.515625e-10
131,2.490234375e-10
132,3.076171875e-10
133,1.9042968749999999e-10
134,4.39453125e-10
135,5.859375e-11
136,3.369140625e-10
137,1.46484375e-11
138,1.46484375e-11
139,4.248046875e-10
140,1.46484375e-11
141,1.46484375e-11
142,1.46484375e-11
143,1.46484375e-11
144,4.1015625e-10
145,3.369140625e-10
146,1.46484375e-11
147,0.0
148,1.46484375e-11
149,3.369140625e-10
150,3.662109375e-10
151,4.1015625e-10
152,4.39453125e-11
153,4.248046875e-10
154,4.248046875e-10
155,4.6875e-10
156,1.46484375e-11
157,1.46484375e-11
158,7.03125e-10
159,7.470703125e-10
160,9.08203125e-10
161,7.470703125e-10
162,1.0546875e-09
163,8.349609375e-10
164,8.349609375e-10
165,6.298828125e-10
166,9.375e-10
167,5.712890625e-10
168,1.9042968749999999e-10
169,5.712890625e-10
170,1.025390625e-09
171,9.08203125e-10
172,9.08203125e-10
173,8.642578125e-10
174,4.98046875e-10
175,6.15234375e-10
176,4.541015625e-10
177,3.076171875e-10
178,1.0107421875e-09
