,train_x,train_y
0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.8, 7.5, 0.0]",0.20796966989199944
1,"[0.0034014598205857004, -0.002034678686074009, 0.0009028132837235011, -0.0004933469365552426, -0.0038276039476518426, -0.00037728717611352445, 12.856252007787536, 0.0, 0.0]",0.0
2,"[-0.0020208880262966382, 0.011246538983287795, -0.007173508221099569, -0.0027953378974445277, 0.002167447185440685, 0.008178371387963842, 3.545172365723327, 9.260867853344187, 7.124066599275089]",0.0
3,"[-0.00037469364700421637, 0.00134925291921667, -0.004186337375945112, -0.00045920148948306683, 0.00033731189978420035, 0.0015293569972109088, 0.0, 8.222132269553327, 0.0]",0.0
4,"[0.0032958141076806923, -0.0013041351422551568, -0.0056469164503740584, -0.0059569731420433016, -0.002633360255756486, 0.008767174602132577, 15.732084871331027, 16.906012551749125, 5.083316755985823]",0.0
5,"[-0.007723602917005374, -0.006916796360890654, 0.0033491780759156175, 0.0001494542767625763, -0.006369745105169995, -0.002352635887397202, 4.374678872141964, 5.148440349559712, 0.0]",0.0
6,"[0.006695120722585942, 0.00016341347499542036, 0.001807971384317292, 0.003666559331686073, 0.004190974893150861, -0.003104402630847097, 12.37986679068296, 12.697308860306585, 2.421910501986146]",6.372947476676616e-63
7,"[0.0017692291842452326, 0.007835951734749328, -0.0003500593230476355, 0.004116051709782527, 0.0035725960025987332, -0.003516297920109073, 0.7792237242202456, 8.463609302887678, 2.655107456467891]",0.0
8,"[-0.0034307430196576687, -0.003746924882744539, 0.002767898015422996, 0.0008153785685383256, -0.002861391057496041, 0.0014976839840878267, 9.305536040669635, 12.53169539415564, 0.0]",0.27063247149007386
9,"[-0.00240798039913942, 0.004135212490694814, -0.0008038521377975584, 0.005207003291987046, -0.0015194581808943928, -0.0020316388589848703, 1.9545257463003134, 3.8699367366189636, 0.0]",0.0
10,"[0.00045359511498181405, -0.00379254358462181, -0.003315343607991796, -0.0008623120636290799, -0.0023570670440664575, 0.004431581545415629, 3.604163244776619, 8.353981178867397, 0.2980261601858125]",1.975176107217832e-44
11,"[-0.001849498781911014, 0.0006110743445705903, 0.0020349687082176944, -1.419470310736301e-05, 0.00478332614987284, -0.0019186792346348796, 0.9758570412703005, 12.735491597434446, 0.0]",0.0
12,"[0.005791188447847579, -0.0016615150455371805, -0.002628218643450092, 0.004134626418462461, -0.005300209834429007, -0.002113729956261434, 8.338778868878553, 9.684180253554164, 7.9254389000913275]",8.291486513631081e-11
13,"[-0.0008477487397051421, -0.00035149878088615815, 0.008199856590013552, -0.00410366330536738, -0.006544641731202874, 0.0032222711189860407, 0.0, 2.9075826804232046, 7.796302911787514]",3.3783996039923793e-82
14,"[0.0057762770609470155, 0.0055374473200482666, -0.005610272705962396, 0.0005237426901115702, 0.0025693493943075613, -0.00035548417015418457, 8.056664607125379, 9.461296552669534, 0.0]",6.1955080287918334e-49
15,"[-0.00819480468380664, -0.002342076860949568, -0.002820423069945222, 0.006332608593824801, -0.004274788349865176, 0.0010147911736914988, 5.67426591098204, 13.156705303058327, 0.0]",0.0
