,0
0,1.46484375e-11
1,1.46484375e-11
2,1.46484375e-11
3,0.0
4,0.0
5,0.0
6,0.0
7,1.46484375e-11
8,1.46484375e-11
9,1.46484375e-11
10,1.46484375e-11
11,0.0
12,0.0
13,0.0
14,0.0
15,1.46484375e-11
16,1.46484375e-11
17,1.46484375e-11
18,1.46484375e-11
19,0.0
20,1.46484375e-11
21,1.46484375e-11
22,1.46484375e-11
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,1.46484375e-11
30,1.46484375e-11
31,1.46484375e-11
32,0.0
33,0.0
34,1.46484375e-11
35,1.46484375e-11
36,1.46484375e-11
37,1.46484375e-11
38,0.0
39,0.0
40,0.0
41,0.0
42,1.46484375e-11
43,1.46484375e-11
44,1.46484375e-11
45,0.0
46,1.46484375e-11
47,1.46484375e-11
48,1.46484375e-11
49,1.46484375e-11
50,1.46484375e-11
51,1.46484375e-11
52,1.46484375e-11
53,0.0
54,0.0
55,0.0
56,0.0
57,1.46484375e-11
58,1.46484375e-11
59,0.0
60,0.0
61,0.0
62,1.46484375e-11
63,1.46484375e-11
64,1.46484375e-11
65,0.0
66,1.46484375e-11
67,1.46484375e-11
68,1.46484375e-11
69,0.0
70,1.46484375e-11
71,0.0
72,0.0
73,1.46484375e-11
74,1.46484375e-11
75,1.46484375e-11
76,0.0
77,1.46484375e-11
78,1.46484375e-11
79,1.46484375e-11
80,1.46484375e-11
81,1.46484375e-11
82,1.46484375e-11
83,1.46484375e-11
84,1.46484375e-11
85,1.46484375e-11
86,0.0
87,0.0
88,1.46484375e-11
89,1.46484375e-11
90,0.0
91,0.0
92,1.46484375e-11
93,1.46484375e-11
94,1.46484375e-11
95,1.46484375e-11
96,1.46484375e-11
97,0.0
98,0.0
99,0.0
100,1.46484375e-11
101,1.46484375e-11
102,1.46484375e-11
103,0.0
104,0.0
105,1.46484375e-11
106,1.46484375e-11
107,1.46484375e-11
108,1.46484375e-11
109,1.46484375e-11
110,1.46484375e-11
111,1.46484375e-11
112,0.0
113,1.46484375e-11
114,0.0
115,0.0
116,0.0
117,0.0
118,1.46484375e-11
119,1.46484375e-11
120,1.46484375e-11
121,1.46484375e-11
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,1.46484375e-11
129,1.46484375e-11
130,1.46484375e-11
131,0.0
132,0.0
133,0.0
134,1.46484375e-11
135,1.46484375e-11
136,1.46484375e-11
137,1.46484375e-11
138,1.46484375e-11
139,0.0
140,0.0
141,1.46484375e-11
142,1.46484375e-11
143,1.46484375e-11
144,1.46484375e-11
145,1.46484375e-11
146,0.0
147,1.46484375e-11
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,1.46484375e-11
154,1.46484375e-11
155,1.46484375e-11
156,1.46484375e-11
157,1.46484375e-11
158,1.46484375e-11
159,1.46484375e-11
160,0.0
161,1.46484375e-11
162,1.46484375e-11
163,1.46484375e-11
164,1.46484375e-11
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,1.46484375e-11
171,1.46484375e-11
172,0.0
173,0.0
174,1.46484375e-11
175,1.46484375e-11
176,0.0
177,1.46484375e-11
178,2.9296875e-11
