,HEBT:XCB8:CUR,HEBT:YCB8:CUR,HEBT:XCB10:CUR,HEBT:YCB10:CUR,HEBT:XCB12:CUR,HEBT:YCB12:CUR
0,0.03916768536016959,0.4534988550968606,0.24803382123342727,0.43194496390239,0.0920740298756288,0.5878084531214471
1,0.664225746293093,0.48665811317402796,0.1778784942633591,0.07463710986804493,0.1025178001824633,0.17058691517953653
2,0.04276183729444485,0.5649373804758941,0.31390056358188834,0.5303815903057263,0.10537126761838421,0.6832244872739088
3,0.04266305127768648,0.5632953390838075,0.3089820588931539,0.5361152883542535,0.10178024728867906,0.6860765209741664
4,0.04300651599796994,0.5504028280296632,0.312133389427351,0.5356976082821284,0.10951119281721572,0.6922473851430018
5,0.04302540224215162,0.5589934789553688,0.307379161623914,0.5796706906253448,0.10811548304015813,0.7157222832860369
6,0.04048967327550016,0.10093125036640797,0.3763104070916705,0.5936015561520338,0.1140908236679523,0.529554117646648
7,0.04003165689383965,0.10116313219845023,0.382746937125613,0.5870165251398864,0.11310074371423434,0.523906096698393
8,0.04470441224154796,0.1224629947802958,0.4776318004979032,0.22047596790664195,0.12917551799767013,0.5468750611284431
9,0.04805766218331316,0.11441174652915534,0.5220620919190715,0.4119817467327274,0.14112934578265474,0.5096212019451545
10,0.04924895783226863,0.1080045730451279,0.528784564567566,0.3915572176502082,0.14400983063665895,0.4976343445189959
11,0.05021221073660138,0.10474382101211471,0.5352481412117278,0.37829586296686124,0.1464487786629342,0.4902670464471454
12,0.08708246478982941,0.052608782151725035,0.5478259802511238,0.10094581199309946,0.13946561602214244,0.2439802912402205
13,0.05095001941960385,0.10229832119118346,0.5399710492697738,0.36437993883923375,0.1494882921835174,0.48416852866573923
14,0.05093950890909446,0.10137665042584035,0.5448423535061309,0.36018390352394625,0.14907560133727124,0.4815543376816692
15,0.05101195707125816,0.1003094254475221,0.5438413783554138,0.35167574641599675,0.14835468506605365,0.482210537733778
16,0.06929763643542294,0.05389941415785978,0.4242699309179886,0.09097008752175656,0.11204402163929288,0.3239150771948697
17,0.5421457172777219,0.06667428355707757,0.44903223129722825,0.07723903117227064,0.10287289803299816,0.2002356731339671
18,0.05536168924557964,0.09556702458045105,0.5796291869638686,0.32438615984950037,0.15512710102445812,0.484991726313479
19,0.05633149343155576,0.09393193230059205,0.5472082785591846,0.3258735220412917,0.1602490850169653,0.49149416252500777
20,0.056318749804290025,0.09338206864138167,0.5454418035604807,0.32312654114788686,0.16089019476186894,0.4908127580769216
21,0.056240428841294994,0.09291703691728281,0.545193215249751,0.31931200155702955,0.16027003616050875,0.48932531138775326
22,0.056355531846309245,0.09333656849678469,0.556161047118899,0.32495826406740125,0.1597752139854886,0.4699788272987153
23,0.05602241436413678,0.09406401853900283,0.5617907447511468,0.3243951282527525,0.15952942336823359,0.4715920507086753
24,0.05637299355386562,0.09287446134812646,0.5620179256056606,0.31906074114756205,0.15985328990318443,0.4620068858234925
25,0.05698521531697934,0.09171299671030703,0.5588827412759172,0.31132651606212997,0.16056028021461097,0.45200290723542225
26,0.05735462845764435,0.09059197314324421,0.5570924206006727,0.30344939053837994,0.160738797914019,0.442421692026733
27,0.057623342933010885,0.0895707386824217,0.5553186663785263,0.29540669004065834,0.1603825982742507,0.43503482106996305
28,0.05727887700385438,0.09003457854938675,0.5586569555349006,0.3011038408155117,0.15913218769718318,0.4413034332520559
29,0.05716518462449969,0.08918190948063678,0.5560414341519226,0.29688112277159745,0.1579606295122365,0.4377200466169121
30,0.057332222999602285,0.08890335033436082,0.5579110360568296,0.29555539061084035,0.15804816517817089,0.43368150905218183
31,0.05740348591730967,0.0882721975734521,0.5565831527190357,0.2907665693524234,0.1573217428230304,0.4305331601489925
32,0.057526859508791994,0.08767958481739431,0.556508351175675,0.28670460533210573,0.15676568381406608,0.4271732405915948
33,0.05741394682151955,0.08618102767126577,0.5526142883454954,0.2793937838464685,0.15482625381899914,0.4203616364142232
34,0.05702867017704066,0.08480612275281238,0.5523035474605597,0.2755082063313308,0.15221955390261926,0.41348715427670557
35,0.056765325527375454,0.08352863219445536,0.5498569345430735,0.2717581049541372,0.1499151412151763,0.4065772221405699
36,0.056684548250800444,0.0823174258993476,0.5565537026207221,0.26722598002920395,0.14810418134913203,0.39951810230122764
37,0.05703743948531086,0.07973425895383829,0.550428830952564,0.2532110511038198,0.1446866447434516,0.384218066324406
38,0.07067095325813079,0.060277493939752076,0.4911383486888098,0.0873099915829601,0.11660107492088027,0.196174311439946
39,0.0708646751886052,0.057455220727398414,0.4925374137560322,0.09354945931219256,0.11964410448547849,0.19803076974333544
40,0.06648091468763018,0.049139925619863335,0.41266770237437767,0.10325516173022169,0.11877046400041756,0.2002546864545517
41,0.06619514823936726,0.04979663195556544,0.42381138195131496,0.10412411138829793,0.11742883499148939,0.20266628646389925
42,0.06591895079504745,0.05002466572710414,0.4206239347127531,0.10594927982894933,0.11896892890379596,0.2050141406229277
43,0.06663997541088851,0.04858902736760064,0.4353914875676036,0.10732634714561436,0.11869166165664008,0.20434031501600153
44,0.06752103179170212,0.04941535343078324,0.4260241229648564,0.1070475363023278,0.11885394042543936,0.2032124891871497
45,0.06714904623390548,0.049210496105348514,0.4415648539565358,0.11104293320991764,0.11679989637869867,0.2048376833746627
46,0.06714064324627476,0.05008407441009296,0.43308804719782173,0.10928307158583786,0.1159838338372846,0.20558653533622692
47,0.06704234536972813,0.05094328000245376,0.4591039855822008,0.10973570934873604,0.12062853758456016,0.21084430383565075
48,0.06600861665318396,0.04871032142449351,0.4403504106974816,0.11541856780213704,0.11944948830738088,0.21896545030893907
49,0.06604743611142687,0.04876239449269082,0.4409252199609094,0.115831911589212,0.1203798080829893,0.21902860094502968
50,0.06592947072914432,0.04920780860297571,0.4406221535516832,0.11538669219103276,0.1208930794955585,0.21828699112442373
51,0.06672700679136545,0.04940762492884512,0.44724138449278,0.11426754531506796,0.12303029239346486,0.2183002858079366
52,0.06701321630577578,0.04917985993769397,0.447615173331162,0.11601547635225666,0.12308542820876484,0.21725745865728296
53,0.06698915096716518,0.04923569315742017,0.4486438054417671,0.11623150348358555,0.12340952189703851,0.2175506066532898
