,MEBT:YCB7A,MEBT:YCB7B,MEBT:XCB9,MEBT:YCB9,MEBT:YCB11,MEBT:XCB12,DTL:XCB2,DTL:YCB2,DTL:XCB5,DTL:YCB5,DTL:XCB8,DTL:YCB8,DTL:XCB11,DTL:YCB11,HEBT:XCB0,HEBT:YCB0,HEBT:XCB2,HEBT:YCB2
0,0.3426438340205188,0.34779529723851144,0.33437848580981205,0.3123207014984259,0.34792576527034963,0.33691254538087845,0.3257898764900505,0.33639155981596963,0.34758321225548444,0.3302570857623713,0.34857418144328284,0.34281577540342,0.3443539599726428,0.350655422054176,0.3496131685721865,0.33087877442282526,0.3455014336271081,0.3174708566289299
1,0.3357207618199405,0.33616022421356934,0.33569399858425425,0.3348731369990749,0.3362411149152064,0.335778169306515,0.3353486544177286,0.3357833963355567,0.33612239769464647,0.33555019764583566,0.33636476095996315,0.336023047367027,0.33592303962454767,0.33686737102126657,0.33615397779609163,0.33556527729323254,0.3359893549672359,0.33500432163345406
2,0.22092513965863714,0.24196262656376483,0.1950351227847619,0.1567151945827336,0.2427668482538654,0.20468904928039292,0.1788051919735133,0.20113866012316867,0.24554600408955937,0.18678485932434744,0.24561689884310633,0.21942906735908901,0.22753901214068864,0.3104805906495818,0.26832470777686174,0.18936420726555142,0.23214625882018056,0.1652647629125999
3,0.33554319564813817,0.3357714530250196,0.3358388916548873,0.3356332680211969,0.3358576471044291,0.3357694097165926,0.33585073725545633,0.33583239642977764,0.3357478977816609,0.33586856011551375,0.3359603442723662,0.3357996191700698,0.3356605297572516,0.3355786645007278,0.33566130901001323,0.33584698690431,0.33569152824998927,0.33572172225357716
4,0.33415760525337057,0.33517524873891613,0.3352356194436782,0.3384154319597272,0.3353424534822777,0.33484223645137334,0.3362596267049215,0.33503208022757897,0.33529945562627267,0.33566132644731883,0.335688580841066,0.33467062845340245,0.33445767235132645,0.34295808707254233,0.33689099736116074,0.3355459741646748,0.3346309867063398,0.33751367744833627
5,0.24929641869751762,0.27164935833362375,0.22406270630571348,0.18475387051053035,0.27194621696479754,0.23479808542460678,0.2080571223497255,0.23007413479275424,0.2744121054063635,0.216251773458643,0.27493305270456464,0.2488912604985365,0.25745328853749094,0.3397612085630116,0.2985596865189035,0.2184875631211353,0.261488193800963,0.1924070182889271
6,0.258276288202906,0.2805027858917192,0.23546485053239338,0.19397320732874748,0.28139168204983556,0.24425712157284335,0.2175091650533428,0.2393114728945146,0.2834890042616454,0.22604139691496514,0.2836392990563015,0.2582348883342637,0.2668603279145865,0.34833693160186113,0.3078131428050883,0.22758465633584207,0.2712109141264065,0.20275278870835137
7,0.3393958755981972,0.33830082446844406,0.33791821698306035,0.3230224153009275,0.3380122751735547,0.3388568743735723,0.3329367610345328,0.33843542327967674,0.33765490629002315,0.335881289143774,0.33793947137930225,0.3397751720423172,0.3393651139643935,0.32146222813837344,0.3326041642932483,0.33618612569315215,0.3390704830781481,0.3271642903351195
8,0.3000863898571314,0.3323518135300759,0.26430178172473673,0.20542368576548994,0.33713346296364294,0.27834649438556364,0.23569356548521844,0.26970015669579767,0.3388082714472112,0.2501367893915722,0.3388362105752755,0.30061462041048326,0.3101040850586372,0.4449755213454497,0.3788354227151663,0.25307563003058414,0.3177754167667576,0.216539617736199
9,0.33829288173467886,0.337706302766281,0.33727754510040214,0.32794277066603356,0.337614828340127,0.33797066905742323,0.33386485054027126,0.3376826327902874,0.33720969980223325,0.33603416966494076,0.33752723592119627,0.33857854596857384,0.3383496923437523,0.3270825093714478,0.33423877898724436,0.33631479914601586,0.3382238733135324,0.33057656247563305
