,0,1
0,-4.2724609375000004e-13,4.844515340084089e-13
1,1.1779785156250001e-11,4.844515340084092e-13
2,-1.28173828125e-12,2.363881436894175e-13
3,7.6416015625e-11,1.810595333763588e-12
4,1.68060302734375e-10,1.58427091704314e-12
5,5.950927734375e-12,8.495734196212803e-13
6,6.121826171875e-11,3.811644286131869e-13
7,1.79931640625e-10,4.2286396669161865e-13
8,2.880859375e-11,0.0
9,1.614990234375e-10,9.052976668817909e-13
10,4.2266845703125e-11,1.1316220836022415e-12
11,6.201171875e-11,0.0
12,3.9703369140625004e-11,7.266773010126135e-13
13,7.781982421875e-11,1.654717005825922e-12
14,1.1364746093750001e-10,2.1143198334580932e-13
15,7.8155517578125e-11,6.789732501613432e-13
16,1.40777587890625e-10,4.5239157349772865e-12
17,9.1827392578125e-11,1.4997146454230523e-12
18,1.5179443359375e-10,1.3579465003226864e-12
19,1.58966064453125e-10,1.1316220836022448e-12
20,1.4831542968750003e-10,9.689030680168138e-13
21,1.4135742187500002e-10,2.441406250000054e-13
22,4.8767089843750006e-11,7.091644310682526e-13
23,2.3254394531250002e-11,4.52648833440897e-13
24,4.0283203125000005e-12,4.727762873788348e-13
25,3.5156250000000005e-11,8.279211405182221e-13
26,9.552001953125e-12,2.4222576700420427e-13
27,1.824951171875e-11,4.5264883344089845e-13
28,1.0009765624999999e-11,2.4414062499999976e-13
29,1.1968994140625002e-10,1.1819407184470888e-12
30,1.9140625e-10,1.9531249999999916e-12
31,2.1932983398437502e-10,1.58427091704314e-12
32,2.490234375e-10,9.765624999999958e-13
33,2.69775390625e-10,9.45552574757666e-13
34,3.10760498046875e-10,6.21952434971148e-12
35,3.1817626953125005e-10,2.230081287407844e-12
36,3.66607666015625e-10,1.905822143065859e-13
37,3.345947265625e-10,1.9028878501122782e-12
38,3.9282226562500004e-10,1.2207031250000142e-12
39,3.69293212890625e-10,1.7152399287593134e-12
40,3.4515380859374995e-10,4.844515340084196e-13
41,3.6297607421875e-10,4.5264883344088345e-13
42,4.407958984375e-10,1.0571599167290633e-12
43,4.919738769531251e-10,1.464525824060287e-12
44,3.1146240234375e-10,8.25668289701456e-13
45,4.3988037109375004e-10,4.647898282103499e-12
46,3.9202880859375e-10,3.279468416018001e-12
47,4.680175781250001e-10,4.727762873788355e-12
48,4.94903564453125e-10,4.117838039071477e-12
49,5.714111328125e-10,3.309434011651844e-12
50,6.00341796875e-10,1.2207031249999883e-12
51,2.567138671875e-10,2.1143198334580372e-13
52,6.2744140625e-10,2.4414062500000283e-12
53,6.3604736328125e-10,3.71412842739779e-12
54,7.2119140625e-10,1.9378061360336446e-12
55,6.972656250000001e-10,1.550244908826912e-11
56,6.68426513671875e-10,7.921354585215724e-12
57,6.641845703124999e-10,3.811644286131861e-12
58,7.510986328125e-10,3.2296768933892935e-13
59,7.182312011718751e-10,1.6955803690294046e-12
60,7.0703125e-10,1.6914558667664746e-12
61,7.365417480468751e-10,1.1316220836022807e-12
62,6.78955078125e-10,2.9600477668413415e-12
63,7.47406005859375e-10,1.5389303886525952e-11
64,7.3638916015625e-10,4.979137167849863e-12
65,7.366333007812499e-10,2.2698186012923555e-12
66,7.380981445312501e-10,4.526488334408835e-13
67,7.08099365234375e-10,1.2111288350210106e-12
68,7.523193359375e-10,3.99115789166792e-12
69,7.447509765625e-10,7.822983383794983e-12
