,IOS:XCB1:VOL,IOS:YCB1:VOL,IOS:YCB1A:VOL,IOS:YCB3:VOL,IOS:YCB4:VOL,IOS:YCB6:VOL
0,0.34058000827962653,0.3393968672996487,0.3397466537437489,0.3403847648150734,0.3406988040564002,0.34327618613561883
1,0.3379277157059121,0.3380054623433582,0.3390260624055164,0.33728791189213725,0.3386750170311825,0.33985836455020124
2,0.3362006547598308,0.33667800122018776,0.33707941969329125,0.3348728016838258,0.3371140679068567,0.3374543282628281
3,0.3345898927076476,0.3357928626512008,0.33604930176277614,0.3333034000917641,0.3361108832109694,0.3357127432106372
4,0.33322992331484913,0.3349532526280796,0.3355247694537884,0.3318199455794375,0.335092521159142,0.3342070970900819
5,0.33219200520653774,0.33435347933760956,0.3347038078389337,0.33068700978433435,0.3342158173484152,0.33295401968729726
6,0.3316339878534424,0.33390866723518586,0.3336687758520561,0.3299867368668039,0.3334497582373393,0.33238618402377385
7,0.3316667505323006,0.33234108954398106,0.33408717578453684,0.32993879927704167,0.33353513467423884,0.3324858002565174
8,0.33149803379800985,0.33232794407057026,0.3336771477156737,0.32956163999645904,0.33335041385001224,0.3312524727911962
9,0.33037912754959425,0.3321202489622448,0.3333261163444503,0.32910726952116737,0.33304390776907505,0.3308951651418067
10,0.33115231951916146,0.333622383410614,0.3342855889203443,0.32895922770642994,0.33371723346369414,0.3320897028781013
11,0.3306399382056012,0.3325823155346237,0.33399771032428927,0.32847735728336375,0.3331966776955322,0.33165025371550466
12,0.3303830769090278,0.33210943453242703,0.3331660107370264,0.3283858264856684,0.33281638784603984,0.33145043390426066
13,0.3311189322835404,0.33353335254258115,0.33355212413210217,0.32971422197045863,0.3335945332450604,0.3321605868124691
14,0.3308011241219452,0.33331536908552245,0.33327616413341754,0.3297117196210089,0.33317532757902846,0.33180482513044407
15,0.33075941050219265,0.3322986471239039,0.3328427909876455,0.3299296407747483,0.33315620579995525,0.3317817857237445
16,0.3323880942363865,0.333711577487716,0.33404861868629937,0.33169799289939444,0.3343185009536984,0.3333268947966027
17,0.3318616110126574,0.33303547099158215,0.33350728306304644,0.3311906664311878,0.33367867272612084,0.3329646100484627
18,0.33149139679875184,0.33273967658923015,0.33340848914808796,0.330913193287536,0.33323274727958563,0.3319794114182469
19,0.33271742036677665,0.33382962426610885,0.3339567083464452,0.33233148922533934,0.33430617691877473,0.33305471596306385
20,0.33253004419348753,0.3335025724800561,0.3337696138306121,0.3317854813526686,0.33404391385856574,0.33247997793173295
21,0.3321811186903913,0.33323032860795987,0.33335499772457416,0.3315026395373514,0.333500241904788,0.3323605855337649
22,0.3329282115438577,0.33382124604710883,0.3331207874089207,0.33209180687407425,0.33421303152122794,0.3330663741910623
