,0,1
0,1.1801147460937499e-06,1.7359082762458415e-06
1,9.006256103515625e-09,1.18979192983793e-09
2,7.1180419921875006e-09,6.977255450411635e-12
3,3.100799560546875e-09,7.993450311138835e-12
4,3.2589111328125e-09,1.4041455735151397e-10
5,2.538848876953125e-09,4.2137727583187446e-10
6,8.772674560546877e-09,1.6752870179339984e-09
7,5.0142517089843745e-09,6.721835176597303e-11
8,5.808837890625e-09,8.298339843749998e-10
9,6.36474609375e-09,2.2327217441317589e-10
10,5.71417236328125e-09,1.7390730479658299e-10
11,7.632659912109375e-09,7.468705751774312e-12
12,2.975921630859375e-09,1.2696799778017158e-10
13,8.443359375e-09,3.1203234967003055e-10
14,2.135009765625e-09,1.6831149506862079e-09
15,4.223693847656251e-09,1.7612733626846686e-09
16,1.7503051757812502e-09,2.524422544099885e-09
17,6.70166015625e-10,3.29345703125e-10
18,1.071533203125e-09,4.884078815288215e-10
19,2.268341064453125e-09,2.6412789080750553e-09
20,2.537841796875e-09,3.6447284068661057e-09
21,9.169921875e-10,8.251953125e-11
22,1.11846923828125e-08,2.2920848882950805e-08
23,1.53277587890625e-09,1.9866757299720986e-09
24,1.73126220703125e-09,2.10181328276946e-09
25,4.423095703125001e-09,1.3954510900823268e-11
26,8.684051513671876e-09,2.9650761834545984e-09
27,2.3122558593750003e-09,9.768157630576431e-11
28,5.9236450195312505e-09,1.1701213112626156e-10
29,1.5831298828125e-09,2.5466982394002845e-09
30,5.429687500000001e-10,4.5654296875e-10
31,4.5942993164062506e-09,1.2477896922367925e-09
32,4.2755126953125e-11,1.1625515072702095e-11
33,4.347900390625e-09,4.966463000513526e-09
34,7.168395996093751e-09,2.730283059612773e-10
35,3.670806884765625e-09,1.9460766545279525e-09
36,2.3162841796875e-09,9.592140373366497e-11
37,5.6748962402343755e-09,1.2740096371306923e-09
38,5.958892822265625e-09,5.228094026242364e-11
39,5.6033935546875e-09,1.88385897161117e-10
40,9.620635986328126e-09,1.0696911430902822e-09
41,5.241851806640626e-09,1.1469855143385384e-09
42,3.737274169921875e-09,9.709317477307259e-11
43,7.633666992187501e-09,1.3109258510267541e-09
44,4.874267578125001e-09,4.004150390625e-09
45,2.2763671875000002e-09,2.211578545797175e-09
