,MEBT:YCB7A:CUR,MEBT:YCB7B:CUR,MEBT:XCB9:CUR,MEBT:YCB9:CUR,MEBT:YCB11:CUR,MEBT:XCB12:CUR
0,0.47068263296322577,0.2132212973052434,0.46782135197742275,0.2857421666376288,0.49098001268631175,0.35154091761186923
1,0.5130668409376524,0.27323502708781033,0.5038928889954617,0.3724582548601974,0.500701495291829,0.3892926872148949
2,0.4947614761151112,0.24682806973556354,0.4923556426173472,0.3543477061566967,0.48687360937876245,0.35341454716275367
3,0.4996572476572826,0.24348044783507167,0.5261113026139496,0.35305992358439187,0.49200328125774684,0.36076676431146903
4,0.5243854132214045,0.23886054189167644,0.5830629799062865,0.33718165894264984,0.510234874750383,0.358656495812273
5,0.5211053275719452,0.241142064415431,0.5482275600001216,0.33953460810042985,0.4744972263789278,0.35762214785826163
6,0.531278079346254,0.23657901674681783,0.5363324670869154,0.3413586550363821,0.4729252097087572,0.3572976437250804
7,0.5491866865376173,0.22000373730109257,0.5566007819189868,0.3837374985142352,0.47626518687275954,0.3124558803505746
8,0.5508495031940748,0.22068262895704044,0.5547369501614577,0.40213686009428135,0.4830913758495,0.31949500144482
9,0.543575168948897,0.2247572843065673,0.5460140982865812,0.40080852734224237,0.5151168268451859,0.31403915242678593
10,0.5708322276693498,0.21229741984382208,0.5256425373725514,0.4074670941085452,0.5030664761911983,0.32347199159059137
11,0.5720424637361697,0.20520211181107417,0.6031692905242326,0.40832315787926665,0.5346434554817664,0.302169181859601
12,0.5677919081811984,0.2009414203827713,0.616099747040693,0.41617739110952884,0.5572110383501077,0.30305386338684254
13,0.5597265272755546,0.1976907406201811,0.6184600072079979,0.4145535346905534,0.5535658853165821,0.30366266864581404
14,0.5593023895686452,0.19667034267063582,0.6780994828193111,0.41201924426399134,0.547375824226743,0.30088700648538486
15,0.6227758459784558,0.2210186118238199,0.6195937722976659,0.40256937179801966,0.6050099803787176,0.3318272757512025
16,0.6244767861003694,0.2166382492554545,0.6254463925166455,0.40093852101486394,0.6060942378482725,0.332096654907481
17,0.6420662439745557,0.21293561428954733,0.5950248707111785,0.42810039727122073,0.6273860764951031,0.3426339182136773
18,0.6378702947831891,0.2129687230100333,0.6091660753967498,0.42745449123904805,0.6327011655771235,0.336943082040867
19,0.6369426000759999,0.21384394269348883,0.6096894639810563,0.428793764044937,0.6335123211488265,0.3428546071204852
