,HEBT:XCB12:CUR,HEBT:YCB12:CUR,HEBT2:XCB2:CUR,HEBT2:YCB2:CUR
0,0.32500752427286717,0.34119801349818935,0.34541239849463745,0.329388112153825
1,0.3184196848733689,0.33653010422595764,0.3424062460103368,0.3307558868928795
2,0.31383055795031295,0.33379121720659405,0.3393613541708266,0.3292993845676267
3,0.31232089525596285,0.32950411691589065,0.33855556112583346,0.32744116652688293
4,0.3114757826975096,0.3284381223706223,0.33584742863821937,0.32679842315267427
5,0.3089813488535203,0.32614994823318655,0.3343672366537641,0.3240868685053745
6,0.276596252791302,0.31375436173521015,0.31884921324037646,0.30207698362977853
7,0.2588145432959646,0.3104828026470238,0.309921649488954,0.29036791937385903
8,0.23225825742826836,0.3070536142483378,0.2918001398475757,0.2661487956845998
9,0.20558235457425095,0.30682080989989124,0.26915099821890837,0.23000723550955157
10,0.15949888251525188,0.07698914260183762,0.3551020203015929,0.08086978181767411
11,0.16071590953121553,0.0782498527950697,0.3585986332236405,0.08118139803569052
12,0.106108044961303,0.13256129717545131,0.2238752811101887,0.12744604016869798
13,0.15137406372026868,0.07255042859616531,0.45242832069147704,0.08380680850301366
14,0.1494126738619037,0.09208711240053288,0.24446932943786787,0.08689076878673656
15,0.11436139593847633,0.04284034551781067,0.18552335074794296,0.2688635681859462
16,0.10758958972688511,0.04348956880751869,0.19110973409272752,0.2891866701366468
17,0.13757959674646844,0.1609046984470436,0.21508413200685422,0.19470587432085
18,0.0695460993870727,0.07413004030114599,0.16678954505062635,0.277343360241684
19,0.07049980071919723,0.07302229589871484,0.17088502854990695,0.21527774891162924
20,0.07135108544222951,0.07475813892725486,0.17575477723532648,0.24278038650560585
21,0.06959560855450794,0.07535927134912129,0.1804962341609845,0.26652928732570047
22,0.07288772813040503,0.07574262189553564,0.18505112642341792,0.26433770804198975
23,0.07288962473438765,0.07628651644664068,0.1873854455651172,0.26907822804289483
24,0.07333988710871564,0.07665529551982479,0.18944020517397758,0.30028814644688223
25,0.07206378598522503,0.07726814414352741,0.19018514394230718,0.32051733218016737
26,0.07540797551187763,0.07732533701395909,0.1900738966721699,0.29006652537816
27,0.07472845989496033,0.0746471378793352,0.1831550769856162,0.28675608454457396
28,0.07347663020886469,0.07883634480094455,0.19297828407884154,0.2894288081390424
29,0.06892790360130414,0.08491310845843587,0.20528379760632842,0.3003093381370712
30,0.06861893695052686,0.08540771156416518,0.20427818530443492,0.3007011490517871
31,0.06838844026967542,0.08288742544254157,0.20048470464369367,0.2978584953887325
32,0.09403642613857768,0.12468916506545058,0.19689649132500217,0.13831710310088766
33,0.06970065416778352,0.08504662609751759,0.20058290114728072,0.300766150214938
34,0.09025418014893911,0.12251244465554434,0.213065721369596,0.13046937237394998
35,0.09091907276605789,0.12427984033504083,0.21205542430015012,0.13252354527558072
36,0.0893713902399945,0.1224659809953414,0.22066170534285517,0.13489371069833547
37,0.07942479897058119,0.09615971451728249,0.20105979257257217,0.3045154482852829
38,0.08015841090307048,0.09656851217169951,0.20489623107986926,0.31776573008977954
39,0.08003831651248014,0.0969173507277272,0.2032930201293996,0.3160112313419723
40,0.08118961275015092,0.09764523646282951,0.20470771727699424,0.3170295745123009
41,0.08227953551812082,0.096527581163332,0.2007028811350406,0.31756628082408683
42,0.08333484576120204,0.09748884949646303,0.2042726230406593,0.32145605744353456
43,0.08290997854775903,0.09795355031005813,0.21496415365783522,0.3183660134992077
44,0.08575729479515073,0.10045525082916687,0.2103792086121382,0.32004543484907305
45,0.08479595267573795,0.09921395404181588,0.21020371044503977,0.3186969321060457
46,0.08642748932036842,0.09092525080506894,0.23429134939220086,0.30758900661416144
47,0.08748507751713866,0.09312193878831623,0.2502004258124525,0.3098109081108601
48,0.08913360209112417,0.09317360649997344,0.27033020498681903,0.31309156328512666
49,0.09134758767101164,0.09290797667857714,0.2761584097373142,0.3135163752675365
50,0.09137174259728731,0.09415634991110931,0.28053796077365034,0.3193531297488403
51,0.09041649595076111,0.09741335034514861,0.2813022431039981,0.3184758941247326
52,0.09319142430313304,0.09824606474882037,0.28515257314067044,0.31842950366072903
53,0.0953991511712025,0.09770838379742203,0.3054299908266605,0.3179852910075575
54,0.09718093781967474,0.0982720946872715,0.3074333750856449,0.31987344744883994
55,0.09827816561490837,0.09362182708950897,0.30910448898355564,0.31483833691486846
56,0.09922039053571764,0.09331129032923906,0.3163984342529877,0.31408214375554244
57,0.09976186016242003,0.09386151595115294,0.31918376478274496,0.31622251686716063
58,0.10024110601852328,0.09483937586599415,0.31837510261867863,0.31802871723829357
59,0.1016650831429523,0.09509807281429777,0.3197009594668966,0.32102606747536566
60,0.1012165762282009,0.09587156427152448,0.3208514396950719,0.32200626657556053
61,0.09958894944005509,0.09657196372259357,0.31310926401910255,0.32291531531060635
62,0.10546237143928543,0.09658805493341538,0.31618111623592704,0.3235486162046425
63,0.10385532832713365,0.09652763208181682,0.3179123359806034,0.31878242598049517
64,0.10268045281944334,0.09639317072039631,0.3096764192251409,0.321255345917633
65,0.08793439645390201,0.17317420522089413,0.3803111631990732,0.18232650539153467
66,0.09951845721422428,0.09304160534788547,0.30029785720793256,0.31086318282742287
67,0.10627350240628197,0.09038531214357222,0.3182368143551614,0.30832037217130137
68,0.10628160146427641,0.08993208560534159,0.3215513815293949,0.3062985673282165
69,0.10347402048442995,0.0907436293546605,0.3251359911544379,0.3100350342615561
70,0.10085412636244434,0.0912842179401162,0.32235176031327145,0.31207346230271116
71,0.10026676914038976,0.09144270281093712,0.3261126434935981,0.31231958745250027
72,0.09746895883248477,0.09169910004939323,0.3291355173228645,0.316687225924365
73,0.10169672851291835,0.09181120450723543,0.3332877868544366,0.31479005724671055
74,0.1001293030978756,0.09025951134605169,0.3285611627095354,0.3098246572935907
75,0.09958751478708514,0.09103940210325188,0.3272305246299316,0.3115647757634653
76,0.10164585020196612,0.09159282247925153,0.3306846434897328,0.3119459565567476
77,0.1030880345112271,0.09141762007833373,0.3318955058087955,0.3119651822156856
78,0.10602747254087105,0.09207584869039111,0.328237940395523,0.3094818948648282
79,0.11255608935176269,0.09265958056152374,0.32992247481768916,0.3087115479631801
