,IOS:XCB1:VOL,IOS:YCB1:VOL,IOS:YCB1A:VOL,IOS:MCOL3A:MOTOR,IOS:YCB3:VOL,IOS:YCB4:VOL,IOS:MCOL3B:MOTOR,IOS:YCB6:VOL
39,0.26502790916700675,0.267326093819326,0.3189099484385868,0.4355328213502202,0.3932549344187342,0.26387989367560166,0.14452423085820748,0.35343811370342343
40,0.26650964168550284,0.26834367515580787,0.31771199305589737,0.4339289788418664,0.3940509249539337,0.2677160188586177,0.1472863740904688,0.34453550560147583
41,0.2573658912869006,0.27010719557418955,0.31909129064920166,0.43725943081094754,0.3969460108932294,0.26375838089788534,0.1437581595125792,0.34742395602584464
42,0.25903559491750056,0.26830530368470623,0.31830868105540555,0.4414013251021144,0.398510850575453,0.2573647336014549,0.1366441043681753,0.34764196769674877
43,0.26063805544527985,0.2689677155439523,0.3158640050201122,0.4447643851371116,0.39628499257318467,0.2553812510964378,0.13267755718523153,0.34663491650610934
44,0.262535315218274,0.2687090800961896,0.3078569808914263,0.46732088890082196,0.39950302277100264,0.2314765889515526,0.09874243107686058,0.35264668094493623
45,0.2569004493365634,0.2698728309175041,0.3130307756073772,0.44735224595700557,0.3965728239398703,0.25169987472606375,0.1267290496779903,0.35001092331821126
46,0.25870546887878304,0.26577140816065314,0.3074184130413704,0.46222209115700136,0.3983535252116796,0.23764260189955225,0.10254102315534387,0.3534084098435539
47,0.26072887109745224,0.25775678976035044,0.3181908235204227,0.44469386934050326,0.40070705591445843,0.2482475630257235,0.12765704087456617,0.349095251288764
48,0.2609403642418485,0.2596356207979095,0.3112286824375802,0.4613996708175093,0.4003859277575221,0.23058833390346264,0.09988856886004964,0.3517172026887122
49,0.26888347168998283,0.25913446752245767,0.31920636588722273,0.4201385353752967,0.39634795746167617,0.27105919249260724,0.16151849712081004,0.33130258546898184
50,0.2687284963316934,0.258298969615257,0.3195859366337191,0.42285476753182866,0.3979471022049238,0.2664310525974448,0.15707928148263162,0.33216560310763776
51,0.26850790085712084,0.2577628609775489,0.3195743901704919,0.42440301948282144,0.3991254818410923,0.26390543811886397,0.15373742659227002,0.3327523325654811
52,0.2688994866139132,0.25620290471850193,0.31977412400161925,0.4272818084176717,0.40091848911244343,0.25938639381771406,0.14806749913464756,0.3333671328580134
53,0.2674741200766395,0.25510231120565874,0.3192015793132648,0.43004842377008257,0.4024541309460673,0.2578461516524566,0.14379450640063704,0.33391846980193074
54,0.26828996980950276,0.25431456094993937,0.31832447225200733,0.4335797296257207,0.4032886125748107,0.2544367191151614,0.13645993530502531,0.3334908963933574
55,0.26793256125884535,0.25340418162939854,0.3170935850619736,0.43745713664938973,0.40480969231864466,0.25044576634973054,0.12874049705055932,0.3338797695750601
56,0.26957940463632973,0.2535760945988747,0.31254228788801014,0.443576129424175,0.4064940756666634,0.24463089203698102,0.11761057001280921,0.33083992296336173
57,0.2696515365966543,0.2531529047094214,0.30779065674441786,0.4507101732704967,0.40884945555322816,0.2382890870270845,0.10586077486005989,0.3313844848987258
58,0.2570000385247799,0.2514116712553645,0.3039197529189474,0.4582938379401166,0.40696976523116835,0.2430037247941948,0.10025965032226858,0.33530038211470137
59,0.25666774116385066,0.2509126493454513,0.30159770495917126,0.4621206723861943,0.408436123281568,0.23956571740145552,0.09628275654788147,0.3358573245911092
60,0.26112553117890497,0.23119335411354783,0.3196333906960765,0.4495017846581565,0.4043704006337038,0.250044842358648,0.12412437297022688,0.3368112734175545
61,0.26398538511032826,0.22883969586953912,0.308884642293335,0.46333135932148006,0.40903131429356343,0.23545807044504483,0.09931072216596896,0.3390026659665093
62,0.23968380091007654,0.23487658773116885,0.31671912646250366,0.458272505097271,0.41168328688512024,0.2507566696408315,0.1151273987551797,0.3366801948674443
63,0.24024279973506527,0.23426983961790554,0.3076741938564883,0.46461004259964295,0.41445082321664817,0.24667354146201143,0.10661925813695994,0.3374895042850987
64,0.23944377816800805,0.2333788886397421,0.3056352743535221,0.4690961947789922,0.41607757098444054,0.2421215140834491,0.10092095041479814,0.3380059526930342
65,0.24144017186285943,0.2312389159310006,0.3094609101586354,0.46864440433271326,0.41010621698334004,0.24635088202160138,0.10354640287739389,0.3338168830487107
66,0.24252383879939002,0.23306545034997106,0.29208530154562695,0.475528215447357,0.41416073297830935,0.24319287456709882,0.09484596239928994,0.3378517759075156
67,0.24462534782437326,0.23422529961902885,0.2939641953792482,0.4695429809617469,0.41630060602144453,0.2343206185074498,0.09531608757404642,0.338826270067056
68,0.2454953691403107,0.2332646848958592,0.2942731956762371,0.47505782591652623,0.4132752005711512,0.2269447381924241,0.09043592470508457,0.34052054761511663
69,0.24025602112490396,0.22947058183883035,0.301457332275316,0.4643425435712317,0.4143743581362469,0.2384642620484504,0.10077292549198222,0.3399416295097135
70,0.24826275314518215,0.23634100226934196,0.30917305748031493,0.44764475016460237,0.397190864268833,0.2499186235599823,0.13078882187056728,0.3417067609454536
71,0.24590639100108552,0.2337804871300391,0.3046949024515251,0.461828583813027,0.40136191331985666,0.23082055895143175,0.1029041576886844,0.34131928460930844
72,0.2447468550350137,0.23284869612803866,0.3030089688224996,0.4668090848129931,0.4029365902136234,0.22436063506740617,0.09706174925581278,0.3413900698967042
73,0.24387628509284798,0.232334058269971,0.3009818332477407,0.4714423722335731,0.4044044163731464,0.21916964297051764,0.09287988481673766,0.3421467851776089
74,0.24387556820394438,0.23253927020900325,0.30014727852220635,0.47080569746132994,0.40593601302327686,0.22066427466045785,0.09316117716943718,0.33761500311737597
75,0.24316427911217856,0.23205378501707055,0.2993201619935557,0.4737339831737486,0.4069967887845258,0.217026732043466,0.09088158237901912,0.3375372023002263
76,0.24587393508310307,0.23076785015441087,0.3040181233395061,0.47352084217412166,0.4101218271847188,0.19519260231371438,0.0908678383466549,0.338596800612088
77,0.2503927148480355,0.22109348595076866,0.3145903504986963,0.4407650178475991,0.4001945831882767,0.24554205526729378,0.15441988925516656,0.3469817383805187
78,0.25009724206226974,0.22011855120900947,0.31450733067771897,0.4427812872347207,0.4011193620050428,0.24281512778602007,0.1504251749517295,0.34696537767199015
79,0.24952195336231894,0.2190863084719354,0.31433372755101335,0.4449808448908217,0.4021798528376113,0.23963263673912635,0.14617431577864207,0.34704038176556656
