,0
0,9.765625e-12
1,9.765625e-12
2,2.4414062500000002e-11
3,9.765625e-12
4,9.765625e-12
5,9.765625e-12
6,4.8828125e-12
7,4.8828125e-12
8,4.8828125e-12
9,4.8828125e-12
10,4.8828125e-12
11,4.8828125e-12
12,0.0
13,0.0
14,4.8828125e-12
15,9.765625e-12
16,4.8828125e-12
17,1.4648437500000002e-11
18,0.0
19,0.0
20,0.0
21,4.8828125e-12
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,1.953125e-11
28,0.0
29,5.37109375e-11
30,4.3945312500000006e-11
31,3.90625e-11
32,3.90625e-11
33,1.953125e-11
34,1.953125e-11
35,4.3945312500000006e-11
36,3.41796875e-11
37,4.8828125000000004e-11
38,7.324218750000001e-11
39,4.3945312500000006e-11
40,3.90625e-11
41,1.953125e-11
42,2.4414062500000004e-10
43,2.3925781250000004e-10
44,5.37109375e-11
45,2.1972656250000002e-10
46,2.4414062500000004e-10
47,2.1484375e-10
48,2.8320312500000003e-10
49,3.4667968750000004e-10
50,1.611328125e-10
51,1.3671875e-10
52,3.3203125000000003e-10
53,1.904296875e-10
54,3.3203125000000003e-10
55,2.2460937500000002e-10
56,2.2949218750000003e-10
57,7.8125e-11
58,2.63671875e-10
59,6.8359375e-11
60,1.611328125e-10
61,2.4414062500000004e-10
62,1.318359375e-10
63,6.8359375e-11
64,2.2949218750000003e-10
65,4.150390625e-10
66,1.26953125e-10
67,1.85546875e-10
68,3.3691406250000003e-10
69,6.8359375e-11
70,7.324218750000001e-11
71,7.8125e-11
72,6.34765625e-11
73,3.7109375e-10
74,2.490234375e-10
75,2.05078125e-10
76,3.22265625e-10
77,3.9062500000000003e-10
78,4.150390625e-10
79,6.201171875000001e-10
80,1.318359375e-10
81,2.2949218750000003e-10
82,9.765625e-12
83,1.7089843750000002e-10
84,0.0
85,2.9296875000000004e-11
86,1.318359375e-10
87,0.0
88,3.7109375e-10
89,4.8828125e-12
90,3.02734375e-10
91,3.125e-10
92,4.5898437500000005e-10
93,3.7109375e-10
94,1.806640625e-10
95,4.687500000000001e-10
96,4.736328125e-10
97,5.761718750000001e-10
98,6.0546875e-10
99,5.615234375e-10
100,5.322265625000001e-10
101,5.761718750000001e-10
102,2.63671875e-10
103,6.835937500000001e-10
104,6.201171875000001e-10
105,7.177734375000001e-10
106,7.12890625e-10
107,7.763671875e-10
108,7.6171875e-10
109,6.787109375e-10
110,5.908203125e-10
111,5.908203125e-10
112,7.373046875000001e-10
113,7.568359375000001e-10
114,6.54296875e-10
115,6.34765625e-10
116,5.957031250000001e-10
117,7.421875e-10
118,7.031250000000001e-10
119,8.3984375e-10
120,7.666015625e-10
121,8.30078125e-10
122,7.177734375000001e-10
123,7.910156250000001e-10
124,7.763671875e-10
125,6.933593750000001e-10
126,5.517578125e-10
127,7.2265625e-10
128,6.982421875e-10
129,6.689453125e-10
130,9.765625000000001e-11
131,4.638671875e-10
132,5.2734375e-10
133,6.835937500000001e-10
134,7.2265625e-10
135,6.689453125e-10
136,8.251953125000001e-10
137,7.666015625e-10
138,8.154296875e-10
139,8.447265625000001e-10
140,7.861328125e-10
141,9.179687500000001e-10
142,1.1572265625e-09
143,2.8369140625e-09
144,2.7294921875000003e-09
145,6.34765625e-10
146,2.8710937500000002e-09
147,3.1103515625e-09
148,2.9101562500000003e-09
149,1.0205078125000002e-09
150,2.4755859375000003e-09
151,3.6376953125000003e-09
152,3.0419921875000002e-09
153,2.3535156250000002e-09
154,2.2021484375e-09
155,3.8134765625e-09
156,3.3300781250000004e-09
157,2.8271484375000002e-09
158,5.224609375000001e-10
159,3.3740234375000004e-09
160,3.798828125e-09
161,3.7060546875e-09
162,2.2216796875000002e-09
163,3.3398437500000003e-09
164,9.765625e-12
165,2.36328125e-09
166,3.2958984375000003e-09
167,3.896484375e-09
168,3.876953125e-09
169,3.9013671875e-09
170,3.906250000000001e-09
171,2.2216796875000002e-09
172,3.8916015625e-09
173,3.818359375e-09
174,3.9257812500000005e-09
175,3.906250000000001e-09
176,3.9160156250000006e-09
177,3.7890625e-09
178,3.4326171875000002e-09
179,3.896484375e-09
