,HEBT:XCB8:CUR,HEBT:YCB8:CUR,HEBT:XCB10:CUR,HEBT:YCB10:CUR,HEBT:XCB12:CUR,HEBT:YCB12:CUR
0,0.37607018944253734,0.5525085212446187,0.080552203209118,0.48026287002486506,0.555464431205879,0.5045105097562557
1,0.2920550802029203,0.3576224851250359,0.29503112641278906,0.35830337644430876,0.36252971379262794,0.34787919427316133
2,0.30270992786365225,0.35057795470523323,0.2958132681321794,0.3511295561628338,0.3537513179219353,0.34412327906027534
3,0.30195636228565714,0.3467523542043169,0.30307356551029896,0.3480806058662107,0.35006500388380807,0.3410205070369086
4,0.30702790975411753,0.3443992069317751,0.30712294587836064,0.3443299068081855,0.34691897713701125,0.33909836620727696
5,0.31142633041355805,0.3417231230182389,0.311079853666714,0.34307469477196584,0.3451886938628563,0.33567454417140713
6,0.3138270599491257,0.33768840085488483,0.315161637527648,0.34223874946195326,0.34384622494729933,0.3339587013826055
7,0.3141017264247844,0.3373651035022117,0.317521200255658,0.34142361132518645,0.34149272937844427,0.3338134933995843
8,0.31735869513242176,0.33577906727858253,0.31962119411519435,0.3404944200513906,0.33966372150787916,0.3335119504780391
9,0.3184392270480838,0.33496190666067494,0.32059007261459727,0.33920684711643856,0.3387877541208817,0.3330500095176999
10,0.3192056374557211,0.33536412874292043,0.3230460215623127,0.33855547290138055,0.33779513297707603,0.3344131138324458
11,0.31918673308312934,0.33444726934675656,0.3232665819624145,0.3380194880652546,0.33704443929158656,0.3338790830430442
12,0.42404612508818784,0.6162306102902142,0.02800411097054899,0.5285151998389378,0.578106878811918,0.4954582687434828
13,0.053828323634243294,0.443111746723814,0.0645110014310903,0.21179048800004463,0.40948387786844576,0.3691633901519579
14,0.06430111424882627,0.40539981167032335,0.06930511477847517,0.21749774293896368,0.39089225207984374,0.33156658956199925
15,0.054104674235615366,0.4053596446464081,0.0596435700729082,0.1624752685938383,0.3867012228352054,0.1706033140116284
16,0.05408234463551176,0.03856398045949962,0.1364826959283328,0.3147108526168551,0.38321179259134147,0.1392442161090679
17,0.05448996848047395,0.03986489794572066,0.14046058920253043,0.3144555091583276,0.38648396483385783,0.13541613764583513
18,0.0542286557285263,0.040323435304173955,0.13913780306881562,0.3075475260758006,0.3418505856103434,0.13842423449388291
19,0.05458515725305603,0.04065945482744593,0.32302536289517875,0.09234520707828245,0.37111122226862536,0.1743849749510475
20,0.05399269532502776,0.04023193654403891,0.319449701251807,0.09153272093327901,0.36795398524429884,0.1724452513355696
21,0.056676869159623056,0.04005939640048653,0.08765450477129041,0.09787229786647507,0.32306368181317907,0.18808255042892505
22,0.07621220797188248,0.04897400200421402,0.10796382470098326,0.348615860861415,0.3087433410249153,0.321674479089973
23,0.07630687668588049,0.04875631655830112,0.10635197366814765,0.3489818005905168,0.3265659277685006,0.32117602139814555
24,0.07586480181385903,0.0478382913298058,0.10334078268037103,0.35560763356923153,0.3008369616212766,0.31108042851609474
25,0.0697635536979648,0.043470032527551744,0.15316859442717298,0.35598023991171523,0.13589036773807245,0.3101975721385419
26,0.06502950838776213,0.04129970532280281,0.1931988918374936,0.3697256906169139,0.11613451418253622,0.29190128273401417
27,0.05816212521516308,0.03899909973518825,0.19534269817329933,0.347445570792995,0.1084077129194889,0.11685693366798353
28,0.05742624971694229,0.03923044310565539,0.20017038715579838,0.3489716205469966,0.1080184024358132,0.11583422346262322
29,0.05526236447713417,0.03896743934796332,0.20548351046557045,0.3540417629462075,0.10453321922894343,0.10678600386695992
30,0.058571506601289694,0.037490326813780304,0.2057923221950117,0.35996463387921995,0.10253546513158754,0.10083446945602959
31,0.05650627380378676,0.03682649357598,0.20512610248469706,0.35745786449538025,0.09400138956813092,0.0895455827746016
32,0.05502384687293797,0.036724704567186024,0.20908147876272506,0.3642855170102633,0.09088675634527671,0.08495071785842233
33,0.058436689305948274,0.036077451213212555,0.2081791481937077,0.342505708175155,0.08889717357120887,0.08708843780026468
34,0.05658961872304612,0.036709700109870104,0.21170159886641374,0.3434228803402116,0.088426774585029,0.08572033750556356
35,0.05774730469180188,0.037494367156374935,0.21685193018391752,0.32552124008990846,0.08754539729516803,0.08736721101381213
36,0.05709844328217514,0.038549572248658306,0.22330750075813066,0.26041225414356334,0.08505045247316724,0.0892461546501565
37,0.05777073797279112,0.03811443205780549,0.22242326351214736,0.2916550448317751,0.08532547323201262,0.08897577758106061
38,0.057752337284592094,0.038549266526232445,0.2312179365569754,0.2746175742477789,0.08350322496433345,0.089801572063418
39,0.058186334444982134,0.03790251476551583,0.23503556404888007,0.2813565738962648,0.08344231126437215,0.0900362687431373
40,0.05822834598007178,0.038395558404311345,0.23186620208232428,0.26729529541079333,0.08214049701121301,0.09281311005641335
41,0.05743619195749325,0.04068632343960071,0.2237926992182917,0.24435059006604987,0.0802892358578076,0.09723233700055725
42,0.05927095667828886,0.039150438763841826,0.2742735120465209,0.43299417055556927,0.08688454105150836,0.08851529752767952
43,0.057345771623086524,0.04451533516095702,0.23718788435600202,0.06868238294278182,0.09367897300399816,0.11254985040450022
44,0.057712324958716005,0.04499338056675884,0.23615759376329826,0.06903153048546218,0.09341105099940517,0.11403654150072554
