,MEBT:YCB7A,MEBT:YCB7B,MEBT:XCB9,MEBT:YCB9,MEBT:YCB11,MEBT:XCB12,DTL:XCB2,DTL:YCB2,DTL:XCB5,DTL:YCB5,DTL:XCB8,DTL:YCB8,DTL:XCB11,DTL:YCB11,HEBT:XCB0,HEBT:YCB0,HEBT:XCB2,HEBT:YCB2
0,0.3478004188922123,0.32788067335872867,0.3407596744069679,0.34650519275941194,0.3338632869970695,0.341249926987665,0.32623726320121477,0.350012830718897,0.3264106532090727,0.33439783835224374,0.340751165242331,0.34571939102554533,0.34583142513273174,0.33579549326888647,0.31611198045242583,0.3453868794141547,0.3485099283338118,0.3317334722134854
1,0.34600604053131817,0.3289542146171986,0.34036598639928545,0.34499322458389814,0.3341041819409867,0.34068615900455496,0.32738847914881947,0.3474838381390276,0.3278016766008569,0.33489445908214316,0.3402111529648469,0.342125796514467,0.3445118363151256,0.33599807669546455,0.31870510519004774,0.3441579011247026,0.3465677171540567,0.33243767405669045
2,0.24618260834442562,0.18077081317807486,0.21508640948968538,0.23807059371530473,0.1943133901856593,0.2167262610727643,0.17759200326522281,0.2748118202420333,0.17875018111381705,0.19656934902943066,0.21364694299797563,0.3474753005994482,0.2322620521812735,0.19828605219749587,0.16294021039454953,0.23195273816740838,0.24848221485067912,0.1886338710940451
3,0.3402972758271224,0.3369403100221425,0.3443945852340475,0.34183128747542385,0.34113371752043836,0.34425862572397464,0.3354392996143402,0.3296857670604302,0.3358925816576268,0.34198632023623315,0.3444099646896428,0.2925850659031915,0.3435087655399032,0.3426835159637384,0.32554518046583103,0.3431241489364193,0.3392669827021217,0.33991649095720355
4,0.33575668886518184,0.3349155032921112,0.3354937081672562,0.3355941300706184,0.3352220443752501,0.33538152767030865,0.33487816329326286,0.3358708310578833,0.3348625631922136,0.3352107268807587,0.33541429158349256,0.3353566168002175,0.3357083101898037,0.33513828562882003,0.33389798395196035,0.33552000884637406,0.33551941373655175,0.33516501890453027
5,0.2757909557935786,0.20896949467353657,0.24532364948874097,0.26667029410879195,0.22283292391161563,0.24511602465553972,0.20597674348286435,0.30270773134880113,0.20821423070751707,0.2259297203843724,0.24363890504496244,0.3753493842951172,0.26204930992399683,0.22781924802877088,0.19201194875565417,0.25995757945148706,0.2786623901001973,0.21704994168541808
6,0.28464928360062725,0.2181388861994974,0.2545333795938114,0.27562687595135105,0.2326309939109279,0.25441908710019906,0.21528684107753515,0.31211859099724215,0.21770908382654158,0.23542793021657576,0.2527935312852155,0.3829934563763133,0.2706967934782448,0.23788435311282394,0.20153246647877826,0.2685657702949172,0.2885577554735986,0.22641458202722686
7,0.3597761307327737,0.3345441662164885,0.3517468643936656,0.3575943155219046,0.3421493027184192,0.35132307537570034,0.33277712012962646,0.36272931405305975,0.3338134822780838,0.34385354749863967,0.35124407587512435,0.35879085539993993,0.35674994540159877,0.3449000001350639,0.322558028562906,0.3560390059688475,0.36040407559397414,0.3396617303039534
8,0.33981082672775825,0.33408257196194796,0.3381625538493081,0.3393754688036999,0.33595284450371415,0.3379820616404212,0.333714666093231,0.34023713263567734,0.33389646381076826,0.3362636261908416,0.3380420500381262,0.33841027288641334,0.3392494157588692,0.336549845900454,0.3309288009078687,0.33904345831426846,0.3398584592206246,0.33539925201734566
9,0.3428406258717596,0.32956206343430194,0.3393209878769545,0.34202610001750927,0.33397400220104995,0.33881508853591424,0.3287304697945584,0.34328010178862184,0.32927020450194283,0.3348347020077134,0.338922429881497,0.3364575123334976,0.3417118246931699,0.335560800481584,0.3222988394922722,0.34128834331807867,0.3430248455202761,0.3326346847994607
10,0.3381466128440829,0.33379469556977315,0.3379966209497373,0.3382780256169121,0.3359541479186426,0.33783824882845653,0.33328473102800193,0.3362336407157601,0.33356348942611613,0.3363031540557599,0.33788326533863294,0.32591320559736636,0.3385123720441525,0.33665168901149006,0.32951092355803024,0.3383187094912169,0.3378518746656136,0.33539127197589036
11,0.3365046735491329,0.26168820477132243,0.30327523280424834,0.3265220486099525,0.27735834932593684,0.3013275226669199,0.258769511721855,0.3668215446557069,0.261572722788747,0.28133307414283104,0.30038004852687,0.4449366057165316,0.32102004075569973,0.2842605912835473,0.24320302440821256,0.3184763502514353,0.34087103936161484,0.27290433341652787
12,0.3340673669258376,0.2688892813510068,0.3048709586036771,0.32585829160556,0.2832544552366801,0.30416824433487516,0.26673795189610594,0.35933986787418887,0.2688100622719192,0.2861477313097264,0.30319480492811113,0.426654784120314,0.32206548316195477,0.28857079437213945,0.2513091152474255,0.3187410844197486,0.33736910796694775,0.2782929679400089
13,0.3413375305212839,0.27631268154048894,0.3117801130728583,0.3327846511603842,0.29110888212247277,0.31172183680152904,0.27439727779840006,0.366464275774826,0.27617279412593937,0.29364238266542564,0.31083313593709344,0.43235264502221177,0.32890367752708954,0.29626780582084367,0.25898876818717254,0.32649065765333135,0.34449087586807076,0.2857306507805721
14,0.34884836827326343,0.2832122781652852,0.3191513390104297,0.3402771325148489,0.2983398797414686,0.3190419776495348,0.2819574497557054,0.37316896362333485,0.28339295136150283,0.30119254616802466,0.3175370540584531,0.4385870886219262,0.33588287519718873,0.30358688888379537,0.26621226520501673,0.33370944231602523,0.35143958665489566,0.29298694969218564
