,0
0,0.0
1,9.765625e-12
2,5.419921875000001e-10
3,1.513671875e-10
4,6.15234375e-10
5,2.587890625e-10
6,4.8828125e-12
7,4.8828125e-12
8,9.765625e-12
9,1.4648437500000002e-11
10,4.8828125e-12
11,4.8828125e-12
12,0.0
13,1.3232421875000002e-09
14,3.9550781250000004e-10
15,1.3427734375000002e-09
16,1.2109375e-09
17,1.3281250000000001e-09
18,1.357421875e-09
19,1.2792968750000002e-09
20,1.1914062500000002e-09
21,1.4306640625000002e-09
22,1.2792968750000002e-09
23,1.3525390625e-09
24,1.2109375e-09
25,1.2841796875000001e-09
26,1.3623046875e-09
27,1.3330078125e-09
28,1.2402343750000001e-09
29,1.0498046875e-09
30,1.4013671875e-09
31,1.337890625e-09
32,9.375000000000001e-10
33,1.2402343750000001e-09
34,1.26953125e-09
35,1.318359375e-09
36,1.4355468750000001e-09
37,1.6845703125000002e-09
38,1.572265625e-09
39,1.4355468750000001e-09
40,1.2841796875000001e-09
41,1.2402343750000001e-09
42,1.396484375e-09
43,1.4941406250000002e-09
