,HEBT2:XCB2:CUR,HEBT2:YCB2:CUR,HEBT2:XCB4:CUR,HEBT2:YCB4:CUR,HEBT2:Q5:CUR,HEBT2:Q6:CUR,HEBT2:XCB6:CUR,HEBT2:YCB6:CUR,HEBT2:Q7:CUR,DRA:Q1:CUR,DRA:Q2:CUR
16,0.26192022928630054,0.3309650282518779,0.29246790107433346,0.3958341267956268,0.37434014228991885,0.3647906511074932,0.2646893192958495,0.31982551829942596,0.3585053636768578,0.3025626504174502,0.3169735384571135
17,0.05814063459191357,0.34073537891605143,0.09696527004974635,0.3074886077640541,0.3770472004522894,0.40224678294846483,0.35060411316900897,0.26248629443273297,0.43773742373640484,0.06354875153620593,0.3489147379180512
18,0.3314630771872781,0.3291206661636311,0.28736309470911625,0.39708051006222,0.3628676218149645,0.3823499719941262,0.10928860953416963,0.3130562703273574,0.3687777391233754,0.303684225960154,0.32959564466722774
19,0.2732221288662889,0.3247587385778806,0.3089702452064934,0.4110014265430304,0.3439838668568588,0.37832850764432574,0.30233323956700264,0.3087391988100634,0.35702177704626115,0.29841689775804003,0.31564095122571695
20,0.033801749824236525,0.2923527410609093,0.04118041149895576,0.28897643892418173,0.38621002880297667,0.23115955213037856,0.32524593738991825,0.35227109349682056,0.34295468061703543,0.3234225310854114,0.3497031597304477
21,0.03357258964162107,0.29333762060323265,0.04418191020574031,0.2965740785583788,0.38825985500024374,0.22720441214303783,0.32641822060361314,0.3566785722539574,0.32852009400109283,0.3356803296319387,0.3511201557814875
22,0.03377427206751586,0.29389908892386657,0.04532447258227797,0.299876999375006,0.3881769455978068,0.2228975811097392,0.32772827213659206,0.35610749654845025,0.32596469624662183,0.3388397338090543,0.3515748895539131
23,0.036216850822093555,0.3630448035194634,0.09135387249041935,0.3275428079102314,0.35798553908883596,0.28622031944229803,0.048243284986205136,0.3580821796510339,0.3646706685674421,0.37321262245121967,0.3387158715988732
24,0.036397275557932963,0.3625823443867333,0.09117018351149397,0.3229891302455824,0.35574336720278393,0.2894011610660452,0.04828661552054535,0.3584344416518547,0.37397527054238977,0.37291237289212453,0.340760843671293
25,0.03724171722901161,0.329372330031772,0.09204711398495187,0.10626568482260335,0.32934616887683904,0.36677414172452155,0.047681070053348054,0.22853527961633913,0.3761632264741649,0.32587026499159094,0.3365966777875397
26,0.038188240072941734,0.3257677538249788,0.09003559784177381,0.10793525641033266,0.32951519602690826,0.3721441308253763,0.04641201181153201,0.21254474770565696,0.3811405656599173,0.3097901970929899,0.337375229361757
27,0.03579615140097653,0.32811552567162716,0.09183501273716728,0.09742838113888694,0.3324266751745518,0.38241605642798315,0.05796558255447752,0.11957038504246044,0.4021273772188364,0.3303834367721631,0.33650804539840906
28,0.04300681525953637,0.31213491645369323,0.08283575625963868,0.11300600128687913,0.32846532951285307,0.37563060030462575,0.041286098607998895,0.2573970343118333,0.3833645065697335,0.32941100935760026,0.3392000618682417
29,0.043930458728732906,0.31348142851474103,0.083396690774015,0.11075973412105386,0.32918495073130966,0.3778626786023884,0.04074991116216283,0.25628198106463607,0.39609823214998363,0.33909899008525635,0.3503360712341001
30,0.04349593402610823,0.31279223753326435,0.0833766088673112,0.10940559559527463,0.3293672398386274,0.3846149561369786,0.04087717153368313,0.247434280900463,0.40474255339105986,0.3375090814122552,0.4037389336559601
31,0.04357105406136061,0.3179575964721641,0.0841671798715307,0.10899361800620687,0.3286642420809429,0.39223235068302464,0.040803472305582705,0.2396237116909784,0.4137482600768365,0.3368279003461174,0.40827790936331365
32,0.04457853614263031,0.3185733294058343,0.08465241381699247,0.11347595519081458,0.3294496146749407,0.402024325881268,0.0394778318494444,0.2812962916190741,0.4299171711241879,0.3396842596030565,0.4119033952871028
33,0.0438156851100723,0.31509012998866076,0.08456906219356074,0.1125430878659281,0.3288913961373699,0.4008348768402384,0.041042892377525175,0.2702715498688567,0.42980408916260904,0.33813327552881356,0.4121121528567358
34,0.04400712604756586,0.308709118043524,0.08536615535150659,0.11291981640387347,0.3271758814215724,0.4015436102256883,0.040807852385991494,0.2659096848887941,0.4305490502085054,0.33663053468453596,0.41436590782162536
35,0.044082407400366716,0.31366186005959434,0.08639100286549309,0.11305247100225996,0.3255776441300318,0.4005846987830437,0.04070124359090609,0.25829080741919186,0.42855227562045145,0.3341809977296455,0.4172244769064152
36,0.043919533233800934,0.32188907880513157,0.08571700245648509,0.112541134541271,0.34265800955062786,0.4005024866011066,0.04079106254769104,0.263858363050662,0.4416856069966424,0.3441099073228945,0.42592998931967063
37,0.04345270399553246,0.3063177450167066,0.08447831026652716,0.1128874263034189,0.3703582651787244,0.3961889721738222,0.040252279956243434,0.3345001155830223,0.4437558679883127,0.36510961482993254,0.4204588912219176
