,MEBT:YCB7A:CUR,MEBT:YCB7B:CUR,MEBT:XCB9:CUR,MEBT:YCB9:CUR,MEBT:YCB11:CUR,MEBT:XCB12:CUR
0,0.33468953171231136,0.3175272780738693,0.2728952391585799,0.357176710387636,0.389697112674663,0.2110900872066796
1,0.2491664591255907,0.20410268984094132,0.34568018788403404,0.24878145398893667,0.45665094520108185,0.24564210663720476
2,0.24238901617524233,0.21389213300155963,0.3329720461684957,0.24851571566986458,0.4451748325132957,0.22479696185483722
3,0.2540408792547889,0.22175089801706904,0.30927790445388903,0.24585125121817242,0.42260519284818127,0.21066216457444392
4,0.25754607005022456,0.20625373160149446,0.3256283140519348,0.2282400391948597,0.4688888174416243,0.21888961477337063
5,0.26792622392242027,0.20317127981074407,0.33900418102657975,0.2212795542961398,0.4596704853689636,0.2142995199489432
6,0.2547753011930272,0.18610716216805334,0.346059584368295,0.2137645886898683,0.4820783469183084,0.2234059079884173
7,0.2564337689431538,0.20976532392868746,0.370122165965945,0.23335744115836682,0.44202684135059245,0.1957233611209943
8,0.2439768657467331,0.19357364424336793,0.3696801397317451,0.21970388869633886,0.4775035520146782,0.20323553760418261
9,0.24826836830075505,0.20778481351578118,0.3864592426600937,0.23539174988136527,0.44758038506905384,0.18764857970058063
10,0.23160571355606738,0.1913693148434837,0.4135292419362892,0.2159899610082012,0.5326675096590381,0.1995522331913644
11,0.22954970070799222,0.18401365742047135,0.41338697047199785,0.21277144443607696,0.5375250079225153,0.19914759163139253
12,0.33226364389759294,0.3341435405703344,0.20549190166624481,0.45649032228839564,0.439052805521166,0.17031478003624764
13,0.3043393678870566,0.29431604325842936,0.20712652053004008,0.42908166766143785,0.48179158719604404,0.17421746106245195
14,0.29892009201660674,0.2921403161142862,0.20791133870746098,0.449062015156926,0.5196801060701428,0.17428461951220756
15,0.28564872688316023,0.25606437488974915,0.2095096999295695,0.4165765769141591,0.533029853373482,0.16332147685703632
16,0.2828013915617708,0.26459244534599824,0.22027638915476278,0.41105452890465227,0.5306456347400957,0.1557145328117083
17,0.26219144363775615,0.24356562988012403,0.20864003787732716,0.43555515616589036,0.5751540440703556,0.16201772065762482
18,0.2646292998843536,0.23355004357950584,0.2015439502764903,0.43908670583917625,0.5896550005152501,0.16332204297733866
19,0.26452287190227414,0.23841680039262075,0.20277539307434272,0.43939530428036094,0.6013223261758356,0.1694279491241643
20,0.2656155341248161,0.2339197102383684,0.20154915917646357,0.44289671770720823,0.6404399661919662,0.17278230515060733
21,0.2853944329170608,0.2148987393317385,0.21597073576254167,0.34214448598160246,0.667761062722835,0.19078560307333975
22,0.28875906765353354,0.2023947113297433,0.22678401450064872,0.29088654588752133,0.7684064796858654,0.20547710053062007
23,0.28107202555977945,0.20289404544564885,0.2205794880029497,0.31708183647827665,0.7864824712900746,0.19876344314279026
24,0.28061429271162897,0.20802350550016052,0.23507542044198987,0.2969911812561751,0.8223348255111994,0.2024108122054911
25,0.2815522673189696,0.2064023969147442,0.24495563433886305,0.2928791266795578,0.860554481790551,0.2000192548723111
26,0.28564241468951457,0.2069746643232706,0.241956648557341,0.28552823955203943,0.8506604998570763,0.19742521141050867
27,0.28196274478646466,0.20718439236305092,0.24156889318745708,0.29571927834001677,0.866778435351165,0.19298469019426906
28,0.279919269213174,0.21068099635776383,0.24465314224247708,0.29783101723579986,0.8982608018790581,0.1902312118835682
29,0.28520550606873923,0.21052843190619133,0.2485846509858603,0.2765082056658953,0.9520577288899945,0.20333907649038285
30,0.28356106819663096,0.21153015767991074,0.24204515991441472,0.28484305130283694,0.9601469648481534,0.20237203804230183
31,0.2689166647970409,0.22696302762489998,0.2087292366449699,0.38582735062613316,0.9677436475694648,0.18611064042777375
32,0.2600085367274416,0.23321439108749392,0.20493459829333693,0.4532543788630256,0.9701011932429259,0.17359245349940308
33,0.257226635170992,0.2450746742192732,0.2040276988764854,0.4584243145523512,0.9883320338015675,0.16931149322137418
34,0.2601894112097082,0.20754287511788302,0.19061303707230492,0.40757953735072494,0.9814935431646894,0.20288980157004738
35,0.282006817116501,0.20108606982763455,0.1915866814690769,0.3972464016822117,0.9750371527541553,0.20882204329871745
36,0.291029605655991,0.20437935986576644,0.19485036827014326,0.4006346903288631,0.9684387872064693,0.21032684057078704
37,0.293443778183766,0.2032117814694475,0.19600571115634247,0.3981333515597905,0.9656213294604583,0.20835365858762883
38,0.28930706005463896,0.2018429966650303,0.1898567196151552,0.45186618823907854,0.9657539776254926,0.19933947294432827
39,0.2835097634476154,0.20402053375860166,0.18854541796540175,0.46337688037957825,0.9915155152786039,0.19605892239193806
