,0
0,0.0
1,4.8828125e-12
2,0.0
3,2.63671875e-10
4,0.0
5,0.0
6,4.8828125e-12
7,4.8828125e-12
8,4.8828125e-12
9,1.4648437500000002e-11
10,0.0
11,0.0
12,0.0
13,4.8828125e-12
14,5.37109375e-11
15,4.8828125e-12
16,4.8828125e-12
17,0.0
18,4.8828125e-12
19,9.765625e-12
20,1.4648437500000002e-11
21,9.765625e-12
22,4.8828125e-12
23,0.0
24,9.765625e-12
25,7.324218750000001e-11
26,0.0
27,2.4414062500000002e-11
28,1.9531250000000002e-10
29,2.1484375e-10
30,2.099609375e-10
31,7.324218750000001e-11
32,1.4648437500000002e-11
33,2.490234375e-10
34,1.2207031250000002e-10
35,1.513671875e-10
36,2.1484375e-10
37,3.4179687500000004e-10
38,5.078125e-10
39,0.0
40,1.953125e-11
41,2.2460937500000002e-10
42,7.324218750000001e-11
43,4.8828125e-12
44,9.765625e-12
45,3.4179687500000004e-10
46,1.5625e-10
47,9.765625e-12
48,9.27734375e-11
49,2.9785156250000004e-10
50,5.859375000000001e-11
51,5.078125e-10
52,3.7109375e-10
53,1.3671875e-10
54,4.8828125e-12
55,3.22265625e-10
56,5.078125e-10
57,4.248046875e-10
58,3.61328125e-10
59,2.63671875e-10
60,7.2265625e-10
61,1.1328125000000001e-09
62,1.123046875e-09
63,1.1767578125000001e-09
64,1.142578125e-09
65,1.337890625e-09
66,1.2158203125000001e-09
67,9.765625000000002e-10
68,6.34765625e-10
69,1.3232421875000002e-09
70,1.005859375e-09
71,1.1376953125e-09
72,9.765625e-12
73,5.810546875e-10
74,1.2451171875e-09
75,1.3134765625e-09
76,1.1767578125000001e-09
77,6.34765625e-11
78,1.357421875e-09
79,1.337890625e-09
80,1.3671875000000001e-09
81,1.416015625e-09
82,1.1962890625000001e-09
83,1.2451171875e-09
84,7.32421875e-10
85,1.2451171875e-09
86,1.0253906250000001e-09
87,9.814453125000001e-10
88,1.26953125e-09
89,1.4013671875e-09
90,1.3134765625e-09
91,1.1279296875000002e-09
92,1.0986328125e-09
93,1.2255859375e-09
94,1.3916015625000001e-09
95,1.3818359375e-09
96,1.42578125e-09
97,1.1669921875e-09
98,1.3281250000000001e-09
99,1.2060546875e-09
100,9.27734375e-10
101,9.326171875e-10
102,1.11328125e-09
103,9.66796875e-10
104,1.142578125e-09
105,1.2646484375e-09
106,1.162109375e-09
107,1.357421875e-09
108,1.0449218750000001e-09
109,1.4208984375e-09
110,1.4111328125000001e-09
111,1.4453125e-09
112,1.3671875000000001e-09
113,8.056640625e-10
114,1.3232421875000002e-09
115,1.4111328125000001e-09
116,1.4550781250000001e-09
117,1.4990234375000001e-09
118,1.3867187500000002e-09
119,1.4208984375e-09
120,1.3671875000000001e-09
121,1.2158203125000001e-09
122,9.765625000000002e-10
123,1.3623046875e-09
124,1.3720703125e-09
125,1.30859375e-09
126,1.3867187500000002e-09
127,1.181640625e-09
128,1.2158203125000001e-09
129,1.2353515625000002e-09
130,1.50390625e-09
131,1.2109375e-09
132,1.4697265625e-09
133,1.4990234375000001e-09
134,1.4355468750000001e-09
135,1.5185546875000001e-09
136,1.4404296875e-09
137,1.4453125e-09
138,1.3867187500000002e-09
139,1.3037109375000001e-09
140,1.2402343750000001e-09
141,1.3525390625e-09
142,1.3916015625000001e-09
143,1.3818359375e-09
144,1.3867187500000002e-09
145,1.3330078125e-09
146,1.4990234375000001e-09
147,1.5136718750000002e-09
148,1.2597656250000001e-09
149,1.4355468750000001e-09
150,1.5234375e-09
151,1.4453125e-09
152,1.376953125e-09
153,1.2792968750000002e-09
154,1.4990234375000001e-09
155,1.4013671875e-09
156,1.23046875e-09
157,1.181640625e-09
158,1.2548828125e-09
159,1.3037109375000001e-09
160,1.396484375e-09
161,1.1669921875e-09
162,1.357421875e-09
163,1.4111328125000001e-09
164,1.23046875e-09
165,1.2792968750000002e-09
166,1.3525390625e-09
167,1.3623046875e-09
168,1.3427734375000002e-09
169,1.0205078125000002e-09
170,1.26953125e-09
171,1.23046875e-09
172,1.3720703125e-09
173,9.47265625e-10
174,1.220703125e-09
175,1.2744140625e-09
176,1.4404296875e-09
177,1.3671875000000001e-09
178,1.3818359375e-09
