,HEBT2:Q7:CUR,HEBT2:Q8:CUR,DRA:Q1:CUR,DRA:Q2:CUR
0,0.37072533600060803,0.24373778891691167,0.43358219309313106,0.1793040547465515
1,0.3216673587900698,0.33336827972461425,0.37982594422831817,0.2906115444480564
2,0.349992350156105,0.3198204973076856,0.3927328321230798,0.24463082646656018
3,0.5071778746216438,0.22715744736004675,0.5116503338986947,0.08916978799740426
4,0.5023359227192639,0.22336959608054585,0.4534113481697266,0.08615830893343307
5,0.46162257866953005,0.2590253366264712,0.4356659074173831,0.0943530272152429
6,0.45732098397967336,0.25028978675561614,0.4474340503752954,0.10073015869537963
7,0.44547121411830753,0.24093315856856445,0.4832135541855204,0.09774690192317335
8,0.42607259698222416,0.3098435659515805,0.47791091603863556,0.16301542601001562
9,0.4241704121460531,0.3081582085720825,0.5799720213351951,0.17797266847910898
10,0.4289553567811396,0.3732924310594735,0.6105584212202093,0.18381299141230562
11,0.42175491237438045,0.3925273228800417,0.638348163947185,0.20887645990008696
12,0.3358066572966312,0.39880850164538506,0.7359086211280718,0.2060267008669071
13,0.15804035674206557,0.4404411962886697,0.7959787244029854,0.38166061070227136
14,0.15569262617975646,0.4358278862863263,0.9168403115870836,0.3793476746091329
15,0.15403297030058458,0.44470210874245714,0.9190191583718439,0.473873935355797
16,0.15033817950853484,0.45423474229099114,0.9066787695151967,0.6399559105904488
17,0.14546884686853134,0.4527518549037629,0.9395282008116164,0.7129418821684982
18,0.14699987133359088,0.4586850508910517,0.9634192753732383,0.6955217333221726
19,0.14187263343723922,0.454398580930547,0.9668131177478625,0.7400476467689356
20,0.1463584829697932,0.45602652598463045,0.956530626110242,0.6504136426236006
21,0.15089547395059114,0.46642113665843543,1.0060460657120744,0.6458700449754449
22,0.1528930695133377,0.46893069096489326,1.1011302716010443,0.6141393186867882
23,0.1542979411268354,0.469140162438352,1.145588692445949,0.5691066019240955
24,0.15604340594573085,0.4690341144232626,1.165869352772607,0.5278833517826359
25,0.15433323373035754,0.48700636897791266,1.1621018083383896,0.5199870518452249
26,0.14992910022095893,0.49296252557955833,1.0941698048606339,0.6931091380533115
27,0.14699479704525348,0.4923214506145247,1.0947806125925026,0.7209451965291569
28,0.14679190696895286,0.48826134301747126,1.083263185580809,0.707020289252539
29,0.1450883850555087,0.4881770879058879,1.1042352722720281,0.7299275032837005
30,0.14408033253413385,0.5002875772617499,1.1337847803541656,0.7267188806627164
31,0.15367822144069596,0.5164244178834034,1.1843643942714293,0.7292814898061488
32,0.15383292489122488,0.5116023348729439,1.1696444939023243,0.7223709518362469
33,0.15410573495914948,0.5061989361820746,1.1515989052229414,0.7146266219486438
34,0.15485180634252305,0.4934786391701069,1.1250997864993284,0.7039530573337638
35,0.15634015742894425,0.47386006941964853,1.083082559474362,0.694402522665079
36,0.15837543575826266,0.4405161000535673,1.0238999620102065,0.6857345322877052
37,0.15648116570839649,0.4931189079084858,1.043153434095721,0.6838054720536205
38,0.1578540937650876,0.4901954536967693,1.1219126213996962,0.598631219121389
39,0.16045760594541253,0.4545355836059536,1.0822227633213748,0.57393659696003
40,0.16446168159528762,0.41766304958775785,1.0052638860622758,0.559720738722983
41,0.1715351171240449,0.44713170211263986,0.8148468857521626,0.45377431930977763
42,0.17162134735326165,0.47821368207864423,0.8282904737585461,0.4309656824557525
43,0.16857161426707276,0.5696618521396754,1.3083958492504912,0.6082381870239906
44,0.16818827100055367,0.5703518391817616,1.3215179466173919,0.6223306589604674
45,0.16762751255419064,0.5704768343039044,1.3278239469842632,0.6186013034349706
46,0.16700968459073853,0.5703104139482259,1.3314856421901877,0.6150172319007857
47,0.16637374147592296,0.5702407015683422,1.3353557871712218,0.6116119473620338
48,0.1658585879430571,0.5700976100731571,1.3374034461786748,0.6075573943217409
