,0,1
0,7.568359375e-12,9.455525747576696e-13
1,2.13623046875e-12,4.5264883344089744e-13
2,1.3427734375e-12,6.342959500374306e-13
3,1.1044311523437501e-10,5.658110418011217e-12
4,7.720947265625001e-11,4.844515340084068e-13
5,3.1982421875e-11,2.9600477668413444e-12
6,5.615234375e-12,1.1187928942763282e-12
7,1.5869140625e-12,2.1143198334581028e-13
8,4.9743652343750005e-12,2.0369197504840384e-12
9,1.1901855468750002e-12,2.422257670042044e-13
10,3.2958984375000004e-12,2.3638814368941753e-12
11,3.0731201171875e-11,6.563408084893011e-12
12,6.40869140625e-12,2.3638814368941766e-13
13,5.767822265625e-12,1.584270917043141e-12
14,3.8085937500000005e-11,5.8593749999999975e-12
15,6.103515625e-13,3.3094340116518457e-12
16,4.08935546875e-12,2.6681510002922846e-12
17,5.18798828125e-12,4.5264883344089734e-13
18,2.8076171875e-12,2.9067092040504536e-12
19,4.39453125e-12,0.0
20,1.8408203125e-10,4.228639666916209e-12
21,3.509521484375e-12,2.108806604169503e-12
22,1.7059326171875002e-11,4.037096116736738e-13
23,1.5777587890625003e-11,7.266773010126135e-13
24,-1.220703125e-12,4.2286396669162047e-13
25,-5.18798828125e-13,2.18003190303784e-12
26,-1.5869140625e-12,1.4800238834206716e-12
27,4.0283203125e-12,9.689030680168177e-13
28,3.11279296875e-12,2.4222576700420443e-12
29,2.0751953125e-12,4.727762873788351e-13
30,4.333496093750001e-12,3.5458221553412635e-12
31,-1.220703125e-12,1.2685919000748615e-12
32,1.739501953125e-12,2.422257670042045e-13
33,2.7465820312500004e-13,2.489568583924936e-12
34,3.5705566406250005e-12,2.263244167204487e-13
35,-6.103515624999999e-13,9.689030680168179e-13
36,1.0620117187500001e-11,2.7158930006453856e-12
37,1.52587890625e-12,7.091644310682526e-13
38,3.2958984375000004e-12,2.3638814368941753e-12
39,-9.1552734375e-13,1.3579465003226922e-12
40,1.5640258789062498e-10,1.6076131825031652e-12
41,8.544921875e-12,1.2685919000748615e-12
42,-2.838134765625e-12,1.905822143065917e-13
43,5.43212890625e-12,1.3579465003226922e-12
44,2.3193359375e-12,2.3638814368941757e-12
45,7.324218750000001e-13,9.455525747576702e-13
46,2.44140625e-13,4.2286396669162047e-13
47,-9.765625000000003e-13,2.44140625e-12
48,3.60107421875e-12,1.4533546020252266e-12
49,4.3945312500000006e-12,1.6914558667664819e-12
50,6.4697265625000006e-12,6.342959500374307e-13
51,1.2207031250000003e-13,1.4800238834206716e-12
52,3.3874511718749996e-12,6.789732501613461e-13
53,2.0141601562500003e-12,8.256682897014578e-13
54,2.3101806640625004e-11,2.2632441672044773e-13
55,-2.6550292968750003e-12,1.1316220836022437e-12
56,1.3427734375e-12,4.727762873788351e-13
57,3.35693359375e-12,8.949510680307118e-13
58,3.4179687500000003e-12,0.0
59,4.33349609375e-12,2.263244167204487e-12
60,-4.8828125e-13,8.457279333832409e-13
61,1.0986328125000001e-12,1.4800238834206716e-12
62,1.40380859375e-12,1.3579465003226924e-12
63,1.46484375e-12,0.0
64,2.9296875e-12,8.457279333832407e-13
65,-1.3427734375e-12,1.4183288621365052e-12
66,4.486083984375001e-12,9.4899364047035e-13
67,4.150390625e-12,2.114319833458102e-12
68,-1.15966796875e-12,3.8116442861318347e-13
69,-7.32421875e-13,1.708984375e-12
70,4.0283203125000005e-12,1.0571599167290508e-12
71,1.0986328125e-12,6.342959500374306e-13
72,1.0681152343749999e-12,2.0369197504840384e-12
73,2.4414062500000007e-13,1.708984375e-12
74,3.173828125e-12,2.4414062500000017e-13
75,-1.0986328125e-12,2.7158930006453844e-12
76,1.678466796875e-12,1.063746646602379e-12
77,3.6621093750000005e-13,9.052976668817949e-13
78,-3.0517578125e-12,9.052976668817947e-13
79,-1.89208984375e-12,2.600269580583593e-12
80,3.662109375e-13,1.902887850112292e-12
81,1.9042968750000002e-11,1.9531249999999997e-12
82,1.3427734375e-12,1.902887850112292e-12
83,-1.46484375e-12,1.6914558667664817e-12
84,-1.8310546875000002e-13,4.5264883344089744e-13
85,1.953125e-12,1.8911051495153405e-12
86,1.89208984375e-12,1.1819407184470878e-12
87,1.800537109375e-12,7.266773010126133e-13
88,-1.77001953125e-12,1.4117472541772921e-12
89,-1.0070800781250001e-12,1.4074527047851814e-12
90,-3.0517578125e-13,1.6547170058259228e-12
91,-2.9296875e-12,0.0
92,5.5541992187500005e-12,1.453354602025227e-12
93,-1.8310546875000002e-12,1.0849846700824694e-12
94,-2.4414062500000007e-13,1.708984375e-12
95,-1.40380859375e-12,1.0194881035455365e-12
