,train_x,train_y
0,"[2.4444056384913893, -45.28237958111323, 25.069455796385718, -31.746254301366168, -1.4228202225301947, -0.7298731320256944]",791.0156250000001
1,"[30.438458773845646, 19.43449939692282, 2.669331080285474, -8.755843512755234, -2.7241729689824226, -0.7633889224006782]",78.125
2,"[21.82749238864982, -21.2288923918454, 8.599375359104695, -4.433598119049801, -2.1911877859090527, -0.026138313076839323]",1079.1015625
3,"[46.07602052060801, -45.71184456326647, 5.35856734348577, 7.863145890639192, -0.9756767671188386, 0.7171226731964366]",24.414062500000004
4,"[0.6968716049958736, -7.299570183706976, 17.239720189920906, 8.39365818884448, -2.264981448183895, -0.16866685079229865]",1342.7734375000002
5,"[12.73596071243568, 28.20674316639957, 21.91816226946616, 7.542278485958992, -1.875886319745232, -0.1906282914020226]",585.9375000000001
6,"[18.071950240118305, -2.465635343828162, 50.45652544554062, 9.450879593598067, -2.2224311243930446, 0.32427242684056995]",1069.3359375
7,"[55.55005700509736, -18.07962730670871, 5.228373176321853, 9.107946332880196, -1.5248010419928566, 0.24256431128323536]",4.8828125
8,"[18.50916612193384, 43.2928843937674, 7.588874898908893, 22.99386917176872, -1.3905651231930272, -0.7922601213246793]",332.03125
9,"[34.0572390543921, -14.087964990904181, 26.248144625311568, 21.45056169988465, -1.454259802782387, -0.10977232729365363]",1206.0546875
10,"[29.379734231429957, -10.829312535011617, 10.031645803435632, -18.60174093283668, -1.2130858952231347, 0.7556146640993748]",14.648437500000002
11,"[28.62187985352245, -7.199376498776029, 53.82162618414408, 11.630444299751181, -1.9113832345089599, 0.3983439922480034]",854.4921875000001
12,"[7.001630392236631, 3.352809326890327, -20.669170064110542, 9.587965744739083, -1.9711173415108145, -0.11332263792476449]",1425.78125
13,"[7.18611890130374, -27.845420633258104, -21.412437965738178, 45.70358080969602, -1.8291844158810016, -0.19482109388333477]",1118.1640625
14,"[7.212408393283167, -18.388120638153868, -3.446718555581821, 17.016659150950648, -0.7454151084111394, -0.45390510404415063]",976.5625000000001
15,"[0.40532157341729536, -6.442178402374318, -34.868620624917604, 23.290466287835187, -2.740841278707722, 0.39836067184252666]",1235.3515625000002
16,"[17.83129016762717, -9.39910888517613, 8.967713757746965, 33.146990435972604, -2.3617802157795325, -0.21499542507273312]",981.4453125000001
