,train_x,train_y
0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.8, 7.5, 0.0]",0.20796966989199944
1,"[-0.004172355309694943, -0.0021709259092034224, 0.0037353369169748846, -0.0005997041090878259, 0.0030256520051255027, -0.0038895806057988457, 15.95455474387288, 7.0029316797049, 0.0]",1.0937166564274876e-31
2,"[-0.004291496013491644, -0.0008899759632729235, 0.00010718179880088906, 0.0004277272287300834, -0.009326876916175173, 0.005994144076734686, 19.867687285311884, 11.582514698117404, 0.7620827716532838]",0.0
3,"[0.0006620990850040643, -0.002313871111574174, 0.007776828678461864, 0.002086955477817262, -0.0031118677778523376, 0.0017169052353055898, 3.514166504281402, 13.74705250600529, 4.818770136007242]",3.112832305206474e-153
4,"[-0.0033726190247748544, -0.0005985756013738521, -0.003590154780406409, -0.003977877310098329, 0.003496140749654287, -0.003476117648769696, 0.0, 12.472195138948669, 4.285983786067838]",1.1975122804072585e-67
5,"[-0.004439841010279917, 0.0007091962018519803, -0.0017675906285111532, 0.0004505543437701444, -0.0001506858372316253, 2.6848630795964556e-05, 9.120153251387677, 0.8946016772288132, 0.0]",0.0
6,"[-0.0034395055265170997, 0.005482129884932254, -6.536913421886294e-05, -0.0017300319655199669, 0.008539503792815258, -0.0007116559781249947, 10.560970258459351, 2.008947711842916, 0.0]",0.0
7,"[0.0019499598967416642, 8.187848611452234e-05, -0.0044519601238001616, 0.002166496593170362, -0.0006866433722265102, 0.018276722964084457, 1.4228717524993622, 5.413875626548066, 1.3820986561082889]",0.0
8,"[0.0003465124673296799, -0.006459531994855976, 5.047598174138872e-05, 0.0007254072641973662, 0.006834577197349552, 0.003706239226737514, 12.502566084715736, 10.568444650474321, 0.0]",0.0
9,"[0.00029723748175434, -0.003241737262212115, -0.0006749255679874772, -0.005183113405948366, -0.0012031939979343163, -4.942759282949807e-05, 11.997032060816132, 17.696069128570883, 2.8038351890185904]",3.005764633294815e-220
10,"[0.004167960067795856, -0.0038672798811635717, 0.0037345622581301655, 0.0021485977153906507, -0.0020014335913122595, -0.0005553824079250983, 9.27249065462104, 7.730584255947745, 0.0]",1.423722302277452e-19
11,"[-0.004522276955899417, 0.0017519663385673547, 0.0015337100267526391, -6.845659110836112e-05, 3.9858832770870204e-05, -0.003203424363271858, 8.431005797509767, 8.883032321464235, 7.087966079300498]",3.163891924732863e-110
12,"[-0.0030761523444046653, 0.003952652499869942, -0.004551889406879072, 0.003015662705767126, 0.000560425565881574, 4.420800225824719e-05, 0.0, 4.957083869913411, 0.0]",0.0
