,MEBT:XCB5:CUR,MEBT:YCB5:CUR,MEBT:Q6:CUR,MEBT:Q7:CUR,MEBT:YCB7A:CUR,MEBT:YCB7B:CUR,MEBT:Q8:CUR,MEBT:Q9:CUR
59,0.06498582088308669,0.10659039165751132,0.3445198477095254,0.10208455215348146,0.6456386165267489,0.7330771277424082,0.22981137709033148,0.09966109496486189
60,0.06537164694105113,0.10559229502379963,0.34319517443035724,0.10195888999149683,0.639775819986243,0.7308201175510811,0.23042499555189522,0.09929213100528332
61,0.06554371311088306,0.10523237828691548,0.3430348710615233,0.10182121811043268,0.6372568371098151,0.7295239465835078,0.22944527303175627,0.09891190258891112
62,0.06547260946182647,0.10495266232026422,0.34059231808989276,0.10139042066829608,0.6376020343246375,0.7311828347826431,0.22905850810332248,0.09852297149765163
63,0.06534821736679722,0.1042023673838023,0.3459218735150781,0.10108865912101987,0.6337963581397033,0.7346580245639338,0.22710831420471025,0.09826556052348406
64,0.06568171151693457,0.1020918334446216,0.34182446576210246,0.10062231795587685,0.6296567742626538,0.7303976756773565,0.23607414290790138,0.09724895268407528
65,0.06649641246471544,0.09901862813481814,0.34048757191782686,0.09980730982002078,0.6206027639806447,0.7308156203133144,0.2499936054508284,0.09657946071751719
66,0.06730908356424,0.09626083985368643,0.33519337383914083,0.09901275807372675,0.615234251296493,0.7310228150434183,0.27485174026089665,0.09496676257904156
67,0.06766266471853231,0.12226773327526255,0.3911809045200412,0.10121031718602044,0.6522707980280067,0.7033652966079885,0.1426928287338841,0.13124505215350205
68,0.06686367816996144,0.12409645231965405,0.47879925962737535,0.10004240914011467,0.6572736632472878,0.7078264042285007,0.13845351692061325,0.13137477624024688
69,0.06756696067397829,0.1240384449378215,0.4767069538295364,0.09881682073198784,0.6528868274763235,0.7071239761803432,0.13571899359482595,0.13900355389392258
70,0.07439902731594197,0.11630631416453788,0.4689322148363948,0.09317691643832063,0.642909660369379,0.7264416522934387,0.11056246101043461,0.2784473571254734
71,0.0754398585325586,0.11439242889437405,0.46064844613087164,0.09044449923697195,0.6401319551834515,0.7371014973597955,0.10294443906574814,0.3946656316854259
72,0.07553997228557313,0.11410916570613294,0.45697155925808985,0.08943817514008122,0.6528775725462389,0.7371337482131854,0.10088796440408282,0.4439082588993226
73,0.07562602780299228,0.11368149990875209,0.4621138098039623,0.08893278761584042,0.6551352931654546,0.7476669755372292,0.10004429783122769,0.45500761231964737
74,0.07610582677933421,0.11376663587121094,0.47034478663200296,0.08842952339265893,0.6617417431613494,0.7504098883262668,0.09907956334685603,0.4625771108777188
75,0.07623546767429826,0.11353814601982312,0.4684487535923296,0.0881651061425053,0.6597275084151378,0.7576668902686963,0.09830836748262403,0.47052264913081315
76,0.07646882931501918,0.11389638946959474,0.4688427351956206,0.08790405329927788,0.6693350257782535,0.7701914683795372,0.09770521846113278,0.4760414644584172
77,0.07619765333530122,0.11342836098439243,0.46819296405675315,0.08742983573480433,0.6868489283582891,0.8255500736836959,0.09605453803960713,0.4779776730523466
78,0.07617192567282098,0.11330324085167724,0.4628768582252795,0.08703238406407697,0.700964235572718,0.8261659449584755,0.09522475596087526,0.4778055044553916
79,0.07621150630764005,0.11231691068060914,0.4615994221579919,0.08580906198056389,0.6981084181838416,0.8298916000114029,0.09274508421806844,0.5440638496482071
