,IOS:XCB1:VOL,IOS:YCB1:VOL,IOS:YCB1A:VOL,IOS:Q1:POS:VOL,IOS:Q2:POS:VOL,IOS:Q3:POS:VOL,IOS:YCB3:VOL,IOS:YCB4:VOL,IOS:Q4:POS:VOL,IOS:Q5:POS:VOL,IOS:Q6:POS:VOL,IOS:YCB6:VOL
0,0.3296732294527664,0.3292385053765446,0.32196301356106105,0.2908415577057223,0.30817279403777015,0.24548021922670438,0.3294423828648238,0.3275062181926414,0.3118309586136959,0.3312606067832891,0.2941160580445001,0.318378743349807
1,0.32613586359137536,0.3279202474021785,0.3248606579352648,0.30363638479575905,0.300820679770615,0.2825171905637339,0.3281014447557883,0.3284964528851369,0.3170218112972742,0.33217556382734376,0.30434971175123304,0.32307256373000676
2,0.3235822408324931,0.32757075890102805,0.3253235622567132,0.3055165927581508,0.30221372434267757,0.2868959744442878,0.32821353586670965,0.3288501332086052,0.3178021658962026,0.3229602450654886,0.30626793444384975,0.3235860381348758
3,0.3232589750205705,0.32675735619243707,0.3256560973919225,0.30677824608391635,0.30245452834592906,0.2897738024888229,0.32761813817369545,0.32876829597947554,0.3175349681342889,0.31687692698031344,0.3073832346557877,0.3237198206132358
4,0.32130246908806454,0.326194108689871,0.3237829029880239,0.30764615053355143,0.3033795722108638,0.29185584109876733,0.3277380004093682,0.32871068307450324,0.3174308073059851,0.3170713701270484,0.30814036349374696,0.3206701247766564
5,0.32066168486335667,0.3245079250566825,0.32391791673679576,0.3082595663359439,0.30437923053441057,0.2936894172078808,0.32785839134159706,0.32342791627592676,0.3177559673250241,0.3172427563335674,0.30898868380564837,0.32096440866862397
6,0.3205622507893361,0.3247508165219709,0.3236754481302807,0.30901160913972847,0.3047823891183276,0.2947917876146506,0.3271831087061092,0.3188861506545586,0.317825025460168,0.31763488282956126,0.30970500994155736,0.3200455655948533
7,0.32077508185228115,0.32391829034074887,0.322087827984214,0.3092980506223889,0.3053031715262583,0.2956095132558552,0.32415503267403345,0.3188151059882249,0.31794390867927236,0.3178010545204391,0.31022472754720637,0.32023515708741945
8,0.3209788290246475,0.32330220547213306,0.3217582350631139,0.30960293078473466,0.30533940381007985,0.2965057765100225,0.32072157346973174,0.31894374905000655,0.31798476842285817,0.3179047082021153,0.3106427760423193,0.31966150449596714
9,0.33462790039141466,0.3335294997444366,0.3301491719049037,0.30471168014269595,0.3065069473869979,0.28311215746772694,0.3299875061985866,0.3206888889034679,0.3182317757261728,0.31517985867341336,0.30583597319166156,0.31735009055044344
10,0.3290236236729146,0.330257936878259,0.327147374692327,0.30579515135256025,0.3078400711901984,0.28711719794224333,0.3296820737816587,0.32097245280225023,0.3182774535583703,0.3165713828991169,0.307178714490548,0.3183538383722042
